order_det_ID,order_ID,product_ID,order_qty,order_discount,order_tax
721599,326313,10,2,10.80,4.75
721600,326314,48,1,3.10,3.53
721601,326315,21,1,2.40,2.74
721602,326316,25,5,21.70,17.30
721603,326316,42,1,1.96,1.56
721604,326317,51,2,0.00,6.60
721605,326318,26,3,14.49,11.55
721606,326318,22,1,7.56,6.03
721607,326319,2,1,1.14,2.21
721608,326319,18,1,4.50,8.73
721609,326320,11,1,0.00,2.88
721610,326321,5,1,1.05,2.04
721611,326322,4,1,6.48,2.85
721612,326322,21,2,11.52,5.07
721613,326322,41,4,12.00,5.28
721614,326322,37,2,13.92,6.12
721615,326323,52,3,22.32,9.82
721616,326323,55,1,10.56,4.65
721617,326324,56,1,1.32,2.56
721618,326325,31,1,6.00,2.64
721619,326326,56,1,0.00,2.64
721620,326326,6,1,0.00,2.40
721621,326326,17,4,0.00,22.80
721622,326326,42,3,0.00,5.04
721623,326327,7,2,0.00,3.84
721624,326327,23,1,0.00,3.30
721625,326327,52,2,0.00,7.44
721626,326327,2,4,0.00,9.12
721627,326328,41,3,9.00,3.96
721628,326328,1,3,11.52,5.07
721629,326328,48,2,14.88,6.55
721630,326329,28,3,8.70,9.92
721631,326329,25,4,12.40,14.14
721632,326329,2,5,9.50,10.83
721633,326329,3,4,5.80,6.61
721634,326330,10,2,0.00,5.40
721635,326330,6,1,0.00,2.40
721636,326330,5,1,0.00,2.10
721637,326330,54,1,0.00,1.32
721638,326331,56,3,22.44,6.57
721639,326331,41,3,12.75,3.73
721640,326332,23,1,3.85,3.07
721641,326332,24,3,18.48,14.73
721642,326332,10,1,3.15,2.51
721643,326333,49,2,0.00,4.32
721644,326333,52,3,0.00,11.16
721645,326333,54,3,0.00,3.96
721646,326333,50,2,0.00,6.96
721647,326334,7,3,7.68,5.30
721648,326334,6,1,3.20,2.21
721649,326334,44,4,23.04,15.90
721650,326335,25,1,4.34,3.46
721651,326335,14,4,19.04,15.18
721652,326336,27,1,5.76,2.53
721653,326336,35,3,20.88,9.19
721654,326336,46,2,10.08,4.44
721655,326337,8,4,0.00,9.12
721656,326337,37,1,0.00,3.48
721657,326337,12,1,0.00,5.88
721658,326338,31,2,3.00,5.82
721659,326339,2,1,0.00,2.28
721660,326339,37,2,0.00,6.96
721661,326340,29,4,6.24,12.11
721662,326341,15,2,7.50,14.55
721663,326342,13,2,20.16,8.87
721664,326342,3,4,13.92,6.12
721665,326342,43,3,20.88,9.19
721666,326342,32,3,29.52,12.99
721667,326342,25,1,7.44,3.27
721668,326343,49,5,0.00,10.80
721669,326344,22,1,3.24,6.29
721670,326345,53,1,1.20,2.33
721671,326345,53,1,1.20,2.33
721672,326345,53,1,1.20,2.33
721673,326345,7,4,3.84,7.45
721674,326346,8,1,1.14,2.21
721675,326346,9,2,2.40,4.66
721676,326346,6,1,1.20,2.33
721677,326347,19,2,9.10,7.25
721678,326348,51,2,7.70,6.14
721679,326349,17,1,2.85,5.53
721680,326350,7,1,0.96,1.86
721681,326351,10,2,10.80,4.75
721682,326351,55,3,31.68,13.94
721683,326352,12,1,0.00,5.88
721684,326352,23,5,0.00,16.50
721685,326353,6,4,0.00,9.60
721686,326353,15,3,0.00,22.50
721687,326354,38,3,0.00,15.30
721688,326355,51,2,7.70,6.14
721689,326356,28,2,3.48,6.75
721690,326356,48,3,5.58,10.83
721691,326356,26,1,2.07,4.02
721692,326357,11,1,2.40,2.74
721693,326358,19,3,0.00,11.70
721694,326358,15,3,0.00,22.50
721695,326359,40,1,0.00,1.08
721696,326359,31,4,0.00,12.00
721697,326359,56,2,0.00,5.28
721698,326359,2,2,0.00,4.56
721699,326360,13,4,40.32,17.74
721700,326361,5,1,2.80,1.93
721701,326361,41,3,6.00,4.14
721702,326362,42,3,2.52,4.89
721703,326363,25,1,10.54,3.09
721704,326363,35,4,39.44,11.55
721705,326364,34,1,1.08,2.10
721706,326364,10,3,4.05,7.86
721707,326365,41,3,3.75,4.27
721708,326366,56,2,6.16,4.91
721709,326366,25,2,8.68,6.92
721710,326367,27,2,11.52,5.07
721711,326368,42,5,7.00,7.98
721712,326369,28,2,0.00,6.96
721713,326369,34,2,0.00,4.32
721714,326370,25,2,8.68,6.92
721715,326371,53,4,27.20,7.97
721716,326371,49,1,6.12,1.79
721717,326372,3,1,2.03,1.62
721718,326372,46,1,2.94,2.34
721719,326373,41,5,8.75,6.97
721720,326373,42,2,3.92,3.12
721721,326374,30,2,5.32,4.24
721722,326374,54,4,6.16,4.91
721723,326374,2,1,2.66,2.12
721724,326374,56,2,6.16,4.91
721725,326375,25,2,0.00,7.44
721726,326375,52,1,0.00,3.72
721727,326376,41,1,0.00,1.50
721728,326376,12,4,0.00,23.52
721729,326377,11,3,7.20,8.21
721730,326377,4,3,8.10,9.23
721731,326378,52,2,14.88,6.55
721732,326379,6,2,2.40,4.66
721733,326380,33,4,23.04,10.14
721734,326381,5,2,11.90,3.49
721735,326381,27,2,16.32,4.78
721736,326381,25,3,31.62,9.26
721737,326382,16,4,0.00,35.76
721738,326382,27,3,0.00,8.64
721739,326383,21,3,17.28,7.60
721740,326383,9,3,14.40,6.34
721741,326383,4,2,12.96,5.70
721742,326383,41,2,6.00,2.64
721743,326384,53,3,6.00,6.84
721744,326384,16,2,14.90,16.99
721745,326384,2,2,3.80,4.33
721746,326384,36,2,7.60,8.66
721747,326385,16,1,17.88,7.87
721748,326385,11,3,17.28,7.60
721749,326386,3,1,1.45,1.65
721750,326387,54,2,0.00,2.64
721751,326387,42,3,0.00,5.04
721752,326387,54,2,0.00,2.64
721753,326387,3,1,0.00,1.74
721754,326388,11,5,16.80,13.39
721755,326388,31,1,3.50,2.79
721756,326388,44,3,15.12,12.05
721757,326389,56,2,2.64,5.12
721758,326389,54,1,0.66,1.28
721759,326389,31,2,3.00,5.82
721760,326390,34,2,0.00,4.32
721761,326390,33,3,0.00,8.64
721762,326390,1,1,0.00,1.92
721763,326390,5,2,0.00,4.20
721764,326390,37,2,0.00,6.96
721765,326391,40,1,0.54,1.05
721766,326392,7,1,2.56,1.77
721767,326393,44,2,10.08,8.04
721768,326393,50,4,16.24,12.95
721769,326394,55,5,0.00,26.40
721770,326394,40,4,0.00,4.32
721771,326394,19,3,0.00,11.70
721772,326395,36,2,4.56,8.85
721773,326395,42,2,1.68,3.26
721774,326395,30,2,2.28,4.42
721775,326395,12,3,8.82,17.11
721776,326396,2,2,5.32,4.24
721777,326396,31,1,3.50,2.79
721778,326397,36,4,0.00,18.24
721779,326397,27,1,0.00,2.88
721780,326398,32,2,0.00,9.84
721781,326398,56,2,0.00,5.28
721782,326398,3,4,0.00,6.96
721783,326399,3,2,0.00,3.48
721784,326399,52,2,0.00,7.44
721785,326400,20,1,0.00,5.28
721786,326401,18,2,36.00,15.84
721787,326402,36,1,9.12,4.01
721788,326402,1,2,7.68,3.38
721789,326402,2,2,9.12,4.01
721790,326403,27,3,4.32,8.38
721791,326403,39,3,8.28,16.06
721792,326403,56,1,1.32,2.56
721793,326403,44,5,10.80,20.95
721794,326404,12,2,0.00,11.76
721795,326405,41,1,1.25,1.43
721796,326405,24,1,4.40,5.02
721797,326405,27,2,4.80,5.47
721798,326406,40,4,2.16,4.19
721799,326406,17,1,2.85,5.53
721800,326407,10,2,2.70,5.24
721801,326407,8,1,1.14,2.21
721802,326408,34,1,1.80,2.05
721803,326409,1,1,0.00,1.92
721804,326409,2,4,0.00,9.12
721805,326409,8,5,0.00,11.40
721806,326410,8,2,9.12,4.01
721807,326410,39,3,33.12,14.57
721808,326410,14,2,16.32,7.18
721809,326411,27,5,0.00,14.40
721810,326412,12,3,8.82,17.11
721811,326412,55,2,5.28,10.24
721812,326413,44,2,4.32,8.38
721813,326414,54,4,10.56,4.65
721814,326414,27,3,17.28,7.60
721815,326414,7,2,7.68,3.38
721816,326414,42,1,3.36,1.48
721817,326415,53,2,9.60,4.22
721818,326415,37,3,20.88,9.19
721819,326415,31,2,12.00,5.28
721820,326416,45,2,0.00,6.96
721821,326417,5,2,0.00,4.20
721822,326417,11,5,0.00,14.40
721823,326417,32,4,0.00,19.68
721824,326418,25,2,3.72,7.22
721825,326419,23,3,4.95,9.60
721826,326419,9,1,1.20,2.33
721827,326420,56,1,0.00,2.64
721828,326420,14,1,0.00,4.08
721829,326420,27,2,0.00,5.76
721830,326420,7,1,0.00,1.92
721831,326420,46,3,0.00,7.56
721832,326421,48,3,13.02,10.38
721833,326421,56,1,3.08,2.46
721834,326422,47,5,14.70,11.72
721835,326422,9,3,8.40,6.70
721836,326422,20,1,6.16,4.91
721837,326423,53,2,9.60,4.22
721838,326424,21,1,0.00,2.88
721839,326424,8,1,0.00,2.28
721840,326424,6,1,0.00,2.40
721841,326424,10,2,0.00,5.40
721842,326425,2,2,0.00,4.56
721843,326425,27,3,0.00,8.64
721844,326425,4,3,0.00,9.72
721845,326426,27,1,0.00,2.88
721846,326427,10,3,6.75,7.69
721847,326428,48,4,7.44,14.43
721848,326428,25,3,5.58,10.83
721849,326428,4,3,4.86,9.43
721850,326429,7,1,2.56,1.77
721851,326430,31,4,16.00,11.04
721852,326430,40,3,4.32,2.98
721853,326430,55,3,21.12,14.57
721854,326431,31,2,8.00,5.52
721855,326432,54,4,2.64,5.12
721856,326433,8,3,0.00,6.84
721857,326434,40,4,5.76,3.97
721858,326434,11,1,3.84,2.65
721859,326434,13,3,20.16,13.91
721860,326435,5,1,4.20,1.85
721861,326436,17,3,22.80,15.73
721862,326436,7,1,2.56,1.77
721863,326436,25,2,9.92,6.84
721864,326436,33,2,7.68,5.30
721865,326437,44,1,0.00,4.32
721866,326437,49,3,0.00,6.48
721867,326437,2,3,0.00,6.84
721868,326437,48,3,0.00,11.16
721869,326438,5,3,3.15,6.11
721870,326438,45,2,3.48,6.75
721871,326438,29,2,3.12,6.05
721872,326438,49,4,4.32,8.38
721873,326439,1,1,1.60,1.82
721874,326439,53,1,2.00,2.28
721875,326440,23,2,0.00,6.60
721876,326441,8,3,3.42,6.63
721877,326441,10,3,4.05,7.86
721878,326442,16,3,31.29,24.94
721879,326442,17,1,6.65,5.30
721880,326443,6,1,2.80,2.23
721881,326444,56,1,7.48,2.19
721882,326444,37,1,9.86,2.89
721883,326444,4,1,9.18,2.69
721884,326445,42,1,3.36,1.48
721885,326446,10,1,1.35,2.62
721886,326447,22,3,0.00,19.44
721887,326447,38,4,0.00,20.40
721888,326447,10,1,0.00,2.70
721889,326448,32,4,39.36,17.32
721890,326448,41,1,3.00,1.32
721891,326448,40,3,6.48,2.85
721892,326448,18,2,36.00,15.84
721893,326448,10,1,5.40,2.38
721894,326449,55,4,0.00,21.12
721895,326449,47,1,0.00,2.52
721896,326450,34,3,3.24,6.29
721897,326450,23,1,1.65,3.20
721898,326450,4,1,1.62,3.14
721899,326450,9,2,2.40,4.66
721900,326451,41,1,0.00,1.50
721901,326452,3,1,0.87,1.69
721902,326453,21,5,7.20,13.97
721903,326454,6,3,6.00,6.84
721904,326455,35,1,0.00,3.48
721905,326455,3,3,0.00,5.22
721906,326456,56,2,4.40,5.02
721907,326456,39,1,4.60,5.24
721908,326456,24,4,17.60,20.06
721909,326456,36,4,15.20,17.33
721910,326457,23,2,0.00,6.60
721911,326457,25,4,0.00,14.88
721912,326457,30,1,0.00,2.28
721913,326458,25,2,14.88,6.55
721914,326458,51,1,6.60,2.90
721915,326459,32,4,39.36,17.32
721916,326459,11,1,5.76,2.53
721917,326460,56,1,5.28,2.32
721918,326460,37,3,20.88,9.19
721919,326461,43,2,3.48,6.75
721920,326462,36,2,0.00,9.12
721921,326462,21,4,0.00,11.52
721922,326463,13,1,2.52,4.89
721923,326463,47,2,2.52,4.89
721924,326464,17,4,19.00,21.66
721925,326464,34,1,1.80,2.05
721926,326464,9,5,10.00,11.40
721927,326464,25,4,12.40,14.14
721928,326464,6,3,6.00,6.84
721929,326465,30,2,2.28,4.42
721930,326465,25,5,9.30,18.04
721931,326465,42,1,0.84,1.63
721932,326466,31,4,24.00,10.56
721933,326467,40,3,4.32,2.98
721934,326467,9,2,6.40,4.42
721935,326468,56,2,2.64,5.12
721936,326468,48,2,3.72,7.22
721937,326469,28,4,16.24,12.95
721938,326470,46,2,2.52,4.89
721939,326471,8,3,5.70,6.50
721940,326472,53,2,0.00,4.80
721941,326473,25,3,13.02,10.38
721942,326473,26,2,9.66,7.70
721943,326474,47,2,0.00,5.04
721944,326474,36,1,0.00,4.56
721945,326475,8,2,9.12,4.01
721946,326475,10,2,10.80,4.75
721947,326476,8,4,10.64,8.48
721948,326476,54,2,3.08,2.46
721949,326477,2,2,12.92,3.78
721950,326477,47,2,14.28,4.18
721951,326478,31,2,3.00,5.82
721952,326479,3,4,8.12,6.47
721953,326479,31,1,3.50,2.79
721954,326479,34,3,7.56,6.03
721955,326479,56,3,9.24,7.37
721956,326480,37,1,1.74,3.38
721957,326481,42,3,6.72,4.64
721958,326481,20,2,14.08,9.72
721959,326482,44,2,4.32,8.38
721960,326482,2,4,4.56,8.85
721961,326483,25,2,0.00,7.44
721962,326483,3,2,0.00,3.48
721963,326483,44,3,0.00,12.96
721964,326484,2,4,7.60,8.66
721965,326484,35,1,2.90,3.31
721966,326484,21,2,4.80,5.47
721967,326485,36,1,2.28,4.42
721968,326485,38,1,2.55,4.95
721969,326486,2,1,1.14,2.21
721970,326486,25,1,1.86,3.61
721971,326486,32,1,2.46,4.77
721972,326487,46,3,8.82,7.03
721973,326487,2,2,5.32,4.24
721974,326488,18,1,0.00,9.00
721975,326489,53,1,1.20,2.33
721976,326490,25,2,0.00,7.44
721977,326490,37,3,0.00,10.44
721978,326490,40,3,0.00,3.24
721979,326490,26,3,0.00,12.42
721980,326491,36,3,0.00,13.68
721981,326491,10,5,0.00,13.50
721982,326492,25,2,0.00,7.44
721983,326492,3,1,0.00,1.74
721984,326492,3,2,0.00,3.48
721985,326493,21,2,0.00,5.76
721986,326494,11,2,0.00,5.76
721987,326495,35,2,0.00,6.96
721988,326495,23,2,0.00,6.60
721989,326496,4,4,6.48,12.57
721990,326496,3,3,2.61,5.06
721991,326496,1,2,1.92,3.72
721992,326497,31,3,0.00,9.00
721993,326498,35,1,4.06,3.24
721994,326498,33,1,3.36,2.68
721995,326499,31,3,0.00,9.00
721996,326499,3,1,0.00,1.74
721997,326499,49,3,0.00,6.48
721998,326499,51,2,0.00,6.60
721999,326500,53,1,2.80,2.23
722000,326500,49,2,5.04,4.02
722001,326500,45,1,4.06,3.24
722002,326500,2,1,2.66,2.12
722003,326500,14,2,9.52,7.59
722004,326501,42,1,1.96,1.56
722005,326501,37,4,16.24,12.95
722006,326501,6,3,8.40,6.70
722007,326502,26,4,0.00,16.56
722008,326502,1,4,0.00,7.68
722009,326503,42,3,6.72,4.64
722010,326503,49,4,11.52,7.95
722011,326503,9,1,3.20,2.21
722012,326504,15,2,17.50,13.95
722013,326504,28,1,4.06,3.24
722014,326504,9,2,5.60,4.46
722015,326505,25,2,8.68,6.92
722016,326506,40,2,0.00,2.16
722017,326507,53,2,13.60,3.98
722018,326507,7,1,5.44,1.59
722019,326507,52,3,31.62,9.26
722020,326507,40,4,12.24,3.59
722021,326508,49,2,2.16,4.19
722022,326508,8,1,1.14,2.21
722023,326509,9,2,4.00,4.56
722024,326509,34,1,1.80,2.05
722025,326510,38,1,2.55,4.95
722026,326511,42,5,9.80,7.81
722027,326511,42,4,7.84,6.25
722028,326511,27,2,6.72,5.36
722029,326512,49,2,2.16,4.19
722030,326512,53,5,6.00,11.64
722031,326513,29,1,0.00,3.12
722032,326513,40,4,0.00,4.32
722033,326514,4,2,7.56,6.03
722034,326514,42,1,1.96,1.56
722035,326514,45,3,12.18,9.71
722036,326515,16,2,8.94,17.34
722037,326515,42,1,0.84,1.63
722038,326515,41,3,2.25,4.37
722039,326515,10,4,5.40,10.48
722040,326516,5,3,7.35,5.86
722041,326516,27,2,6.72,5.36
722042,326516,31,2,7.00,5.58
722043,326516,12,3,20.58,16.41
722044,326517,27,2,0.00,5.76
722045,326517,34,2,0.00,4.32
722046,326517,34,1,0.00,2.16
722047,326518,4,1,6.48,2.85
722048,326519,7,1,1.60,1.82
722049,326519,45,3,8.70,9.92
722050,326519,55,2,8.80,10.03
722051,326520,34,1,1.80,2.05
722052,326521,7,4,8.96,7.14
722053,326522,33,1,5.76,2.53
722054,326522,1,1,3.84,1.69
722055,326523,29,1,8.84,2.59
722056,326523,1,1,5.44,1.59
722057,326524,45,3,20.88,9.19
722058,326524,14,1,8.16,3.59
722059,326524,19,4,31.20,13.73
722060,326524,8,1,4.56,2.01
722061,326525,52,2,14.88,6.55
722062,326525,51,1,6.60,2.90
722063,326525,52,1,7.44,3.27
722064,326526,22,3,38.88,17.11
722065,326527,35,2,8.12,6.47
722066,326528,25,2,9.92,6.84
722067,326529,25,2,0.00,7.44
722068,326529,27,2,0.00,5.76
722069,326530,32,2,13.12,9.05
722070,326530,2,3,9.12,6.29
722071,326530,4,4,17.28,11.92
722072,326531,35,1,4.06,3.24
722073,326532,55,2,0.00,10.56
722074,326533,47,2,5.88,4.69
722075,326533,1,1,2.24,1.79
722076,326534,4,1,3.78,3.01
722077,326534,6,3,8.40,6.70
722078,326535,3,3,0.00,5.22
722079,326535,29,2,0.00,6.24
722080,326536,41,2,1.50,2.91
722081,326536,18,4,18.00,34.92
722082,326536,55,4,10.56,20.49
722083,326536,4,5,8.10,15.71
722084,326537,5,2,8.40,3.70
722085,326537,36,3,27.36,12.04
722086,326537,7,2,7.68,3.38
722087,326538,24,4,28.16,19.43
722088,326539,55,4,0.00,21.12
722089,326539,30,3,0.00,6.84
722090,326540,1,3,2.88,5.59
722091,326540,7,2,1.92,3.72
722092,326540,1,1,0.96,1.86
722093,326541,35,2,3.48,6.75
722094,326542,8,4,10.64,8.48
722095,326542,35,1,4.06,3.24
722096,326543,2,1,1.14,2.21
722097,326543,30,5,5.70,11.06
722098,326544,27,1,0.00,2.88
722099,326545,29,3,10.92,8.70
722100,326545,32,2,11.48,9.15
722101,326546,41,2,0.00,3.00
722102,326546,32,1,0.00,4.92
722103,326546,20,1,0.00,5.28
722104,326547,10,2,6.30,5.02
722105,326548,32,1,2.46,4.77
722106,326549,25,4,19.84,13.69
722107,326549,31,3,12.00,8.28
722108,326550,15,2,17.50,13.95
722109,326550,53,3,8.40,6.70
722110,326551,36,1,0.00,4.56
722111,326552,43,1,1.74,3.38
722112,326552,18,4,18.00,34.92
722113,326552,9,2,2.40,4.66
722114,326553,9,1,1.20,2.33
722115,326554,3,4,9.28,6.40
722116,326555,31,2,3.00,5.82
722117,326556,52,3,0.00,11.16
722118,326557,43,3,29.58,8.67
722119,326558,16,2,8.94,17.34
722120,326558,40,1,0.54,1.05
722121,326558,56,4,5.28,10.24
722122,326559,18,2,0.00,18.00
722123,326559,54,1,0.00,1.32
722124,326559,51,1,0.00,3.30
722125,326559,50,3,0.00,10.44
722126,326560,29,3,7.80,8.89
722127,326560,40,2,1.80,2.05
722128,326560,35,3,8.70,9.92
722129,326560,18,2,15.00,17.10
722130,326560,28,1,2.90,3.31
722131,326561,19,2,0.00,7.80
722132,326562,25,2,8.68,6.92
722133,326563,32,2,0.00,9.84
722134,326564,1,3,0.00,5.76
722135,326565,20,1,10.56,4.65
722136,326565,31,3,18.00,7.92
722137,326565,31,1,6.00,2.64
722138,326566,3,2,4.06,3.24
722139,326567,37,1,0.00,3.48
722140,326567,53,5,0.00,12.00
722141,326568,9,3,3.60,6.98
722142,326568,24,2,5.28,10.24
722143,326568,51,1,1.65,3.20
722144,326569,29,5,0.00,15.60
722145,326570,54,3,5.28,3.64
722146,326570,51,1,4.40,3.04
722147,326570,56,3,10.56,7.29
722148,326571,20,4,0.00,21.12
722149,326571,22,4,0.00,25.92
722150,326571,3,2,0.00,3.48
722151,326572,22,1,18.36,5.38
722152,326572,36,1,12.92,3.78
722153,326572,34,3,18.36,5.38
722154,326572,5,5,29.75,8.71
722155,326572,12,1,16.66,4.88
722156,326573,46,4,5.04,9.78
722157,326573,54,3,1.98,3.84
722158,326573,25,1,1.86,3.61
722159,326574,21,2,6.72,5.36
722160,326574,45,1,4.06,3.24
722161,326575,29,3,18.72,8.24
722162,326575,37,2,13.92,6.12
722163,326575,43,3,20.88,9.19
722164,326576,6,4,19.20,8.45
722165,326577,9,2,0.00,4.80
722166,326577,53,3,0.00,7.20
722167,326577,11,3,0.00,8.64
722168,326577,34,2,0.00,4.32
722169,326578,42,3,5.88,4.69
722170,326579,1,2,3.20,3.65
722171,326579,11,2,4.80,5.47
722172,326580,30,3,0.00,6.84
722173,326580,55,2,0.00,10.56
722174,326581,49,1,1.80,2.05
722175,326581,48,4,12.40,14.14
722176,326582,33,1,3.84,2.65
722177,326583,34,3,12.96,5.70
722178,326583,21,3,17.28,7.60
722179,326583,22,2,25.92,11.40
722180,326584,1,1,2.24,1.79
722181,326585,26,3,0.00,12.42
722182,326585,42,5,0.00,8.40
722183,326585,10,2,0.00,5.40
722184,326586,12,3,23.52,16.23
722185,326586,33,2,7.68,5.30
722186,326586,29,3,12.48,8.61
722187,326586,6,1,3.20,2.21
722188,326586,28,5,23.20,16.01
722189,326587,17,1,7.60,5.24
722190,326587,1,3,7.68,5.30
722191,326587,10,2,7.20,4.97
722192,326587,27,3,11.52,7.95
722193,326588,44,3,6.48,12.57
722194,326588,49,1,1.08,2.10
722195,326588,19,2,3.90,7.57
722196,326588,42,3,2.52,4.89
722197,326589,34,1,4.32,1.90
722198,326590,31,3,0.00,9.00
722199,326590,36,2,0.00,9.12
722200,326590,11,4,0.00,11.52
722201,326590,24,1,0.00,5.28
722202,326591,44,4,34.56,15.21
722203,326591,2,4,18.24,8.03
722204,326592,46,2,5.88,4.69
722205,326593,54,2,0.00,2.64
722206,326594,9,4,0.00,9.60
722207,326594,51,4,0.00,13.20
722208,326594,41,2,0.00,3.00
722209,326594,31,4,0.00,12.00
722210,326595,23,2,0.00,6.60
722211,326595,46,3,0.00,7.56
722212,326596,11,1,0.00,2.88
722213,326596,42,1,0.00,1.68
722214,326597,43,3,5.22,10.13
722215,326597,3,3,2.61,5.06
722216,326597,33,5,7.20,13.97
722217,326598,22,1,7.56,6.03
722218,326598,55,3,18.48,14.73
722219,326599,11,1,1.44,2.79
722220,326599,20,1,2.64,5.12
722221,326600,42,2,0.00,3.36
722222,326600,20,1,0.00,5.28
722223,326601,25,2,0.00,7.44
722224,326601,41,3,0.00,4.50
722225,326602,8,3,13.68,6.02
722226,326602,17,4,45.60,20.06
722227,326603,3,2,1.74,3.38
722228,326603,1,3,2.88,5.59
722229,326603,27,3,4.32,8.38
722230,326603,8,2,2.28,4.42
722231,326604,55,4,17.60,20.06
722232,326604,5,3,5.25,5.98
722233,326604,39,3,13.80,15.73
722234,326604,56,1,2.20,2.51
722235,326604,19,3,9.75,11.12
722236,326605,3,4,0.00,6.96
722237,326605,17,1,0.00,5.70
722238,326605,3,3,0.00,5.22
722239,326605,54,3,0.00,3.96
722240,326606,5,1,0.00,2.10
722241,326606,40,2,0.00,2.16
722242,326606,14,1,0.00,4.08
722243,326607,27,3,10.08,8.04
722244,326608,32,3,17.22,13.73
722245,326609,46,2,10.08,4.44
722246,326610,18,1,4.50,8.73
722247,326610,55,3,7.92,15.36
722248,326610,10,4,5.40,10.48
722249,326610,20,2,5.28,10.24
722250,326610,2,4,4.56,8.85
722251,326611,20,2,5.28,10.24
722252,326611,26,2,4.14,8.03
722253,326612,30,1,1.90,2.17
722254,326612,16,2,14.90,16.99
722255,326612,46,2,4.20,4.79
722256,326612,39,1,4.60,5.24
722257,326613,2,3,7.98,6.36
722258,326613,52,1,4.34,3.46
722259,326614,35,3,0.00,10.44
722260,326614,20,3,0.00,15.84
722261,326614,16,3,0.00,26.82
722262,326615,56,5,0.00,13.20
722263,326616,12,2,23.52,10.35
722264,326616,45,1,6.96,3.06
722265,326617,14,4,8.16,15.83
722266,326617,26,1,2.07,4.02
722267,326617,44,1,2.16,4.19
722268,326618,29,2,12.48,5.49
722269,326619,40,2,1.80,2.05
722270,326619,50,1,2.90,3.31
722271,326619,12,2,9.80,11.17
722272,326620,39,1,2.76,5.35
722273,326621,5,3,7.35,5.86
722274,326621,56,4,12.32,9.82
722275,326622,54,1,2.64,1.16
722276,326623,52,2,21.08,6.18
722277,326623,35,2,19.72,5.78
722278,326623,31,2,17.00,4.98
722279,326624,29,2,0.00,6.24
722280,326624,12,3,0.00,17.64
722281,326625,45,3,0.00,10.44
722282,326626,38,2,0.00,10.20
722283,326626,3,4,0.00,6.96
722284,326627,53,2,2.40,4.66
722285,326627,22,4,12.96,25.14
722286,326628,25,2,3.72,7.22
722287,326629,5,1,1.05,2.04
722288,326629,25,2,3.72,7.22
722289,326630,41,1,0.75,1.45
722290,326630,41,2,1.50,2.91
722291,326630,6,3,3.60,6.98
722292,326630,55,3,7.92,15.36
722293,326631,25,2,0.00,7.44
722294,326631,4,1,0.00,3.24
722295,326632,31,4,14.00,11.16
722296,326632,2,1,2.66,2.12
722297,326632,53,3,8.40,6.70
722298,326632,14,2,9.52,7.59
722299,326633,4,4,15.12,12.05
722300,326634,8,1,4.56,2.01
722301,326635,48,4,19.84,13.69
722302,326636,45,3,5.22,10.13
722303,326636,27,1,1.44,2.79
722304,326637,55,4,17.60,20.06
722305,326638,25,2,0.00,7.44
722306,326639,40,4,2.16,4.19
722307,326640,8,1,1.14,2.21
722308,326640,1,2,1.92,3.72
722309,326641,56,2,6.16,4.91
722310,326641,13,1,5.88,4.69
722311,326642,12,4,27.44,21.87
722312,326642,41,1,1.75,1.40
722313,326643,50,4,0.00,13.92
722314,326643,2,4,0.00,9.12
722315,326644,55,2,21.12,9.29
722316,326644,25,4,29.76,13.09
722317,326645,44,1,12.24,3.59
722318,326646,43,2,8.12,6.47
722319,326646,31,3,10.50,8.37
722320,326646,21,1,3.36,2.68
722321,326647,14,4,8.16,15.83
722322,326648,37,1,0.00,3.48
722323,326648,19,2,0.00,7.80
722324,326648,44,4,0.00,17.28
722325,326648,41,3,0.00,4.50
722326,326648,31,2,0.00,6.00
722327,326649,48,2,14.88,6.55
722328,326650,41,1,1.25,1.43
722329,326650,56,3,6.60,7.52
722330,326650,6,2,4.00,4.56
722331,326651,10,2,0.00,5.40
722332,326651,54,2,0.00,2.64
722333,326652,12,4,19.60,22.34
722334,326653,21,1,3.36,2.68
722335,326653,40,1,1.26,1.00
722336,326654,7,2,1.92,3.72
722337,326654,42,1,0.84,1.63
722338,326654,34,2,2.16,4.19
722339,326655,15,2,17.50,13.95
722340,326655,35,1,4.06,3.24
722341,326656,56,3,0.00,7.92
722342,326657,35,1,0.00,3.48
722343,326657,25,2,0.00,7.44
722344,326657,40,2,0.00,2.16
722345,326658,7,5,0.00,9.60
722346,326659,27,1,3.36,2.68
722347,326659,1,3,6.72,5.36
722348,326659,23,3,11.55,9.21
722349,326659,3,2,4.06,3.24
722350,326660,1,2,7.68,3.38
722351,326660,11,2,11.52,5.07
722352,326660,44,2,17.28,7.60
722353,326661,7,1,0.00,1.92
722354,326661,34,2,0.00,4.32
722355,326662,26,1,2.07,4.02
722356,326663,54,4,0.00,5.28
722357,326663,10,1,0.00,2.70
722358,326664,35,1,4.06,3.24
722359,326665,38,3,7.65,14.84
722360,326665,2,2,2.28,4.42
722361,326665,2,1,1.14,2.21
722362,326666,33,3,0.00,8.64
722363,326666,28,3,0.00,10.44
722364,326666,24,3,0.00,15.84
722365,326666,31,2,0.00,6.00
722366,326666,9,2,0.00,4.80
722367,326667,35,3,20.88,9.19
722368,326667,34,1,4.32,1.90
722369,326668,20,2,0.00,10.56
722370,326668,25,1,0.00,3.72
722371,326669,45,2,5.80,6.61
722372,326669,5,2,3.50,3.99
722373,326669,17,1,4.75,5.42
722374,326670,2,1,0.00,2.28
