order_det_ID,order_ID,product_ID,order_quantity,order_unit_price,order_discount,order_tax
53684,24613,3,1,29.00,0.87,1.69
53685,24614,15,2,110.00,0.00,13.20
53686,24614,41,1,22.00,0.00,1.32
53687,24614,25,1,48.00,0.00,2.88
53688,24614,24,1,62.00,0.00,3.72
53689,24614,27,1,38.00,0.00,2.28
53690,24615,31,2,48.00,0.00,5.76
53691,24615,28,1,45.00,0.00,2.70
53692,24616,29,1,34.00,2.38,1.90
53693,24617,28,1,45.00,0.00,2.70
53694,24618,5,1,35.00,2.45,1.95
53695,24619,18,1,65.00,3.25,3.71
53696,24620,11,1,40.00,0.00,2.40
53697,24620,9,1,30.00,0.00,1.80
53698,24621,20,1,48.00,1.44,2.79
53699,24621,6,1,27.00,0.81,1.57
53700,24621,23,2,55.00,3.30,6.40
53701,24621,30,1,72.00,5.76,3.97
53702,24621,43,1,18.00,0.54,1.05
53703,24622,37,2,55.00,0.00,6.60
53704,24622,26,1,58.00,0.00,3.48
53705,24623,6,1,27.00,0.00,1.62
53706,24623,26,1,58.00,0.00,3.48
53707,24623,4,1,42.00,2.10,2.39
53708,24623,21,2,95.00,0.00,11.40
53709,24623,18,3,65.00,0.00,11.70
53710,24624,15,1,110.00,3.30,6.40
53711,24624,9,1,30.00,2.40,1.66
53712,24625,11,1,40.00,1.20,2.33
53713,24626,30,3,72.00,6.48,12.57
53714,24626,42,2,25.00,1.50,2.91
53715,24627,37,1,55.00,0.00,3.30
53716,24628,2,1,38.00,2.66,2.12
53717,24629,27,1,38.00,1.90,2.17
53718,24629,42,1,25.00,0.00,1.50
53719,24630,9,1,30.00,0.00,1.80
53720,24631,35,2,42.00,0.00,5.04
53721,24632,34,4,85.00,0.00,20.40
53722,24633,5,1,35.00,0.00,2.10
53723,24634,38,1,58.00,0.00,3.48
53724,24635,11,1,40.00,3.20,2.21
53725,24635,1,1,32.00,0.96,1.86
53726,24636,9,1,30.00,1.50,1.71
53727,24636,18,1,65.00,0.00,3.90
53728,24637,25,1,48.00,0.00,2.88
53729,24637,12,1,89.00,0.00,5.34
53730,24638,5,1,35.00,1.05,2.04
53731,24639,31,1,48.00,0.00,2.88
53732,24640,38,2,58.00,3.48,6.75
53733,24640,2,2,38.00,2.28,4.42
53734,24641,35,1,42.00,2.94,2.34
53735,24641,18,3,65.00,13.65,10.88
53736,24641,14,1,68.00,8.16,3.59
53737,24641,26,2,58.00,8.12,6.47
53738,24641,36,1,65.00,7.80,3.43
53739,24642,10,1,45.00,0.00,2.70
53740,24642,27,1,38.00,0.00,2.28
53741,24642,4,2,42.00,0.00,5.04
53742,24642,15,1,110.00,0.00,6.60
53743,24642,29,1,34.00,1.70,1.94
53744,24643,15,1,110.00,0.00,6.60
53745,24643,27,1,38.00,0.00,2.28
53746,24643,3,1,29.00,1.45,1.65
53747,24643,5,1,35.00,0.00,2.10
53748,24644,33,1,58.00,0.00,3.48
53749,24644,27,1,38.00,0.00,2.28
53750,24644,31,2,48.00,0.00,5.76
53751,24644,4,3,42.00,0.00,7.56
53752,24644,3,3,29.00,0.00,5.22
53753,24644,41,2,22.00,0.00,2.64
53754,24644,5,2,35.00,0.00,4.20
53755,24645,42,2,25.00,4.00,2.76
53756,24646,42,1,25.00,1.75,1.40
53757,24647,1,3,32.00,0.00,5.76
53758,24647,14,1,68.00,0.00,4.08
53759,24648,6,2,27.00,1.62,3.14
53760,24648,26,1,58.00,1.74,3.38
53761,24649,18,1,65.00,0.00,3.90
53762,24649,5,1,35.00,0.00,2.10
53763,24650,9,2,30.00,3.00,3.42
53764,24651,2,1,38.00,0.00,2.28
53765,24651,31,2,48.00,0.00,5.76
53766,24652,8,1,38.00,1.14,2.21
53767,24652,43,1,18.00,0.54,1.05
53768,24652,24,1,62.00,1.86,3.61
53769,24652,7,2,32.00,1.92,3.72
53770,24653,9,1,30.00,0.00,1.80
53771,24653,10,2,45.00,0.00,5.40
53772,24654,14,3,68.00,0.00,12.24
53773,24654,5,1,35.00,0.00,2.10
53774,24654,41,1,22.00,0.00,1.32
53775,24654,19,1,78.00,0.00,4.68
53776,24655,11,2,40.00,4.00,4.56
53777,24656,3,1,29.00,2.03,1.62
53778,24656,35,1,42.00,2.94,2.34
53779,24656,6,2,27.00,3.78,3.01
53780,24656,25,1,48.00,3.36,2.68
53781,24656,4,1,42.00,2.94,2.34
53782,24657,4,2,42.00,0.00,5.04
53783,24658,28,3,45.00,16.20,7.13
53784,24659,5,2,35.00,3.50,3.99
53785,24660,3,1,29.00,0.00,1.74
53786,24660,28,1,45.00,0.00,2.70
53787,24661,10,1,45.00,0.00,2.70
53788,24662,2,1,38.00,0.00,2.28
53789,24663,1,1,32.00,0.00,1.92
53790,24663,41,1,22.00,0.00,1.32
53791,24663,43,1,18.00,0.00,1.08
53792,24663,9,1,30.00,0.00,1.80
53793,24664,2,1,38.00,0.00,2.28
53794,24664,15,1,110.00,0.00,6.60
53795,24664,3,1,29.00,0.00,1.74
53796,24665,24,2,62.00,0.00,7.44
53797,24666,17,1,85.00,2.55,4.95
53798,24666,5,1,35.00,1.05,2.04
53799,24666,15,2,110.00,6.60,12.80
53800,24667,4,1,42.00,1.26,2.44
53801,24668,42,1,25.00,1.25,1.43
53802,24668,36,2,65.00,0.00,7.80
53803,24668,30,1,72.00,0.00,4.32
53804,24668,31,2,48.00,0.00,5.76
53805,24668,20,1,48.00,0.00,2.88
53806,24668,3,2,29.00,0.00,3.48
53807,24668,5,1,35.00,1.75,1.99
53808,24669,31,3,48.00,4.32,8.38
53809,24669,5,1,35.00,1.05,2.04
53810,24670,4,1,42.00,1.26,2.44
53811,24671,7,1,32.00,2.56,1.77
53812,24671,11,2,40.00,2.40,4.66
53813,24671,26,2,58.00,3.48,6.75
53814,24671,12,1,89.00,2.67,5.18
53815,24672,24,1,62.00,0.00,3.72
53816,24673,21,1,95.00,0.00,5.70
53817,24674,27,2,38.00,2.28,4.42
53818,24675,22,1,55.00,1.65,3.20
53819,24675,35,1,42.00,1.26,2.44
53820,24675,20,1,48.00,1.44,2.79
53821,24675,40,1,72.00,2.16,4.19
53822,24675,26,1,58.00,1.74,3.38
53823,24676,16,1,120.00,8.40,6.70
53824,24677,42,1,25.00,1.25,1.43
53825,24678,30,4,72.00,0.00,17.28
53826,24679,23,1,55.00,3.85,3.07
53827,24680,18,1,65.00,0.00,3.90
53828,24680,35,1,42.00,0.00,2.52
53829,24680,21,1,95.00,0.00,5.70
53830,24680,42,1,25.00,0.00,1.50
53831,24680,36,1,65.00,0.00,3.90
53832,24680,29,1,34.00,0.00,2.04
53833,24681,18,1,65.00,7.80,3.43
53834,24681,37,1,55.00,6.60,2.90
53835,24681,2,4,38.00,18.24,8.03
53836,24681,41,1,22.00,2.64,1.16
53837,24681,16,1,120.00,14.40,6.34
53838,24681,1,1,32.00,3.84,1.69
53839,24682,6,2,27.00,0.00,3.24
53840,24683,10,1,45.00,0.00,2.70
53841,24683,28,1,45.00,0.00,2.70
53842,24683,37,1,55.00,0.00,3.30
53843,24683,22,1,55.00,0.00,3.30
53844,24683,27,1,38.00,0.00,2.28
53845,24683,1,1,32.00,1.60,1.82
53846,24684,18,3,65.00,0.00,11.70
53847,24685,18,1,65.00,4.55,3.63
53848,24686,28,1,45.00,0.00,2.70
53849,24686,12,2,89.00,0.00,10.68
53850,24687,14,1,68.00,0.00,4.08
53851,24687,9,1,30.00,0.00,1.80
53852,24687,8,1,38.00,0.00,2.28
53853,24688,41,1,22.00,0.00,1.32
53854,24689,14,1,68.00,0.00,4.08
53855,24689,2,2,38.00,0.00,4.56
53856,24690,27,1,38.00,1.14,2.21
53857,24691,42,1,25.00,0.00,1.50
53858,24691,29,1,34.00,0.00,2.04
53859,24692,7,1,32.00,2.24,1.79
53860,24693,4,1,42.00,0.00,2.52
53861,24693,41,1,22.00,1.10,1.25
53862,24693,20,1,48.00,0.00,2.88
53863,24693,2,1,38.00,0.00,2.28
53864,24694,4,1,42.00,1.26,2.44
53865,24694,41,1,22.00,1.76,1.21
53866,24694,13,1,75.00,2.25,4.37
53867,24695,43,4,18.00,5.76,3.97
53868,24695,19,1,78.00,2.34,4.54
53869,24695,26,1,58.00,1.74,3.38
53870,24695,9,1,30.00,2.40,1.66
53871,24695,22,1,55.00,4.40,3.04
53872,24695,10,1,45.00,1.35,2.62
53873,24695,6,3,27.00,2.43,4.71
53874,24696,9,3,30.00,0.00,5.40
53875,24696,10,3,45.00,0.00,8.10
53876,24697,29,2,34.00,3.40,3.88
53877,24698,1,1,32.00,0.00,1.92
53878,24698,29,1,34.00,0.00,2.04
53879,24699,3,1,29.00,0.00,1.74
53880,24700,28,3,45.00,4.05,7.86
53881,24700,18,3,65.00,5.85,11.35
53882,24700,19,2,78.00,4.68,9.08
53883,24701,29,1,34.00,1.02,1.98
53884,24702,3,1,29.00,0.00,1.74
53885,24703,8,1,38.00,0.00,2.28
53886,24704,1,1,32.00,0.96,1.86
53887,24705,15,1,110.00,0.00,6.60
53888,24706,42,1,25.00,0.00,1.50
53889,24707,43,1,18.00,0.00,1.08
53890,24707,25,1,48.00,0.00,2.88
53891,24708,41,1,22.00,0.00,1.32
53892,24709,4,2,42.00,10.08,4.44
53893,24709,7,2,32.00,7.68,3.38
53894,24709,1,1,32.00,3.84,1.69
53895,24709,15,1,110.00,13.20,5.81
53896,24709,21,2,95.00,22.80,10.03
53897,24709,41,1,22.00,2.64,1.16
53898,24710,23,1,55.00,1.65,3.20
53899,24710,29,2,34.00,2.04,3.96
53900,24711,35,1,42.00,2.94,2.34
53901,24711,43,1,18.00,1.26,1.00
53902,24712,30,2,72.00,0.00,8.64
53903,24712,18,1,65.00,0.00,3.90
53904,24713,27,3,38.00,3.42,6.63
53905,24714,40,2,72.00,0.00,8.64
53906,24714,11,1,40.00,0.00,2.40
53907,24715,33,1,58.00,2.90,3.31
53908,24716,3,1,29.00,0.00,1.74
53909,24716,25,1,48.00,0.00,2.88
53910,24717,3,3,29.00,0.00,5.22
53911,24717,23,2,55.00,0.00,6.60
53912,24718,6,1,27.00,1.89,1.51
53913,24719,29,1,34.00,1.02,1.98
53914,24720,23,1,55.00,1.65,3.20
53915,24720,16,2,120.00,7.20,13.97
53916,24720,10,1,45.00,1.35,2.62
53917,24720,19,1,78.00,2.34,4.54
53918,24721,7,1,32.00,0.00,1.92
53919,24722,32,1,68.00,0.00,4.08
53920,24723,13,1,75.00,0.00,4.50
53921,24724,25,1,48.00,1.44,2.79
53922,24725,6,1,27.00,0.81,1.57
53923,24726,18,1,65.00,0.00,3.90
53924,24727,27,1,38.00,0.00,2.28
53925,24728,6,1,27.00,3.24,1.43
53926,24729,20,1,48.00,0.00,2.88
53927,24729,35,1,42.00,0.00,2.52
53928,24730,18,1,65.00,0.00,3.90
53929,24730,5,4,35.00,0.00,8.40
53930,24730,25,2,48.00,0.00,5.76
53931,24730,24,1,62.00,0.00,3.72
53932,24731,24,1,62.00,0.00,3.72
53933,24732,28,1,45.00,5.40,2.38
53934,24732,43,1,18.00,2.16,0.95
53935,24732,19,1,78.00,9.36,4.12
53936,24733,29,1,34.00,4.08,1.80
53937,24734,41,1,22.00,0.00,1.32
53938,24735,4,1,42.00,0.00,2.52
53939,24735,25,1,48.00,0.00,2.88
53940,24735,43,2,18.00,0.00,2.16
53941,24736,20,1,48.00,0.00,2.88
53942,24736,29,1,34.00,0.00,2.04
53943,24737,7,1,32.00,5.44,1.59
53944,24737,14,2,68.00,16.32,7.18
53945,24738,43,1,18.00,2.16,0.95
53946,24739,41,1,22.00,1.54,1.23
53947,24740,1,3,32.00,0.00,5.76
53948,24741,35,1,42.00,1.26,2.44
53949,24742,42,1,25.00,0.00,1.50
53950,24742,43,1,18.00,0.00,1.08
53951,24743,41,1,22.00,0.00,1.32
53952,24744,20,1,48.00,0.00,2.88
53953,24745,30,1,72.00,5.76,3.97
53954,24745,22,1,55.00,4.40,3.04
53955,24745,25,1,48.00,1.44,2.79
53956,24745,9,3,30.00,2.70,5.24
53957,24745,18,1,65.00,1.95,3.78
53958,24745,13,1,75.00,2.25,4.37
53959,24746,9,2,30.00,4.20,3.35
53960,24746,11,1,40.00,2.80,2.23
53961,24746,7,1,32.00,2.24,1.79
53962,24747,1,1,32.00,1.60,1.82
53963,24748,42,1,25.00,1.25,1.43
53964,24749,43,1,18.00,0.00,1.08
53965,24750,2,3,38.00,7.98,6.36
53966,24750,43,1,18.00,2.16,0.95
53967,24750,22,1,55.00,3.85,3.07
53968,24751,23,1,55.00,6.60,2.90
53969,24751,16,1,120.00,8.40,6.70
53970,24751,30,1,72.00,5.04,4.02
53971,24751,19,1,78.00,5.46,4.35
53972,24752,26,1,58.00,4.06,3.24
53973,24753,11,2,40.00,2.40,4.66
53974,24753,1,1,32.00,0.96,1.86
53975,24753,7,1,32.00,0.96,1.86
53976,24754,3,1,29.00,2.03,1.62
53977,24755,25,1,48.00,1.44,2.79
53978,24755,40,1,72.00,2.16,4.19
53979,24756,18,1,65.00,3.25,3.71
53980,24756,7,2,32.00,0.00,3.84
53981,24756,27,2,38.00,0.00,4.56
53982,24756,37,1,55.00,2.75,3.13
53983,24757,19,1,78.00,0.00,4.68
53984,24757,14,2,68.00,0.00,8.16
53985,24757,37,1,55.00,0.00,3.30
53986,24757,42,1,25.00,0.00,1.50
53987,24757,16,3,120.00,0.00,21.60
53988,24758,6,1,27.00,0.00,1.62
53989,24758,2,3,38.00,0.00,6.84
53990,24758,5,1,35.00,0.00,2.10
53991,24759,25,1,48.00,1.44,2.79
53992,24759,12,4,89.00,10.68,20.72
53993,24759,18,1,65.00,1.95,3.78
53994,24760,9,1,30.00,3.60,1.58
53995,24760,3,1,29.00,3.48,1.53
53996,24760,28,3,45.00,16.20,7.13
53997,24761,33,2,58.00,0.00,6.96
53998,24762,9,1,30.00,1.50,1.71
53999,24762,19,1,78.00,0.00,4.68
54000,24762,32,3,68.00,0.00,12.24
54001,24762,7,1,32.00,0.00,1.92
54002,24763,27,1,38.00,0.00,2.28
54003,24764,36,1,65.00,0.00,3.90
54004,24765,35,2,42.00,0.00,5.04
54005,24765,2,1,38.00,0.00,2.28
54006,24766,42,1,25.00,0.00,1.50
54007,24767,9,1,30.00,0.90,1.75
54008,24767,24,1,62.00,4.96,3.42
54009,24767,11,1,40.00,1.20,2.33
54010,24767,8,1,38.00,1.14,2.21
54011,24767,13,2,75.00,12.00,8.28
54012,24768,34,1,85.00,5.95,4.74
54013,24768,23,1,55.00,3.85,3.07
54014,24768,7,1,32.00,2.24,1.79
54015,24769,7,1,32.00,0.00,1.92
54016,24769,35,1,42.00,0.00,2.52
54017,24769,26,1,58.00,0.00,3.48
54018,24769,24,1,62.00,3.10,3.53
54019,24770,17,1,85.00,10.20,4.49
54020,24771,24,1,62.00,7.44,3.27
54021,24772,19,2,78.00,0.00,9.36
54022,24773,30,1,72.00,0.00,4.32
54023,24774,22,1,55.00,3.85,3.07
54024,24775,25,2,48.00,0.00,5.76
54025,24775,30,1,72.00,0.00,4.32
54026,24775,18,2,65.00,0.00,7.80
54027,24775,43,1,18.00,0.00,1.08
54028,24775,8,1,38.00,0.00,2.28
54029,24776,23,1,55.00,3.85,3.07
54030,24776,8,2,38.00,5.32,4.24
54031,24777,29,1,34.00,1.02,1.98
54032,24778,30,1,72.00,2.16,4.19
54033,24778,9,1,30.00,0.90,1.75
54034,24779,38,1,58.00,6.96,3.06
54035,24779,41,1,22.00,2.64,1.16
54036,24779,34,1,85.00,14.45,4.23
54037,24780,29,1,34.00,1.02,1.98
54038,24780,43,2,18.00,1.08,2.10
54039,24781,24,2,62.00,8.68,6.92
54040,24781,43,1,18.00,1.26,1.00
54041,24782,8,1,38.00,0.00,2.28
54042,24782,9,1,30.00,0.00,1.80
54043,24783,37,2,55.00,0.00,6.60
54044,24784,32,1,68.00,0.00,4.08
54045,24785,9,1,30.00,2.10,1.67
54046,24785,3,2,29.00,4.06,3.24
54047,24786,35,1,42.00,0.00,2.52
54048,24786,8,1,38.00,0.00,2.28
54049,24787,10,2,45.00,2.70,5.24
54050,24787,39,1,62.00,1.86,3.61
54051,24787,5,1,35.00,2.80,1.93
54052,24787,35,1,42.00,1.26,2.44
54053,24787,29,2,34.00,2.04,3.96
54054,24787,42,1,25.00,0.75,1.45
54055,24787,18,1,65.00,1.95,3.78
54056,24788,35,1,42.00,2.10,2.39
54057,24788,38,1,58.00,2.90,3.31
54058,24789,23,2,55.00,3.30,6.40
54059,24789,22,2,55.00,3.30,6.40
54060,24789,19,2,78.00,4.68,9.08
54061,24790,1,1,32.00,1.60,1.82
54062,24790,31,1,48.00,0.00,2.88
54063,24791,11,1,40.00,2.80,2.23
54064,24791,5,2,35.00,4.90,3.91
54065,24792,5,2,35.00,8.40,3.70
54066,24793,14,1,68.00,3.40,3.88
54067,24793,1,1,32.00,0.00,1.92
54068,24794,11,3,40.00,0.00,7.20
54069,24794,22,1,55.00,0.00,3.30
54070,24794,3,1,29.00,0.00,1.74
54071,24794,7,1,32.00,0.00,1.92
54072,24795,5,1,35.00,2.80,1.93
54073,24795,29,1,34.00,1.02,1.98
54074,24795,11,3,40.00,3.60,6.98
54075,24796,42,2,25.00,0.00,3.00
54076,24797,6,1,27.00,1.89,1.51
54077,24797,42,1,25.00,1.75,1.40
54078,24798,19,1,78.00,2.34,4.54
54079,24798,10,1,45.00,1.35,2.62
54080,24799,2,1,38.00,0.00,2.28
54081,24799,37,1,55.00,0.00,3.30
54082,24799,22,2,55.00,0.00,6.60
54083,24800,2,2,38.00,0.00,4.56
54084,24800,38,2,58.00,0.00,6.96
54085,24800,8,1,38.00,0.00,2.28
54086,24800,6,1,27.00,0.00,1.62
54087,24800,1,1,32.00,0.00,1.92
54088,24801,26,1,58.00,0.00,3.48
54089,24802,19,1,78.00,5.46,4.35
54090,24802,28,1,45.00,3.15,2.51
54091,24802,34,3,85.00,17.85,14.23
54092,24803,31,1,48.00,0.00,2.88
54093,24804,14,1,68.00,8.16,3.59
54094,24804,24,1,62.00,4.34,3.46
54095,24804,19,2,78.00,10.92,8.70
54096,24804,27,1,38.00,2.66,2.12
54097,24804,7,1,32.00,2.24,1.79
54098,24804,5,1,35.00,2.45,1.95
54099,24804,2,1,38.00,2.66,2.12
54100,24805,8,1,38.00,1.14,2.21
54101,24806,9,1,30.00,0.00,1.80
54102,24807,1,1,32.00,0.00,1.92
54103,24807,27,3,38.00,0.00,6.84
54104,24807,8,1,38.00,1.90,2.17
54105,24807,42,1,25.00,0.00,1.50
54106,24808,10,1,45.00,0.00,2.70
54107,24809,10,1,45.00,5.40,2.38
54108,24810,43,1,18.00,0.00,1.08
54109,24811,28,1,45.00,0.00,2.70
54110,24811,1,1,32.00,0.00,1.92
54111,24811,22,2,55.00,0.00,6.60
54112,24811,25,1,48.00,0.00,2.88
54113,24812,4,1,42.00,1.26,2.44
54114,24813,14,1,68.00,3.40,3.88
54115,24814,27,3,38.00,0.00,6.84
54116,24815,35,1,42.00,2.94,2.34
54117,24816,43,1,18.00,0.00,1.08
54118,24817,34,1,85.00,6.80,4.69
54119,24818,23,1,55.00,4.40,3.04
54120,24818,7,1,32.00,0.96,1.86
54121,24818,8,1,38.00,1.14,2.21
54122,24818,39,2,62.00,3.72,7.22
54123,24819,43,1,18.00,0.00,1.08
54124,24820,6,1,27.00,0.81,1.57
54125,24820,2,1,38.00,1.14,2.21
54126,24821,1,1,32.00,0.00,1.92
54127,24822,18,1,65.00,0.00,3.90
54128,24823,9,2,30.00,7.20,3.17
54129,24823,13,1,75.00,9.00,3.96
54130,24823,43,1,18.00,3.06,0.90
54131,24823,41,1,22.00,2.64,1.16
54132,24823,30,1,72.00,8.64,3.80
54133,24823,28,1,45.00,7.65,2.24
54134,24824,42,2,25.00,0.00,3.00
54135,24824,43,1,18.00,0.00,1.08
54136,24824,18,2,65.00,0.00,7.80
54137,24825,24,1,62.00,7.44,3.27
54138,24826,10,1,45.00,0.00,2.70
54139,24827,14,1,68.00,0.00,4.08
54140,24827,39,1,62.00,0.00,3.72
54141,24828,2,4,38.00,4.56,8.85
54142,24829,29,1,34.00,0.00,2.04
54143,24830,31,1,48.00,0.00,2.88
54144,24831,16,1,120.00,0.00,7.20
54145,24831,41,1,22.00,0.00,1.32
54146,24832,33,1,58.00,4.06,3.24
54147,24832,22,1,55.00,3.85,3.07
54148,24832,14,1,68.00,8.16,3.59
54149,24832,6,1,27.00,1.89,1.51
54150,24833,43,2,18.00,0.00,2.16
54151,24834,42,1,25.00,0.00,1.50
54152,24835,11,1,40.00,0.00,2.40
54153,24835,28,1,45.00,2.25,2.56
54154,24836,43,3,18.00,0.00,3.24
54155,24836,19,1,78.00,0.00,4.68
54156,24837,11,1,40.00,0.00,2.40
54157,24837,14,2,68.00,6.80,7.75
54158,24837,3,2,29.00,0.00,3.48
54159,24838,5,1,35.00,1.05,2.04
54160,24839,35,4,42.00,5.04,9.78
54161,24840,12,2,89.00,12.46,9.93
54162,24840,6,2,27.00,3.78,3.01
54163,24840,20,1,48.00,3.36,2.68
54164,24841,4,1,42.00,2.94,2.34
54165,24842,43,2,18.00,4.32,1.90
54166,24842,42,1,25.00,4.25,1.24
54167,24843,33,1,58.00,2.90,3.31
54168,24843,27,4,38.00,0.00,9.12
54169,24843,2,4,38.00,0.00,9.12
54170,24843,35,2,42.00,0.00,5.04
54171,24844,26,2,58.00,0.00,6.96
54172,24844,6,1,27.00,1.35,1.54
54173,24844,41,2,22.00,0.00,2.64
54174,24845,41,2,22.00,1.32,2.56
54175,24846,6,1,27.00,0.00,1.62
54176,24846,26,1,58.00,0.00,3.48
54177,24847,31,1,48.00,0.00,2.88
54178,24847,3,2,29.00,0.00,3.48
54179,24847,9,3,30.00,0.00,5.40
54180,24847,28,1,45.00,0.00,2.70
54181,24847,41,2,22.00,0.00,2.64
54182,24848,27,1,38.00,1.90,2.17
54183,24849,3,4,29.00,3.48,6.75
54184,24850,41,2,22.00,0.00,2.64
54185,24850,6,2,27.00,0.00,3.24
54186,24851,38,1,58.00,1.74,3.38
54187,24852,8,1,38.00,4.56,2.01
54188,24853,10,1,45.00,2.25,2.56
54189,24853,4,2,42.00,0.00,5.04
54190,24853,43,1,18.00,0.00,1.08
54191,24853,37,1,55.00,0.00,3.30
54192,24853,28,1,45.00,0.00,2.70
54193,24853,7,1,32.00,0.00,1.92
54194,24853,3,1,29.00,1.45,1.65
54195,24854,3,1,29.00,0.00,1.74
54196,24854,7,1,32.00,0.00,1.92
54197,24854,13,1,75.00,0.00,4.50
54198,24855,1,1,32.00,0.00,1.92
54199,24855,7,1,32.00,0.00,1.92
54200,24856,2,1,38.00,2.66,2.12
54201,24857,26,2,58.00,3.48,6.75
54202,24858,41,3,22.00,0.00,3.96
54203,24859,8,3,38.00,0.00,6.84
54204,24859,7,4,32.00,0.00,7.68
54205,24860,28,1,45.00,0.00,2.70
54206,24860,1,1,32.00,0.00,1.92
54207,24861,9,2,30.00,3.00,3.42
54208,24862,27,1,38.00,1.90,2.17
54209,24863,38,1,58.00,6.96,3.06
54210,24863,16,3,120.00,43.20,19.01
54211,24863,1,1,32.00,3.84,1.69
54212,24864,23,2,55.00,13.20,5.81
54213,24864,14,2,68.00,16.32,7.18
54214,24864,27,1,38.00,4.56,2.01
54215,24865,13,2,75.00,0.00,9.00
54216,24865,1,2,32.00,3.20,3.65
54217,24866,34,1,85.00,0.00,5.10
54218,24866,23,1,55.00,0.00,3.30
54219,24867,23,2,55.00,0.00,6.60
54220,24868,30,1,72.00,0.00,4.32
54221,24868,41,3,22.00,0.00,3.96
54222,24869,24,1,62.00,4.96,3.42
54223,24869,29,1,34.00,1.02,1.98
54224,24869,5,1,35.00,1.05,2.04
54225,24869,7,1,32.00,2.56,1.77
54226,24869,43,1,18.00,0.54,1.05
54227,24870,6,1,27.00,0.00,1.62
54228,24871,42,1,25.00,0.00,1.50
54229,24871,1,1,32.00,0.00,1.92
54230,24871,8,1,38.00,1.90,2.17
54231,24871,11,1,40.00,0.00,2.40
54232,24871,25,1,48.00,2.40,2.74
54233,24872,18,1,65.00,0.00,3.90
54234,24872,42,1,25.00,0.00,1.50
54235,24872,43,1,18.00,0.00,1.08
54236,24872,27,1,38.00,0.00,2.28
54237,24873,41,3,22.00,0.00,3.96
54238,24873,26,1,58.00,2.90,3.31
54239,24874,1,1,32.00,0.00,1.92
54240,24875,25,1,48.00,3.36,2.68
54241,24876,27,1,38.00,0.00,2.28
54242,24876,6,1,27.00,1.35,1.54
54243,24876,16,1,120.00,0.00,7.20
54244,24876,41,1,22.00,0.00,1.32
54245,24876,4,2,42.00,0.00,5.04
54246,24877,31,1,48.00,0.00,2.88
54247,24877,10,1,45.00,0.00,2.70
54248,24877,29,1,34.00,0.00,2.04
54249,24878,2,2,38.00,0.00,4.56
54250,24879,2,2,38.00,0.00,4.56
54251,24880,3,2,29.00,0.00,3.48
54252,24881,8,2,38.00,0.00,4.56
54253,24881,27,1,38.00,0.00,2.28
54254,24881,33,1,58.00,0.00,3.48
54255,24881,14,1,68.00,0.00,4.08
54256,24881,28,4,45.00,9.00,10.26
54257,24882,24,1,62.00,1.86,3.61
54258,24882,30,1,72.00,2.16,4.19
54259,24882,43,1,18.00,0.54,1.05
54260,24883,24,1,62.00,1.86,3.61
54261,24883,14,3,68.00,6.12,11.87
54262,24883,43,1,18.00,0.54,1.05
54263,24883,4,2,42.00,2.52,4.89
54264,24883,11,1,40.00,1.20,2.33
54265,24884,40,2,72.00,0.00,8.64
54266,24884,9,2,30.00,0.00,3.60
54267,24884,25,1,48.00,0.00,2.88
54268,24885,24,1,62.00,0.00,3.72
54269,24885,6,1,27.00,0.00,1.62
54270,24885,12,1,89.00,4.45,5.07
54271,24886,37,1,55.00,3.85,3.07
54272,24887,42,1,25.00,1.25,1.43
54273,24887,25,2,48.00,0.00,5.76
54274,24888,1,1,32.00,0.00,1.92
54275,24888,10,1,45.00,2.25,2.56
54276,24888,23,1,55.00,0.00,3.30
54277,24889,27,1,38.00,0.00,2.28
54278,24889,6,1,27.00,0.00,1.62
54279,24889,41,1,22.00,0.00,1.32
54280,24889,14,1,68.00,0.00,4.08
54281,24890,21,1,95.00,0.00,5.70
54282,24890,11,1,40.00,0.00,2.40
54283,24890,5,1,35.00,0.00,2.10
54284,24890,39,2,62.00,0.00,7.44
54285,24890,31,1,48.00,2.40,2.74
54286,24890,33,3,58.00,0.00,10.44
54287,24890,3,1,29.00,0.00,1.74
54288,24891,27,1,38.00,0.00,2.28
54289,24891,4,1,42.00,2.10,2.39
54290,24891,28,2,45.00,0.00,5.40
54291,24891,25,2,48.00,4.80,5.47
54292,24892,15,3,110.00,16.50,18.81
54293,24893,24,1,62.00,0.00,3.72
54294,24894,41,2,22.00,2.20,2.51
54295,24895,5,3,35.00,0.00,6.30
54296,24896,6,1,27.00,0.81,1.57
54297,24897,24,1,62.00,0.00,3.72
54298,24897,26,2,58.00,0.00,6.96
54299,24897,28,2,45.00,0.00,5.40
54300,24897,14,1,68.00,0.00,4.08
54301,24897,29,2,34.00,3.40,3.88
54302,24897,9,1,30.00,1.50,1.71
54303,24898,21,1,95.00,2.85,5.53
54304,24898,37,1,55.00,1.65,3.20
54305,24898,17,2,85.00,5.10,9.89
54306,24898,1,1,32.00,0.96,1.86
54307,24898,11,1,40.00,3.20,2.21
54308,24899,19,1,78.00,0.00,4.68
54309,24900,42,2,25.00,1.50,2.91
54310,24900,26,1,58.00,1.74,3.38
54311,24900,24,1,62.00,1.86,3.61
54312,24900,7,2,32.00,1.92,3.72
54313,24900,29,2,34.00,2.04,3.96
54314,24900,43,2,18.00,1.08,2.10
54315,24901,35,1,42.00,2.94,2.34
54316,24902,4,2,42.00,2.52,4.89
54317,24902,1,2,32.00,5.12,3.53
