order_det_ID,order_ID,product_ID,order_qty,order_discount,order_tax
14803,6676,11,1,8.64,2.36
14804,6677,47,2,12.60,4.28
14805,6677,19,5,48.75,16.57
14806,6677,21,1,7.20,2.45
14807,6678,34,4,21.60,7.34
14808,6679,32,2,21.60,7.34
14809,6679,21,2,14.40,4.90
14810,6679,22,1,14.25,4.84
14811,6679,47,3,18.90,6.43
14812,6680,46,1,5.70,1.94
14813,6680,9,4,24.00,8.16
14814,6681,45,5,78.30,12.70
14815,6682,37,2,25.52,5.43
14816,6682,13,5,82.50,17.55
14817,6683,3,3,13.05,4.44
14818,6684,35,4,62.64,10.16
14819,6684,42,1,7.56,1.23
14820,6685,45,4,51.04,10.86
14821,6686,3,1,4.35,1.48
14822,6686,39,3,41.40,14.08
14823,6687,39,2,33.12,9.05
14824,6688,38,2,37.40,7.96
14825,6688,17,1,20.90,4.45
14826,6689,48,1,11.16,3.05
14827,6689,13,3,40.50,11.07
14828,6690,26,5,55.80,15.25
14829,6690,29,1,9.36,2.56
14830,6691,1,4,19.20,6.53
14831,6691,40,4,10.80,3.67
14832,6691,40,2,5.40,1.84
14833,6692,28,1,10.44,2.85
14834,6693,5,5,26.25,8.92
14835,6693,48,2,18.60,6.32
14836,6693,38,4,51.00,17.34
14837,6693,28,1,8.70,2.96
14838,6694,35,5,78.30,12.70
14839,6694,22,5,128.25,20.80
14840,6694,38,3,68.85,11.17
14841,6694,29,3,42.12,6.83
14842,6695,35,1,8.70,2.96
14843,6695,27,4,28.80,9.79
14844,6696,40,5,13.50,4.59
14845,6697,7,2,11.52,3.15
14846,6698,45,2,20.88,5.71
14847,6699,15,4,79.20,21.65
14848,6700,4,3,18.90,6.43
14849,6700,37,1,8.70,2.96
14850,6701,37,2,17.40,5.92
14851,6701,34,5,27.00,9.18
14852,6702,45,4,51.04,10.86
14853,6703,5,5,47.25,7.67
14854,6704,40,1,3.24,0.89
14855,6704,31,3,24.30,6.64
14856,6705,18,4,90.00,30.60
14857,6706,32,3,58.32,9.46
14858,6707,6,2,21.60,3.50
14859,6707,48,2,33.48,5.43
14860,6708,31,5,40.50,11.07
14861,6708,2,2,13.68,3.74
14862,6708,11,4,34.56,9.45
14863,6708,34,1,6.48,1.77
14864,6708,23,3,29.70,8.12
14865,6709,2,2,11.40,3.88
14866,6709,30,1,5.70,1.94
14867,6709,5,2,10.50,3.57
14868,6710,40,3,8.10,2.75
14869,6710,18,3,67.50,22.95
14870,6710,36,2,20.40,6.94
14871,6711,1,3,17.28,4.72
14872,6711,27,4,34.56,9.45
14873,6711,1,3,17.28,4.72
14874,6712,34,2,12.96,3.54
14875,6712,3,5,26.10,7.13
14876,6712,25,3,29.70,8.12
14877,6712,28,3,31.32,8.56
14878,6713,27,2,21.12,4.49
14879,6713,6,1,8.80,1.87
14880,6714,36,2,24.48,6.69
14881,6714,36,2,24.48,6.69
14882,6715,41,1,6.75,1.09
14883,6715,19,1,17.55,2.85
14884,6716,11,1,8.64,2.36
14885,6717,5,3,15.75,5.35
14886,6717,47,2,12.60,4.28
14887,6717,25,5,41.25,14.03
14888,6717,9,2,12.00,4.08
14889,6718,21,5,52.80,11.23
14890,6719,2,3,17.10,5.81
14891,6719,6,2,12.00,4.08
14892,6720,41,2,13.50,2.19
14893,6720,40,5,24.30,3.94
14894,6721,41,4,15.00,5.10
14895,6721,47,4,25.20,8.57
14896,6721,15,5,82.50,28.05
14897,6722,32,4,43.20,14.69
14898,6722,47,1,6.30,2.14
14899,6722,4,1,6.30,2.14
14900,6723,44,1,10.80,3.67
14901,6723,10,3,20.25,6.88
14902,6723,20,3,35.10,11.93
14903,6724,31,2,13.50,4.59
14904,6725,48,3,50.22,8.15
14905,6726,26,2,22.32,6.10
14906,6727,2,2,20.52,3.33
14907,6728,8,2,11.40,3.88
14908,6729,9,5,44.00,9.36
14909,6729,14,4,59.84,12.73
14910,6729,30,4,33.44,7.11
14911,6730,28,5,43.50,14.79
14912,6730,40,3,8.10,2.75
14913,6730,2,1,5.70,1.94
14914,6730,35,4,34.80,11.83
14915,6731,39,4,99.36,16.12
14916,6731,34,1,9.72,1.58
14917,6732,46,2,11.40,3.88
14918,6732,3,2,8.70,2.96
14919,6733,19,1,9.75,3.31
14920,6734,2,4,33.44,7.11
14921,6734,8,2,16.72,3.56
14922,6734,33,3,31.68,6.74
14923,6734,43,3,34.32,7.30
14924,6735,12,2,32.04,8.76
14925,6735,42,2,10.08,2.76
14926,6735,28,3,31.32,8.56
14927,6736,5,3,23.10,4.91
14928,6736,5,5,38.50,8.19
14929,6737,16,3,64.80,17.71
14930,6737,41,3,13.50,3.69
14931,6737,40,2,6.48,1.77
14932,6738,8,5,41.80,8.89
14933,6738,17,5,104.50,22.23
14934,6739,48,2,22.32,6.10
14935,6740,3,3,13.05,4.44
14936,6740,33,4,28.80,9.79
14937,6741,34,3,16.20,5.51
14938,6742,44,2,31.68,6.74
14939,6742,34,2,15.84,3.37
14940,6742,21,4,42.24,8.99
14941,6742,31,2,19.80,4.21
14942,6743,9,3,18.00,6.12
14943,6743,27,3,21.60,7.34
14944,6743,40,2,5.40,1.84
14945,6744,10,5,60.75,9.86
14946,6744,33,5,64.80,10.51
14947,6744,31,4,48.60,7.88
14948,6745,31,2,13.50,4.59
14949,6745,42,1,4.20,1.43
14950,6746,35,3,31.32,8.56
14951,6746,34,2,12.96,3.54
14952,6747,27,2,25.92,4.20
14953,6747,1,2,17.28,2.80
14954,6747,2,2,20.52,3.33
14955,6747,8,2,20.52,3.33
14956,6748,16,5,132.00,28.08
14957,6748,35,5,63.80,13.57
14958,6748,2,3,25.08,5.34
14959,6748,9,3,26.40,5.62
14960,6749,23,3,29.70,8.12
14961,6750,16,3,79.20,16.85
14962,6750,40,4,15.84,3.37
14963,6750,20,4,68.64,14.60
14964,6751,27,2,25.92,4.20
14965,6751,7,5,43.20,7.01
14966,6752,36,3,55.08,8.94
14967,6753,29,3,34.32,7.30
14968,6753,21,3,31.68,6.74
14969,6754,19,2,19.50,6.63
14970,6755,46,2,13.68,3.74
14971,6756,15,4,79.20,21.65
14972,6757,33,2,21.12,4.49
14973,6757,20,3,51.48,10.95
14974,6757,32,4,63.36,13.48
14975,6757,33,3,31.68,6.74
14976,6758,45,4,34.80,11.83
14977,6759,20,1,21.06,3.42
14978,6759,27,3,38.88,6.31
14979,6759,20,3,63.18,10.25
14980,6759,36,2,36.72,5.96
14981,6760,4,3,22.68,6.20
14982,6760,31,1,8.10,2.21
14983,6760,40,2,6.48,1.77
14984,6761,39,5,69.00,23.46
14985,6761,31,2,13.50,4.59
14986,6762,46,4,27.36,7.48
14987,6762,7,5,28.80,7.87
14988,6763,45,4,41.76,11.41
14989,6764,41,2,7.50,2.55
14990,6765,24,4,95.04,15.42
14991,6765,26,2,33.48,5.43
14992,6766,12,3,48.06,13.14
14993,6767,9,2,17.60,3.74
14994,6768,29,3,28.08,7.68
14995,6768,22,2,34.20,9.35
14996,6768,42,4,20.16,5.51
14997,6768,17,3,51.30,14.02
14998,6768,40,2,6.48,1.77
14999,6769,21,2,14.40,4.90
15000,6769,16,3,54.00,18.36
15001,6770,45,1,8.70,2.96
15002,6770,40,2,5.40,1.84
15003,6770,29,4,31.20,10.61
15004,6771,8,2,11.40,3.88
15005,6771,45,1,8.70,2.96
15006,6771,20,1,11.70,3.98
15007,6772,16,5,90.00,30.60
15008,6773,31,1,12.15,1.97
15009,6773,41,2,13.50,2.19
15010,6774,11,2,17.28,4.72
15011,6774,27,3,25.92,7.08
15012,6774,36,2,24.48,6.69
15013,6774,11,1,8.64,2.36
15014,6775,11,4,28.80,9.79
15015,6775,10,2,13.50,4.59
15016,6775,4,3,18.90,6.43
15017,6776,7,2,11.52,3.15
15018,6776,3,4,20.88,5.71
15019,6776,27,1,8.64,2.36
15020,6776,33,1,8.64,2.36
15021,6777,44,3,58.32,9.46
15022,6778,17,2,41.80,8.89
15023,6778,12,2,39.16,8.33
15024,6779,29,2,18.72,5.12
15025,6779,17,1,17.10,4.67
15026,6779,42,5,25.20,6.89
15027,6780,36,2,20.40,6.94
15028,6780,47,1,6.30,2.14
15029,6780,6,5,30.00,10.20
15030,6781,21,5,52.80,11.23
15031,6782,40,2,7.92,1.68
15032,6782,1,2,14.08,3.00
15033,6782,17,2,41.80,8.89
15034,6782,24,1,19.36,4.12
15035,6782,21,3,31.68,6.74
15036,6783,37,5,43.50,14.79
15037,6783,41,1,3.75,1.27
15038,6784,13,5,56.25,19.12
15039,6785,42,4,16.80,5.71
15040,6785,8,3,17.10,5.81
15041,6785,43,1,7.80,2.65
15042,6786,42,5,25.20,6.89
15043,6786,27,5,43.20,11.81
15044,6786,4,4,30.24,8.27
15045,6786,27,2,17.28,4.72
15046,6787,32,1,10.80,3.67
15047,6787,9,1,6.00,2.04
15048,6787,13,3,33.75,11.47
15049,6788,33,3,38.88,6.31
15050,6788,11,4,51.84,8.41
15051,6788,32,3,58.32,9.46
15052,6789,16,4,86.40,23.62
15053,6790,30,2,13.68,3.74
15054,6790,13,3,40.50,11.07
15055,6790,10,3,24.30,6.64
15056,6791,10,3,24.30,6.64
15057,6791,8,5,34.20,9.35
15058,6791,4,2,15.12,4.13
15059,6791,16,4,86.40,23.62
15060,6792,10,4,39.60,8.42
15061,6792,24,5,96.80,20.59
15062,6792,29,4,45.76,9.73
15063,6792,35,3,38.28,8.14
15064,6792,7,3,21.12,4.49
15065,6793,34,3,19.44,5.31
15066,6793,18,2,54.00,14.76
15067,6794,25,3,24.75,8.41
15068,6794,26,5,46.50,15.81
15069,6794,42,2,8.40,2.86
15070,6795,17,5,71.25,24.22
15071,6796,14,4,40.80,13.87
15072,6796,42,2,8.40,2.86
15073,6797,11,4,28.80,9.79
15074,6798,16,2,43.20,11.81
15075,6798,40,4,12.96,3.54
15076,6798,24,1,15.84,4.33
15077,6798,4,3,22.68,6.20
15078,6799,3,2,8.70,2.96
15079,6800,36,1,10.20,3.47
15080,6801,22,4,57.00,19.38
15081,6801,41,1,3.75,1.27
15082,6801,31,3,20.25,6.88
15083,6802,4,2,12.60,4.28
15084,6802,38,2,25.50,8.67
15085,6803,42,4,20.16,5.51
15086,6804,25,5,41.25,14.03
15087,6804,43,4,31.20,10.61
15088,6804,6,3,18.00,6.12
15089,6804,33,5,36.00,12.24
15090,6805,40,1,0.00,1.08
15091,6805,22,2,0.00,11.40
15092,6806,25,2,0.00,6.60
15093,6806,40,3,0.00,3.24
15094,6806,1,3,0.00,5.76
15095,6807,1,2,3.20,3.65
15096,6807,31,5,11.25,12.82
15097,6807,37,1,2.90,3.31
15098,6808,46,3,3.42,6.63
15099,6808,28,2,3.48,6.75
15100,6808,35,3,5.22,10.13
15101,6808,5,4,4.20,8.15
15102,6809,30,3,0.00,6.84
15103,6809,47,1,0.00,2.52
15104,6809,14,1,0.00,4.08
15105,6809,19,1,0.00,3.90
15106,6810,41,2,3.50,2.79
15107,6810,42,3,5.88,4.69
15108,6811,19,2,0.00,7.80
15109,6812,5,3,3.15,6.11
15110,6812,21,1,1.44,2.79
15111,6812,35,2,3.48,6.75
15112,6813,23,5,19.25,15.34
15113,6813,37,1,4.06,3.24
15114,6813,20,1,5.46,4.35
15115,6814,37,5,8.70,16.88
15116,6815,20,5,0.00,23.40
15117,6815,30,3,0.00,6.84
15118,6816,11,3,0.00,8.64
15119,6816,5,4,0.00,8.40
15120,6817,47,3,0.00,7.56
15121,6817,36,2,0.00,8.16
15122,6817,35,3,0.00,10.44
15123,6817,33,1,0.00,2.88
15124,6818,13,2,0.00,9.00
15125,6819,47,2,0.00,5.04
15126,6819,41,1,0.00,1.50
15127,6819,48,2,0.00,7.44
15128,6820,33,1,1.44,2.79
15129,6820,17,2,5.70,11.06
15130,6820,35,3,5.22,10.13
15131,6821,27,5,12.00,13.68
15132,6821,3,3,4.35,4.96
15133,6821,37,2,5.80,6.61
15134,6822,40,4,0.00,4.32
15135,6823,7,1,3.84,1.69
15136,6824,29,1,1.56,3.03
15137,6824,34,3,3.24,6.29
15138,6824,1,3,2.88,5.59
15139,6824,40,2,1.08,2.10
15140,6825,6,2,0.00,4.80
15141,6825,33,2,0.00,5.76
15142,6826,3,1,0.87,1.69
15143,6826,29,4,6.24,12.11
15144,6826,31,2,2.70,5.24
15145,6826,6,3,3.60,6.98
15146,6827,2,2,5.32,4.24
15147,6828,6,1,0.00,2.40
15148,6828,20,1,0.00,4.68
15149,6829,45,2,3.48,6.75
15150,6829,20,2,4.68,9.08
15151,6830,41,2,1.50,2.91
15152,6830,34,2,2.16,4.19
15153,6830,30,2,2.28,4.42
15154,6831,6,2,5.60,4.46
15155,6831,3,1,2.03,1.62
15156,6831,7,1,2.24,1.79
15157,6832,2,3,0.00,6.84
15158,6832,45,1,0.00,3.48
15159,6832,36,2,0.00,8.16
15160,6832,47,1,0.00,2.52
15161,6832,5,3,0.00,6.30
15162,6833,28,1,4.06,3.24
15163,6833,6,2,5.60,4.46
15164,6833,20,2,10.92,8.70
15165,6834,7,4,0.00,7.68
15166,6835,12,1,6.23,4.97
15167,6835,27,3,10.08,8.04
15168,6836,11,3,4.32,8.38
15169,6836,21,1,1.44,2.79
15170,6837,19,3,0.00,11.70
15171,6837,25,4,0.00,13.20
15172,6837,44,3,0.00,12.96
15173,6837,3,4,0.00,6.96
15174,6838,39,1,0.00,5.52
15175,6838,33,5,0.00,14.40
15176,6839,3,3,2.61,5.06
15177,6840,6,1,1.20,2.33
15178,6841,1,1,0.96,1.86
15179,6842,41,2,0.00,3.00
15180,6843,5,2,11.90,3.49
15181,6843,39,3,46.92,13.74
15182,6843,29,2,17.68,5.18
15183,6844,12,2,21.36,9.40
15184,6844,27,1,5.76,2.53
15185,6845,42,2,6.72,2.96
15186,6845,4,3,15.12,6.65
15187,6845,46,4,18.24,8.03
15188,6846,21,4,23.04,10.14
15189,6846,25,4,26.40,11.62
15190,6846,2,2,9.12,4.01
15191,6846,24,2,21.12,9.29
15192,6846,20,3,28.08,12.36
15193,6847,8,2,0.00,4.56
15194,6847,3,2,0.00,3.48
15195,6848,4,3,0.00,7.56
15196,6848,46,4,0.00,9.12
15197,6848,26,2,0.00,7.44
15198,6848,42,2,0.00,3.36
15199,6849,11,3,4.32,8.38
15200,6849,5,2,2.10,4.07
15201,6850,35,2,0.00,6.96
15202,6850,11,2,0.00,5.76
15203,6850,12,5,0.00,26.70
15204,6851,20,3,11.70,13.34
15205,6852,10,3,0.00,8.10
15206,6852,45,1,0.00,3.48
15207,6852,23,3,0.00,9.90
15208,6852,14,4,0.00,16.32
15209,6852,18,3,0.00,27.00
15210,6853,34,5,21.60,9.50
15211,6853,45,3,20.88,9.19
15212,6854,20,4,9.36,18.16
15213,6855,32,1,2.16,4.19
15214,6856,20,2,4.68,9.08
15215,6856,41,3,2.25,4.37
15216,6856,29,2,3.12,6.05
15217,6857,46,4,4.56,8.85
15218,6857,37,3,5.22,10.13
15219,6858,30,1,2.66,2.12
15220,6859,5,3,3.15,6.11
15221,6859,21,3,4.32,8.38
15222,6860,28,4,6.96,13.50
15223,6860,17,3,8.55,16.59
15224,6861,40,3,1.62,3.14
15225,6861,4,4,5.04,9.78
15226,6862,11,2,6.72,5.36
15227,6862,25,2,7.70,6.14
15228,6862,25,1,3.85,3.07
15229,6863,8,4,0.00,9.12
15230,6863,31,2,0.00,5.40
15231,6864,18,1,0.00,9.00
15232,6864,45,1,0.00,3.48
15233,6865,14,1,8.16,3.59
15234,6866,45,3,5.22,10.13
15235,6866,18,2,9.00,17.46
15236,6867,23,2,7.70,6.14
15237,6867,41,1,1.75,1.40
15238,6868,6,1,1.20,2.33
15239,6868,35,2,3.48,6.75
15240,6869,29,1,6.24,2.75
15241,6869,8,2,9.12,4.01
15242,6869,10,2,10.80,4.75
15243,6869,38,2,20.40,8.98
15244,6870,46,5,13.30,10.60
15245,6871,25,1,6.60,2.90
15246,6872,7,4,8.96,7.14
15247,6872,42,2,3.92,3.12
15248,6873,38,2,0.00,10.20
15249,6873,39,4,0.00,22.08
15250,6873,3,3,0.00,5.22
15251,6873,1,2,0.00,3.84
15252,6874,32,1,0.00,4.32
15253,6874,37,3,0.00,10.44
15254,6874,2,4,0.00,9.12
15255,6875,26,2,21.08,6.18
15256,6875,11,1,8.16,2.39
15257,6875,8,4,25.84,7.57
15258,6876,35,2,8.12,6.47
15259,6877,30,2,2.28,4.42
15260,6877,41,2,1.50,2.91
15261,6877,40,4,2.16,4.19
15262,6878,17,3,8.55,16.59
15263,6879,17,2,5.70,11.06
15264,6879,23,1,1.65,3.20
15265,6879,34,4,4.32,8.38
15266,6880,22,3,22.80,15.73
15267,6880,21,2,7.68,5.30
15268,6881,22,3,0.00,17.10
15269,6882,25,1,3.85,3.07
15270,6883,29,5,18.20,14.51
15271,6884,8,4,4.56,8.85
15272,6884,7,2,1.92,3.72
15273,6884,28,2,3.48,6.75
15274,6884,17,1,2.85,5.53
15275,6885,9,4,4.80,9.31
15276,6886,46,3,13.68,6.02
15277,6886,6,2,9.60,4.22
15278,6886,47,3,15.12,6.65
15279,6886,27,4,23.04,10.14
15280,6887,17,5,80.75,23.65
15281,6888,24,3,13.20,15.05
15282,6888,9,2,4.00,4.56
15283,6888,48,2,6.20,7.07
15284,6889,27,2,11.52,5.07
15285,6889,8,2,9.12,4.01
15286,6889,37,2,13.92,6.12
15287,6890,47,2,4.20,4.79
15288,6890,8,3,5.70,6.50
15289,6890,12,2,8.90,10.15
15290,6890,6,3,6.00,6.84
15291,6891,19,2,9.10,7.25
15292,6891,17,1,6.65,5.30
15293,6891,47,2,5.88,4.69
15294,6891,29,1,3.64,2.90
15295,6892,34,1,1.80,2.05
15296,6892,23,1,2.75,3.13
15297,6893,9,5,6.00,11.64
15298,6894,13,2,4.50,8.73
15299,6895,25,1,3.85,3.07
15300,6895,27,4,13.44,10.71
15301,6895,48,1,4.34,3.46
15302,6896,5,5,5.25,10.19
15303,6896,8,2,2.28,4.42
15304,6896,23,2,3.30,6.40
15305,6896,40,1,0.54,1.05
15306,6897,9,2,0.00,4.80
15307,6897,29,2,0.00,6.24
15308,6897,45,2,0.00,6.96
15309,6897,5,3,0.00,6.30
15310,6898,16,2,0.00,14.40
15311,6899,33,1,0.00,2.88
15312,6899,41,1,0.00,1.50
15313,6899,40,3,0.00,3.24
15314,6899,30,2,0.00,4.56
15315,6899,20,2,0.00,9.36
15316,6900,16,5,42.00,33.48
15317,6900,1,3,6.72,5.36
15318,6901,11,2,0.00,5.76
15319,6901,32,3,0.00,12.96
15320,6901,13,2,0.00,9.00
15321,6902,38,2,5.10,9.89
15322,6902,6,2,2.40,4.66
15323,6902,13,1,2.25,4.37
15324,6903,3,4,0.00,6.96
15325,6904,44,3,36.72,10.76
15326,6905,38,3,30.60,13.46
15327,6906,34,5,12.60,10.04
15328,6906,20,3,16.38,13.06
15329,6906,13,3,15.75,12.55
15330,6906,44,2,10.08,8.04
15331,6907,38,1,2.55,4.95
15332,6908,11,4,13.44,10.71
15333,6908,19,2,9.10,7.25
15334,6909,21,1,1.44,2.79
15335,6910,45,2,0.00,6.96
15336,6910,45,1,0.00,3.48
15337,6910,1,2,0.00,3.84
15338,6911,12,2,21.36,9.40
15339,6911,41,1,3.00,1.32
15340,6911,1,1,3.84,1.69
15341,6912,19,3,23.40,10.30
15342,6912,1,3,11.52,5.07
15343,6913,42,4,7.84,6.25
15344,6914,46,3,7.98,6.36
15345,6914,40,5,6.30,5.02
15346,6915,48,2,14.88,6.55
15347,6916,30,3,9.12,6.29
15348,6917,31,1,1.35,2.62
15349,6918,47,1,1.26,2.44
15350,6918,42,2,1.68,3.26
15351,6919,48,5,0.00,18.60
15352,6920,37,4,27.84,12.25
15353,6920,31,3,16.20,7.13
15354,6920,32,3,25.92,11.40
15355,6920,7,2,7.68,3.38
15356,6921,48,2,3.72,7.22
15357,6921,36,4,8.16,15.83
15358,6922,12,5,53.40,23.50
15359,6922,25,2,13.20,5.81
15360,6922,16,2,28.80,12.67
15361,6923,20,3,16.38,13.06
15362,6923,22,2,13.30,10.60
15363,6924,34,1,4.32,1.90
15364,6925,9,3,0.00,7.20
15365,6925,17,3,0.00,17.10
15366,6925,33,1,0.00,2.88
15367,6926,27,4,5.76,11.17
15368,6927,24,2,0.00,10.56
15369,6927,47,3,0.00,7.56
15370,6927,43,3,0.00,9.36
15371,6927,41,4,0.00,6.00
15372,6928,3,3,14.79,4.33
15373,6929,3,3,10.44,4.59
15374,6929,8,1,4.56,2.01
15375,6930,38,2,0.00,10.20
15376,6931,31,2,0.00,5.40
15377,6931,1,2,0.00,3.84
15378,6932,1,3,4.80,5.47
15379,6932,3,2,2.90,3.31
15380,6932,41,3,3.75,4.27
15381,6933,23,3,4.95,9.60
15382,6933,36,3,6.12,11.87
15383,6934,4,1,0.00,2.52
15384,6934,2,4,0.00,9.12
15385,6934,33,5,0.00,14.40
15386,6935,24,2,12.32,9.82
15387,6935,32,5,25.20,20.09
15388,6935,36,1,4.76,3.79
15389,6936,33,1,5.76,2.53
15390,6936,40,1,2.16,0.95
15391,6936,44,2,17.28,7.60
15392,6937,19,1,4.55,3.63
15393,6937,41,5,8.75,6.97
15394,6937,45,2,8.12,6.47
15395,6938,11,2,6.72,5.36
15396,6938,11,3,10.08,8.04
15397,6939,1,1,0.96,1.86
15398,6940,22,1,2.85,5.53
15399,6940,28,3,5.22,10.13
15400,6941,19,4,0.00,15.60
15401,6941,8,3,0.00,6.84
15402,6941,35,3,0.00,10.44
15403,6941,42,1,0.00,1.68
15404,6942,37,2,0.00,6.96
15405,6943,10,1,1.35,2.62
15406,6943,3,3,2.61,5.06
15407,6944,41,3,2.25,4.37
15408,6944,23,2,3.30,6.40
15409,6945,12,1,10.68,4.70
15410,6945,4,3,15.12,6.65
15411,6945,25,2,13.20,5.81
15412,6946,23,1,0.00,3.30
15413,6947,21,1,0.00,2.88
15414,6948,11,3,0.00,8.64
15415,6949,16,3,10.80,20.95
15416,6950,21,1,5.76,2.53
15417,6950,32,2,17.28,7.60
15418,6951,25,3,4.95,9.60
15419,6952,35,1,9.86,2.89
15420,6952,39,1,15.64,4.58
15421,6952,36,2,23.12,6.77
15422,6953,32,1,2.16,4.19
15423,6953,35,4,6.96,13.50
15424,6954,23,3,0.00,9.90
15425,6954,3,1,0.00,1.74
15426,6954,29,1,0.00,3.12
15427,6954,35,3,0.00,10.44
15428,6954,4,1,0.00,2.52
15429,6955,18,3,54.00,23.76
15430,6955,19,3,23.40,10.30
15431,6956,10,2,4.50,5.13
15432,6956,34,1,1.80,2.05
15433,6956,31,2,4.50,5.13
15434,6956,42,1,1.40,1.60
15435,6957,2,4,25.84,7.57
15436,6957,11,4,32.64,9.56
15437,6958,23,1,1.65,3.20
15438,6959,35,1,1.74,3.38
15439,6960,46,1,1.14,2.21
15440,6960,44,2,4.32,8.38
15441,6960,14,3,6.12,11.87
15442,6961,45,3,0.00,10.44
15443,6961,35,1,0.00,3.48
15444,6962,36,1,8.16,3.59
15445,6962,47,2,10.08,4.44
15446,6962,25,2,13.20,5.81
15447,6962,30,5,22.80,10.03
15448,6963,4,2,4.20,4.79
15449,6964,27,4,0.00,11.52
15450,6964,11,1,0.00,2.88
15451,6965,29,3,0.00,9.36
15452,6965,29,3,0.00,9.36
15453,6966,44,1,0.00,4.32
15454,6966,7,1,0.00,1.92
15455,6967,16,3,0.00,21.60
15456,6967,42,2,0.00,3.36
15457,6967,7,3,0.00,5.76
15458,6968,27,1,1.44,2.79
15459,6968,40,2,1.08,2.10
15460,6969,3,3,2.61,5.06
15461,6969,28,3,5.22,10.13
15462,6970,29,2,7.28,5.80
15463,6971,39,3,19.32,15.40
15464,6971,45,3,12.18,9.71
15465,6972,17,1,2.85,5.53
15466,6972,15,4,13.20,25.61
15467,6973,7,4,8.96,7.14
15468,6973,21,1,3.36,2.68
15469,6974,38,4,23.80,18.97
15470,6975,42,5,0.00,8.40
15471,6975,12,1,0.00,5.34
15472,6976,12,1,0.00,5.34
15473,6976,6,2,0.00,4.80
15474,6976,3,3,0.00,5.22
15475,6977,9,2,5.60,4.46
15476,6977,8,1,2.66,2.12
15477,6977,44,3,15.12,12.05
15478,6977,5,2,4.90,3.91
15479,6978,37,3,0.00,10.44
15480,6979,7,3,2.88,5.59
15481,6979,40,2,1.08,2.10
15482,6980,10,3,0.00,8.10
15483,6981,3,2,4.06,3.24
15484,6982,39,2,5.52,10.71
15485,6982,39,1,2.76,5.35
15486,6982,20,1,2.34,4.54
15487,6983,39,3,0.00,16.56
15488,6983,34,3,0.00,6.48
15489,6983,31,2,0.00,5.40
15490,6984,45,3,12.18,9.71
15491,6984,42,3,5.88,4.69
15492,6984,7,3,6.72,5.36
15493,6985,40,1,0.00,1.08
15494,6986,26,2,0.00,7.44
15495,6986,17,3,0.00,17.10
15496,6987,5,1,4.20,1.85
15497,6987,28,1,6.96,3.06
15498,6987,41,5,15.00,6.60
15499,6988,21,1,1.44,2.79
15500,6988,46,2,2.28,4.42
15501,6989,3,1,0.00,1.74
15502,6989,40,2,0.00,2.16
15503,6990,44,5,43.20,19.01
15504,6991,10,1,0.00,2.70
15505,6991,7,1,0.00,1.92
15506,6991,25,1,0.00,3.30
15507,6991,15,1,0.00,6.60
15508,6991,9,5,0.00,12.00
15509,6992,39,1,0.00,5.52
15510,6993,20,1,0.00,4.68
15511,6993,47,1,0.00,2.52
15512,6994,12,4,10.68,20.72
15513,6994,48,4,7.44,14.43
15514,6994,45,1,1.74,3.38
15515,6995,9,3,9.60,6.62
15516,6996,34,2,2.16,4.19
15517,6997,37,3,12.18,9.71
15518,6997,37,2,8.12,6.47
15519,6998,5,1,1.05,2.04
15520,6998,38,3,7.65,14.84
15521,6998,12,2,5.34,10.36
15522,6999,25,2,3.30,6.40
15523,6999,11,1,1.44,2.79
15524,6999,32,3,6.48,12.57
15525,7000,43,1,0.00,3.12
15526,7000,45,3,0.00,10.44
15527,7000,43,1,0.00,3.12
15528,7001,43,1,1.56,3.03
15529,7001,34,1,1.08,2.10
15530,7002,21,2,2.88,5.59
15531,7002,31,2,2.70,5.24
15532,7002,47,1,1.26,2.44
15533,7002,36,3,6.12,11.87
15534,7003,20,2,4.68,9.08
15535,7004,5,2,11.90,3.49
15536,7004,9,1,6.80,1.99
15537,7005,15,1,3.30,6.40
15538,7005,27,2,2.88,5.59
15539,7005,7,4,3.84,7.45
15540,7006,6,2,2.40,4.66
15541,7006,25,4,6.60,12.80
15542,7006,28,3,5.22,10.13
15543,7007,31,1,5.40,2.38
15544,7007,29,1,6.24,2.75
15545,7008,32,3,6.48,12.57
15546,7009,3,1,3.48,1.53
15547,7009,46,2,9.12,4.01
15548,7010,20,2,10.92,8.70
15549,7010,41,2,3.50,2.79
15550,7010,40,2,2.52,2.01
15551,7011,34,2,0.00,4.32
15552,7011,36,2,0.00,8.16
15553,7012,40,2,0.00,2.16
15554,7012,40,4,0.00,4.32
15555,7012,17,3,0.00,17.10
15556,7012,15,3,0.00,19.80
15557,7013,18,3,36.00,24.84
15558,7013,25,4,17.60,12.14
15559,7013,8,4,12.16,8.39
15560,7013,7,1,2.56,1.77
15561,7014,14,3,0.00,12.24
15562,7014,17,1,0.00,5.70
15563,7014,15,2,0.00,13.20
15564,7015,3,5,24.65,7.22
15565,7015,34,3,18.36,5.38
15566,7015,40,2,6.12,1.79
15567,7016,44,2,0.00,8.64
15568,7016,15,3,0.00,19.80
15569,7017,4,4,20.16,8.87
15570,7017,38,3,30.60,13.46
15571,7018,23,3,0.00,9.90
15572,7018,10,4,0.00,10.80
15573,7019,18,4,0.00,36.00
15574,7019,3,2,0.00,3.48
15575,7020,3,2,6.96,3.06
15576,7020,16,2,28.80,12.67
15577,7020,1,2,7.68,3.38
15578,7020,12,1,10.68,4.70
