res_ID,cus_ID,br_ID,booking_date,reservation_date,res_status
17308,5839,2,2019-12-30,2020-01-06,Completed
17309,9172,2,2019-12-23,2020-01-06,Completed
17310,3625,2,2020-01-04,2020-01-06,Completed
17311,5430,3,2020-01-05,2020-01-06,Completed
17312,7322,3,2020-01-05,2020-01-06,Completed
17313,9751,3,2020-01-01,2020-01-06,Completed
17314,4282,3,2020-01-06,2020-01-06,Completed
17315,7753,4,2020-01-05,2020-01-06,Completed
17316,8219,4,2020-01-01,2020-01-06,Completed
17317,7685,4,2020-01-06,2020-01-06,Completed
17318,5264,4,2020-01-05,2020-01-06,Completed
17319,9305,5,2020-01-04,2020-01-06,Completed
17320,4815,5,2019-12-27,2020-01-06,Completed
17321,2693,6,2020-01-03,2020-01-06,Completed
17322,8240,6,2020-01-05,2020-01-06,Completed
17323,9558,6,2020-01-01,2020-01-06,Completed
17324,7627,7,2020-01-06,2020-01-06,Completed
17325,1282,7,2020-01-01,2020-01-06,Completed
17326,9406,8,2019-12-23,2020-01-06,Completed
17327,7607,9,2020-01-04,2020-01-06,Completed
17328,1709,9,2020-01-01,2020-01-06,Completed
17329,2034,9,2020-01-05,2020-01-06,Completed
17330,4108,9,2019-12-27,2020-01-06,Completed
17331,2388,9,2020-01-03,2020-01-06,Completed
17332,3501,10,2020-01-04,2020-01-06,Completed
17333,5213,11,2019-12-30,2020-01-06,Completed
17334,2791,11,2020-01-03,2020-01-06,Completed
17335,6400,11,2020-01-03,2020-01-06,Completed
17336,7609,12,2020-01-01,2020-01-06,Completed
17337,4146,12,2020-01-04,2020-01-06,Completed
17338,6558,13,2020-01-06,2020-01-06,Cancelled
17339,7789,1,2020-01-06,2020-01-07,Completed
17340,9411,2,2019-12-31,2020-01-07,Completed
17341,4364,2,2019-12-24,2020-01-07,Completed
17342,7760,2,2020-01-06,2020-01-07,Completed
17343,481,2,2020-01-02,2020-01-07,Completed
17344,799,2,2020-01-05,2020-01-07,Completed
17345,3773,2,2020-01-05,2020-01-07,Completed
17346,6896,2,2020-01-06,2020-01-07,Completed
17347,8772,2,2020-01-06,2020-01-07,Completed
17348,7320,2,2020-01-07,2020-01-07,Completed
17349,4334,3,2020-01-02,2020-01-07,Completed
17350,7256,3,2020-01-05,2020-01-07,Completed
17351,2628,3,2020-01-05,2020-01-07,Completed
17352,1125,4,2020-01-04,2020-01-07,Completed
17353,4964,4,2020-01-07,2020-01-07,Completed
17354,5721,5,2019-12-28,2020-01-07,Completed
17355,9034,6,2020-01-07,2020-01-07,Completed
17356,3919,6,2020-01-02,2020-01-07,Completed
17357,9543,6,2020-01-05,2020-01-07,Completed
17358,1348,7,2020-01-07,2020-01-07,Completed
17359,7453,7,2020-01-06,2020-01-07,Completed
17360,1880,8,2020-01-04,2020-01-07,Completed
17361,3920,8,2019-12-28,2020-01-07,Completed
17362,8298,8,2020-01-07,2020-01-07,Cancelled
17363,727,8,2019-12-31,2020-01-07,Completed
17364,3652,8,2020-01-06,2020-01-07,Completed
17365,6364,9,2020-01-07,2020-01-07,Completed
17366,6340,9,2020-01-07,2020-01-07,Completed
17367,2517,10,2020-01-07,2020-01-07,Cancelled
17368,538,10,2020-01-07,2020-01-07,Completed
17369,4081,11,2020-01-07,2020-01-07,Cancelled
17370,4601,11,2020-01-04,2020-01-07,Completed
17371,819,11,2019-12-24,2020-01-07,Completed
17372,10009,12,2020-01-07,2020-01-07,Completed
17373,9868,12,2019-12-31,2020-01-07,Completed
17374,6438,12,2020-01-05,2020-01-07,Completed
17375,4065,12,2020-01-02,2020-01-07,Completed
17376,8769,1,2020-01-08,2020-01-08,Completed
17377,1354,1,2020-01-08,2020-01-08,Completed
17378,6653,1,2020-01-08,2020-01-08,Completed
17379,1163,1,2020-01-08,2020-01-08,Completed
17380,5157,2,2020-01-05,2020-01-08,Completed
17381,8806,2,2020-01-07,2020-01-08,Completed
17382,8345,2,2020-01-06,2020-01-08,Completed
17383,8610,2,2019-12-29,2020-01-08,Completed
17384,511,2,2019-12-25,2020-01-08,Cancelled
17385,5397,2,2020-01-07,2020-01-08,Completed
17386,7200,2,2020-01-07,2020-01-08,Completed
17387,7131,2,2020-01-06,2020-01-08,Completed
17388,1665,3,2020-01-05,2020-01-08,Completed
17389,9639,3,2020-01-06,2020-01-08,Completed
17390,8347,3,2020-01-07,2020-01-08,Completed
17391,9256,3,2020-01-03,2020-01-08,Completed
17392,6349,4,2020-01-06,2020-01-08,Completed
17393,3974,4,2020-01-08,2020-01-08,Completed
17394,5984,4,2020-01-06,2020-01-08,Completed
17395,7728,4,2019-12-29,2020-01-08,Completed
17396,5217,5,2020-01-05,2020-01-08,Completed
17397,6118,5,2020-01-08,2020-01-08,Cancelled
17398,5793,5,2020-01-01,2020-01-08,Completed
17399,874,6,2020-01-06,2020-01-08,Completed
17400,9085,6,2020-01-06,2020-01-08,Completed
17401,2456,7,2020-01-08,2020-01-08,Completed
17402,3861,7,2020-01-03,2020-01-08,Completed
17403,5426,7,2020-01-03,2020-01-08,Completed
17404,3350,7,2020-01-08,2020-01-08,Completed
17405,7453,7,2020-01-03,2020-01-08,Completed
17406,1181,7,2019-12-25,2020-01-08,Completed
17407,8876,8,2020-01-03,2020-01-08,Completed
17408,6061,8,2020-01-06,2020-01-08,Completed
17409,3479,8,2020-01-07,2020-01-08,Completed
17410,4195,9,2020-01-05,2020-01-08,Completed
17411,6436,9,2020-01-08,2020-01-08,Completed
17412,7262,9,2020-01-05,2020-01-08,Completed
17413,9186,9,2020-01-03,2020-01-08,Completed
17414,9696,10,2020-01-07,2020-01-08,Completed
17415,7777,11,2020-01-07,2020-01-08,Completed
17416,2062,11,2020-01-07,2020-01-08,Completed
17417,9159,11,2020-01-08,2020-01-08,Completed
17418,9232,12,2020-01-05,2020-01-08,Completed
17419,7359,12,2020-01-01,2020-01-08,Completed
17420,9283,13,2020-01-06,2020-01-08,Completed
17421,7942,13,2020-01-08,2020-01-08,Completed
17422,7108,13,2020-01-03,2020-01-08,Completed
17423,9355,13,2020-01-06,2020-01-08,Completed
17424,7525,1,2020-01-08,2020-01-09,Completed
17425,5592,1,2020-01-04,2020-01-09,Completed
17426,4653,1,2020-01-09,2020-01-09,Completed
17427,1606,1,2019-12-26,2020-01-09,Completed
17428,1936,1,2020-01-09,2020-01-09,Completed
17429,9994,1,2019-12-26,2020-01-09,Completed
17430,8910,2,2020-01-04,2020-01-09,Completed
17431,4498,2,2020-01-09,2020-01-09,Completed
17432,820,2,2020-01-09,2020-01-09,Cancelled
17433,4640,2,2020-01-09,2020-01-09,Completed
17434,6811,2,2020-01-06,2020-01-09,Cancelled
17435,2202,2,2020-01-07,2020-01-09,Completed
17436,9109,3,2020-01-08,2020-01-09,Completed
17437,9463,3,2020-01-09,2020-01-09,Completed
17438,9246,3,2020-01-06,2020-01-09,Cancelled
17439,4009,3,2020-01-06,2020-01-09,Completed
17440,9330,4,2019-12-26,2020-01-09,Completed
17441,9226,4,2020-01-09,2020-01-09,Completed
17442,5354,4,2020-01-02,2020-01-09,Completed
17443,9365,4,2020-01-08,2020-01-09,Cancelled
17444,5813,4,2020-01-04,2020-01-09,Completed
17445,6024,5,2020-01-09,2020-01-09,Completed
17446,1269,6,2020-01-04,2020-01-09,Completed
17447,5921,6,2020-01-08,2020-01-09,Completed
17448,9902,7,2020-01-04,2020-01-09,Cancelled
17449,353,8,2020-01-06,2020-01-09,Completed
17450,3265,8,2020-01-04,2020-01-09,Completed
17451,3070,8,2020-01-07,2020-01-09,Completed
17452,4743,8,2020-01-02,2020-01-09,Completed
17453,4458,8,2020-01-09,2020-01-09,Completed
17454,3645,8,2019-12-30,2020-01-09,Completed
17455,783,8,2020-01-08,2020-01-09,Completed
17456,9508,8,2020-01-08,2020-01-09,Completed
17457,6277,8,2020-01-08,2020-01-09,Completed
17458,5726,9,2020-01-02,2020-01-09,Completed
17459,2088,9,2020-01-09,2020-01-09,Cancelled
17460,2368,9,2020-01-09,2020-01-09,Completed
17461,4263,9,2020-01-04,2020-01-09,Completed
17462,2947,10,2020-01-07,2020-01-09,Completed
17463,3113,11,2020-01-08,2020-01-09,Completed
17464,1764,11,2020-01-09,2020-01-09,Completed
17465,5093,11,2020-01-08,2020-01-09,Cancelled
17466,4330,12,2020-01-08,2020-01-09,Cancelled
17467,5256,12,2019-12-26,2020-01-09,Completed
17468,7860,13,2019-12-30,2020-01-09,Completed
17469,5869,1,2020-01-10,2020-01-10,Completed
17470,8161,1,2020-01-09,2020-01-10,Completed
17471,7951,1,2019-12-27,2020-01-10,Completed
17472,3749,2,2020-01-09,2020-01-10,Cancelled
17473,790,2,2020-01-09,2020-01-10,Completed
17474,9812,2,2020-01-10,2020-01-10,Cancelled
17475,1595,2,2020-01-09,2020-01-10,Cancelled
17476,8610,2,2020-01-09,2020-01-10,Completed
17477,1782,3,2020-01-09,2020-01-10,Completed
17478,2062,3,2020-01-08,2020-01-10,Completed
17479,2778,3,2019-12-31,2020-01-10,Completed
17480,1783,3,2019-12-27,2020-01-10,Cancelled
17481,4864,5,2020-01-08,2020-01-10,Completed
17482,8733,5,2020-01-03,2020-01-10,Completed
17483,7868,5,2020-01-07,2020-01-10,Completed
17484,5026,5,2020-01-08,2020-01-10,Completed
17485,4364,6,2019-12-31,2020-01-10,Cancelled
17486,7102,6,2020-01-05,2020-01-10,Completed
17487,8663,7,2019-12-27,2020-01-10,Completed
17488,6011,7,2020-01-08,2020-01-10,Completed
17489,5382,7,2020-01-10,2020-01-10,Completed
17490,8448,7,2020-01-08,2020-01-10,Completed
17491,1554,7,2020-01-10,2020-01-10,Completed
17492,2568,7,2020-01-10,2020-01-10,Completed
17493,5796,8,2020-01-10,2020-01-10,Completed
17494,1702,8,2019-12-31,2020-01-10,Completed
17495,353,8,2020-01-10,2020-01-10,Completed
17496,7606,8,2020-01-09,2020-01-10,Completed
17497,945,8,2020-01-09,2020-01-10,Completed
17498,9847,9,2020-01-05,2020-01-10,Completed
17499,5357,9,2019-12-31,2020-01-10,Completed
17500,6250,9,2020-01-08,2020-01-10,Completed
17501,8469,10,2020-01-10,2020-01-10,Completed
17502,3247,10,2020-01-09,2020-01-10,Cancelled
17503,5616,10,2020-01-05,2020-01-10,Completed
17504,4358,10,2020-01-09,2020-01-10,Completed
17505,5886,11,2020-01-08,2020-01-10,Completed
17506,7765,11,2020-01-05,2020-01-10,Completed
17507,5639,11,2020-01-08,2020-01-10,Completed
17508,7011,11,2020-01-10,2020-01-10,Cancelled
17509,5833,12,2020-01-03,2020-01-10,Completed
17510,895,1,2020-01-11,2020-01-11,Completed
17511,263,1,2020-01-10,2020-01-11,Completed
17512,1012,1,2020-01-11,2020-01-11,Completed
17513,1252,1,2020-01-06,2020-01-11,Completed
17514,4205,2,2020-01-09,2020-01-11,Completed
17515,3226,2,2020-01-11,2020-01-11,Completed
17516,6201,2,2020-01-08,2020-01-11,Cancelled
17517,6376,2,2020-01-04,2020-01-11,Completed
17518,964,2,2020-01-08,2020-01-11,Completed
17519,4466,2,2020-01-11,2020-01-11,Completed
17520,5074,2,2020-01-11,2020-01-11,Completed
17521,1124,2,2020-01-06,2020-01-11,Completed
17522,1161,2,2020-01-09,2020-01-11,Completed
17523,321,2,2020-01-11,2020-01-11,Completed
17524,1424,2,2020-01-11,2020-01-11,Cancelled
17525,7555,2,2020-01-09,2020-01-11,Completed
17526,5234,2,2019-12-28,2020-01-11,Completed
17527,4361,2,2020-01-11,2020-01-11,No-Show
17528,5585,2,2020-01-10,2020-01-11,No-Show
17529,641,3,2020-01-09,2020-01-11,Completed
17530,9753,3,2020-01-10,2020-01-11,Completed
17531,3235,3,2020-01-10,2020-01-11,Completed
17532,5319,3,2020-01-10,2020-01-11,Completed
17533,8573,3,2020-01-01,2020-01-11,Completed
17534,9872,3,2020-01-10,2020-01-11,Completed
17535,2663,3,2020-01-09,2020-01-11,Completed
17536,8178,3,2020-01-01,2020-01-11,Completed
17537,2218,3,2020-01-04,2020-01-11,Completed
17538,8068,4,2020-01-11,2020-01-11,Completed
17539,7978,4,2020-01-06,2020-01-11,Completed
17540,8789,5,2020-01-11,2020-01-11,Completed
17541,9172,5,2020-01-09,2020-01-11,Completed
17542,6685,5,2020-01-06,2020-01-11,Completed
17543,9349,5,2020-01-06,2020-01-11,Completed
17544,7424,5,2020-01-08,2020-01-11,Completed
17545,9975,6,2020-01-11,2020-01-11,Completed
17546,7946,6,2020-01-10,2020-01-11,Confirmed
17547,660,6,2020-01-11,2020-01-11,Completed
17548,4816,6,2020-01-08,2020-01-11,Completed
17549,6933,6,2020-01-11,2020-01-11,Completed
17550,8356,6,2020-01-11,2020-01-11,Completed
17551,6597,6,2020-01-01,2020-01-11,Completed
17552,3202,6,2020-01-11,2020-01-11,Completed
17553,4192,6,2020-01-01,2020-01-11,Completed
17554,10046,6,2020-01-11,2020-01-11,Completed
17555,6795,6,2020-01-06,2020-01-11,Completed
17556,2331,7,2020-01-10,2020-01-11,Completed
17557,9250,7,2020-01-09,2020-01-11,Completed
17558,3566,7,2020-01-04,2020-01-11,Completed
17559,6258,7,2020-01-08,2020-01-11,Completed
17560,9533,7,2020-01-10,2020-01-11,Completed
17561,8236,8,2020-01-11,2020-01-11,Completed
17562,1813,9,2019-12-28,2020-01-11,Completed
17563,9294,9,2020-01-11,2020-01-11,Completed
17564,6308,9,2020-01-10,2020-01-11,Completed
17565,7000,9,2019-12-28,2020-01-11,Completed
17566,9267,10,2020-01-09,2020-01-11,Completed
17567,10133,10,2020-01-09,2020-01-11,Completed
17568,824,10,2020-01-09,2020-01-11,Completed
17569,7668,10,2020-01-11,2020-01-11,Completed
17570,7668,10,2020-01-10,2020-01-11,Completed
17571,5744,11,2019-12-28,2020-01-11,Completed
17572,2748,11,2020-01-04,2020-01-11,Cancelled
17573,1989,11,2020-01-09,2020-01-11,Completed
17574,9061,12,2020-01-08,2020-01-11,Completed
17575,2523,12,2020-01-06,2020-01-11,Completed
17576,6023,12,2020-01-10,2020-01-11,Completed
17577,7206,12,2020-01-10,2020-01-11,Completed
17578,2619,12,2020-01-06,2020-01-11,Completed
17579,7206,12,2020-01-01,2020-01-11,Completed
17580,2471,12,2020-01-04,2020-01-11,Completed
17581,7768,13,2020-01-08,2020-01-11,Completed
17582,7755,13,2020-01-08,2020-01-11,Completed
17583,3454,1,2020-01-09,2020-01-12,Completed
17584,1882,1,2020-01-07,2020-01-12,Completed
17585,203,1,2020-01-02,2020-01-12,Completed
17586,5887,1,2020-01-05,2020-01-12,Completed
17587,3798,1,2020-01-05,2020-01-12,Completed
17588,1343,1,2020-01-12,2020-01-12,Completed
17589,10026,2,2020-01-12,2020-01-12,Completed
17590,7307,2,2019-12-29,2020-01-12,Completed
17591,1091,2,2019-12-29,2020-01-12,Completed
17592,1194,2,2020-01-02,2020-01-12,Completed
17593,2725,2,2020-01-09,2020-01-12,Completed
17594,5715,2,2020-01-02,2020-01-12,No-Show
17595,5303,2,2020-01-07,2020-01-12,Completed
17596,7956,2,2020-01-10,2020-01-12,Completed
17597,7321,2,2020-01-12,2020-01-12,Completed
17598,1506,3,2019-12-29,2020-01-12,Completed
17599,8653,3,2020-01-12,2020-01-12,Completed
17600,8670,4,2020-01-07,2020-01-12,Completed
17601,9668,4,2020-01-07,2020-01-12,Completed
17602,9226,4,2020-01-10,2020-01-12,Completed
17603,9727,4,2019-12-29,2020-01-12,Completed
17604,7451,5,2020-01-09,2020-01-12,Completed
17605,9907,5,2020-01-05,2020-01-12,Completed
17606,9986,5,2020-01-11,2020-01-12,Completed
17607,668,6,2020-01-12,2020-01-12,Completed
17608,2761,6,2020-01-11,2020-01-12,Completed
17609,3169,6,2020-01-11,2020-01-12,Completed
17610,2549,6,2020-01-12,2020-01-12,Completed
17611,8967,7,2020-01-09,2020-01-12,Completed
17612,1147,7,2020-01-11,2020-01-12,Completed
17613,1796,8,2020-01-07,2020-01-12,Completed
17614,7800,8,2020-01-12,2020-01-12,Completed
17615,8745,8,2020-01-11,2020-01-12,Completed
17616,1702,8,2020-01-12,2020-01-12,Completed
17617,9426,8,2020-01-12,2020-01-12,Completed
17618,3922,8,2020-01-12,2020-01-12,Completed
17619,9781,9,2020-01-11,2020-01-12,Completed
17620,8725,10,2020-01-05,2020-01-12,Completed
17621,2158,10,2020-01-11,2020-01-12,Completed
17622,5825,11,2020-01-12,2020-01-12,No-Show
17623,9457,11,2020-01-12,2020-01-12,Completed
17624,9409,12,2020-01-07,2020-01-12,Completed
17625,7496,13,2020-01-11,2020-01-12,No-Show
17626,1368,13,2020-01-12,2020-01-12,Completed
17627,8987,13,2020-01-09,2020-01-12,Completed
17628,8102,13,2020-01-09,2020-01-12,Completed
17629,10189,1,2020-01-09,2020-01-13,Cancelled
17630,4147,1,2020-01-03,2020-01-13,Completed
17631,69,1,2020-01-10,2020-01-13,Completed
17632,867,2,2020-01-12,2020-01-13,Completed
17633,3226,2,2020-01-11,2020-01-13,Completed
17634,3323,2,2020-01-13,2020-01-13,Completed
17635,5620,2,2020-01-12,2020-01-13,Completed
17636,2482,2,2020-01-13,2020-01-13,Completed
17637,809,2,2020-01-10,2020-01-13,Completed
17638,9829,2,2020-01-12,2020-01-13,Completed
17639,7503,3,2020-01-13,2020-01-13,Cancelled
17640,7486,3,2020-01-08,2020-01-13,Completed
17641,6601,3,2020-01-06,2020-01-13,Completed
17642,3510,3,2020-01-12,2020-01-13,Completed
17643,7336,3,2020-01-12,2020-01-13,Completed
17644,7820,3,2020-01-06,2020-01-13,Completed
17645,6134,3,2020-01-08,2020-01-13,Completed
17646,8636,4,2020-01-13,2020-01-13,Completed
17647,8211,4,2020-01-12,2020-01-13,Completed
17648,6825,5,2020-01-10,2020-01-13,Completed
17649,1171,5,2020-01-03,2020-01-13,Completed
17650,7934,6,2020-01-03,2020-01-13,Cancelled
17651,9323,6,2020-01-11,2020-01-13,Cancelled
17652,5781,6,2020-01-06,2020-01-13,Completed
17653,1269,6,2020-01-12,2020-01-13,Completed
17654,322,8,2020-01-08,2020-01-13,Completed
17655,3574,9,2020-01-10,2020-01-13,Completed
17656,7729,9,2020-01-12,2020-01-13,Completed
17657,3045,12,2020-01-12,2020-01-13,No-Show
17658,6200,12,2020-01-08,2020-01-13,Cancelled
17659,8862,13,2019-12-30,2020-01-13,Completed
17660,9220,13,2020-01-06,2020-01-13,Completed
17661,5894,13,2020-01-12,2020-01-13,Completed
17662,10162,13,2020-01-08,2020-01-13,Completed
17663,4,1,2020-01-14,2020-01-14,Completed
17664,2583,1,2020-01-13,2020-01-14,Completed
17665,8475,1,2020-01-12,2020-01-14,Completed
17666,3288,1,2020-01-13,2020-01-14,Completed
17667,656,2,2020-01-09,2020-01-14,Completed
17668,5292,2,2020-01-07,2020-01-14,Confirmed
17669,7298,2,2020-01-11,2020-01-14,Completed
17670,6129,2,2020-01-14,2020-01-14,Completed
17671,750,2,2020-01-04,2020-01-14,Completed
17672,1317,3,2020-01-12,2020-01-14,Completed
17673,3496,3,2020-01-04,2020-01-14,Completed
17674,2637,3,2020-01-11,2020-01-14,Completed
17675,2732,3,2020-01-14,2020-01-14,Completed
17676,9462,3,2020-01-04,2020-01-14,Completed
17677,9489,3,2020-01-07,2020-01-14,Completed
17678,5815,4,2020-01-09,2020-01-14,Completed
17679,8841,4,2020-01-14,2020-01-14,Completed
17680,8913,4,2020-01-13,2020-01-14,Completed
17681,1170,4,2020-01-13,2020-01-14,Completed
17682,4171,4,2020-01-12,2020-01-14,Completed
17683,9669,5,2020-01-14,2020-01-14,Completed
17684,4740,5,2020-01-07,2020-01-14,Completed
17685,4837,6,2020-01-04,2020-01-14,Completed
17686,6164,6,2020-01-14,2020-01-14,Completed
17687,8813,6,2020-01-12,2020-01-14,Completed
17688,270,6,2020-01-13,2020-01-14,Completed
17689,6962,8,2020-01-14,2020-01-14,Completed
17690,8196,8,2020-01-14,2020-01-14,Completed
17691,823,8,2019-12-31,2020-01-14,Completed
17692,9855,9,2020-01-09,2020-01-14,Completed
17693,9320,10,2020-01-09,2020-01-14,Completed
17694,2253,10,2020-01-09,2020-01-14,Completed
17695,7142,11,2020-01-07,2020-01-14,Completed
17696,7533,11,2020-01-13,2020-01-14,Completed
17697,7360,12,2019-12-31,2020-01-14,Completed
17698,8378,12,2020-01-14,2020-01-14,Completed
17699,2062,12,2020-01-13,2020-01-14,Completed
17700,2062,12,2020-01-14,2020-01-14,Completed
17701,6791,13,2020-01-14,2020-01-14,Completed
17702,9850,13,2020-01-12,2020-01-14,Completed
17703,8102,13,2020-01-13,2020-01-14,Completed
17704,9170,13,2020-01-12,2020-01-14,No-Show
17705,8801,13,2020-01-13,2020-01-14,Completed
17706,9355,13,2020-01-11,2020-01-14,Completed
17707,6272,13,2020-01-14,2020-01-14,Completed
17708,8319,1,2020-01-08,2020-01-15,Completed
17709,895,1,2020-01-14,2020-01-15,Completed
17710,6867,1,2020-01-10,2020-01-15,Completed
17711,5295,2,2020-01-08,2020-01-15,Completed
17712,5972,2,2020-01-13,2020-01-15,Completed
17713,4790,2,2020-01-08,2020-01-15,Completed
17714,6775,2,2020-01-14,2020-01-15,Completed
17715,3154,2,2020-01-15,2020-01-15,Completed
17716,2558,2,2020-01-14,2020-01-15,Completed
17717,8320,2,2020-01-12,2020-01-15,Completed
17718,9630,2,2020-01-10,2020-01-15,Cancelled
17719,3422,3,2020-01-15,2020-01-15,Completed
17720,4468,3,2020-01-14,2020-01-15,Completed
17721,9445,4,2020-01-14,2020-01-15,Completed
17722,4836,4,2020-01-13,2020-01-15,Completed
17723,9433,4,2020-01-15,2020-01-15,Completed
17724,5471,5,2020-01-15,2020-01-15,Completed
17725,3775,6,2020-01-05,2020-01-15,Completed
17726,4211,7,2020-01-15,2020-01-15,Completed
17727,9505,7,2020-01-15,2020-01-15,Completed
17728,6013,7,2020-01-01,2020-01-15,Completed
17729,9929,7,2020-01-08,2020-01-15,Completed
17730,5782,7,2020-01-13,2020-01-15,Completed
17731,2033,8,2020-01-08,2020-01-15,Completed
17732,9542,8,2020-01-12,2020-01-15,Completed
17733,8969,9,2020-01-05,2020-01-15,Confirmed
17734,5407,9,2020-01-15,2020-01-15,Completed
17735,1547,9,2020-01-15,2020-01-15,Completed
17736,9294,9,2020-01-08,2020-01-15,Completed
17737,4094,10,2020-01-13,2020-01-15,Completed
17738,5245,10,2020-01-10,2020-01-15,Completed
17739,9545,10,2020-01-13,2020-01-15,Completed
17740,2973,10,2020-01-14,2020-01-15,Cancelled
17741,5962,11,2020-01-15,2020-01-15,Completed
17742,4549,11,2020-01-12,2020-01-15,Cancelled
17743,7142,11,2020-01-08,2020-01-15,Completed
17744,9219,11,2020-01-14,2020-01-15,No-Show
17745,6126,11,2020-01-05,2020-01-15,Completed
17746,5825,12,2020-01-08,2020-01-15,Completed
17747,9012,12,2020-01-01,2020-01-15,Completed
17748,3596,12,2020-01-10,2020-01-15,Completed
17749,7519,12,2020-01-13,2020-01-15,Completed
17750,7882,12,2020-01-14,2020-01-15,Completed
17751,6807,12,2020-01-01,2020-01-15,Completed
17752,6863,13,2020-01-15,2020-01-15,Completed
17753,7411,1,2020-01-15,2020-01-16,Completed
17754,3885,1,2020-01-16,2020-01-16,Completed
17755,10180,1,2020-01-15,2020-01-16,Completed
17756,3153,1,2020-01-09,2020-01-16,Completed
17757,4249,1,2020-01-02,2020-01-16,Completed
17758,3768,1,2020-01-06,2020-01-16,Completed
17759,3749,2,2020-01-15,2020-01-16,Completed
17760,1886,2,2020-01-06,2020-01-16,Completed
17761,5839,2,2020-01-11,2020-01-16,Completed
17762,3587,2,2020-01-09,2020-01-16,Completed
17763,5531,2,2020-01-13,2020-01-16,Completed
17764,9912,2,2020-01-14,2020-01-16,Completed
17765,9117,2,2020-01-16,2020-01-16,Completed
17766,579,2,2020-01-15,2020-01-16,No-Show
17767,8922,2,2020-01-13,2020-01-16,Completed
17768,6701,2,2020-01-13,2020-01-16,Completed
17769,7697,3,2020-01-14,2020-01-16,Completed
17770,5537,3,2020-01-11,2020-01-16,Cancelled
17771,8163,3,2020-01-15,2020-01-16,Completed
17772,6711,3,2020-01-16,2020-01-16,Completed
17773,9098,3,2020-01-13,2020-01-16,Completed
17774,3158,4,2020-01-09,2020-01-16,Completed
17775,6443,5,2020-01-15,2020-01-16,Completed
17776,8018,6,2020-01-16,2020-01-16,Completed
17777,9558,6,2020-01-09,2020-01-16,Completed
17778,5051,6,2020-01-09,2020-01-16,Cancelled
17779,4866,7,2020-01-15,2020-01-16,Completed
17780,2367,7,2020-01-11,2020-01-16,Completed
17781,6996,7,2020-01-13,2020-01-16,Completed
17782,3979,7,2020-01-06,2020-01-16,Completed
17783,6245,7,2020-01-16,2020-01-16,Cancelled
17784,6197,7,2020-01-16,2020-01-16,Completed
17785,10048,7,2020-01-14,2020-01-16,Completed
17786,7817,8,2020-01-06,2020-01-16,Completed
17787,3343,8,2020-01-15,2020-01-16,Completed
17788,4142,8,2020-01-15,2020-01-16,Completed
17789,9581,8,2020-01-09,2020-01-16,Completed
17790,7273,8,2020-01-11,2020-01-16,Completed
17791,6577,8,2020-01-09,2020-01-16,Completed
17792,9969,8,2020-01-09,2020-01-16,Completed
17793,3464,9,2020-01-15,2020-01-16,Completed
17794,6307,9,2020-01-13,2020-01-16,Completed
17795,4294,9,2020-01-06,2020-01-16,Completed
17796,5668,9,2020-01-16,2020-01-16,Completed
17797,10079,9,2020-01-09,2020-01-16,Completed
17798,1185,9,2020-01-11,2020-01-16,Cancelled
17799,1745,9,2020-01-15,2020-01-16,Completed
17800,3454,10,2020-01-14,2020-01-16,Completed
17801,3909,10,2020-01-16,2020-01-16,Completed
17802,8893,10,2020-01-15,2020-01-16,Confirmed
17803,2503,10,2020-01-09,2020-01-16,Completed
17804,3177,10,2020-01-16,2020-01-16,Completed
17805,7423,10,2020-01-09,2020-01-16,Completed
17806,9994,10,2020-01-09,2020-01-16,Completed
17807,5535,10,2020-01-11,2020-01-16,Completed
17808,179,10,2020-01-09,2020-01-16,Completed
17809,3398,11,2020-01-16,2020-01-16,Completed
17810,2504,11,2020-01-15,2020-01-16,Completed
17811,2256,12,2020-01-16,2020-01-16,Completed
17812,9617,12,2020-01-11,2020-01-16,Completed
17813,7011,12,2020-01-11,2020-01-16,Completed
17814,4590,12,2020-01-16,2020-01-16,Completed
17815,8987,13,2020-01-06,2020-01-16,Completed
17816,6964,1,2020-01-16,2020-01-17,Completed
17817,29,1,2020-01-17,2020-01-17,Completed
17818,1936,1,2020-01-17,2020-01-17,Cancelled
17819,843,1,2020-01-07,2020-01-17,Completed
17820,832,1,2020-01-14,2020-01-17,Completed
17821,5463,1,2020-01-03,2020-01-17,Completed
17822,1089,1,2020-01-15,2020-01-17,Completed
17823,4128,1,2020-01-03,2020-01-17,Completed
17824,9341,1,2020-01-16,2020-01-17,Completed
17825,2855,1,2020-01-07,2020-01-17,Completed
17826,6322,2,2020-01-16,2020-01-17,Completed
17827,809,2,2020-01-16,2020-01-17,Completed
17828,4722,2,2020-01-16,2020-01-17,Completed
17829,3620,2,2020-01-10,2020-01-17,Completed
17830,9162,2,2020-01-07,2020-01-17,Completed
17831,2993,2,2020-01-17,2020-01-17,Completed
17832,9538,2,2020-01-10,2020-01-17,Completed
17833,2539,2,2020-01-14,2020-01-17,Completed
17834,10011,2,2020-01-10,2020-01-17,Completed
17835,6367,2,2020-01-07,2020-01-17,Completed
17836,5345,2,2020-01-10,2020-01-17,Completed
17837,8901,3,2020-01-17,2020-01-17,Completed
17838,5827,3,2020-01-16,2020-01-17,Completed
17839,7482,4,2020-01-12,2020-01-17,Completed
17840,4283,4,2020-01-17,2020-01-17,Completed
17841,8308,4,2020-01-17,2020-01-17,Completed
17842,5913,4,2020-01-12,2020-01-17,Completed
