order_det_ID,order_ID,product_ID,order_quantity,order_unit_price,order_discount,order_tax
645260,295174,20,1,48.00,0.00,2.88
645261,295174,15,2,125.00,0.00,15.00
645262,295174,42,1,25.00,0.00,1.50
645263,295175,36,1,72.00,8.64,3.80
645264,295175,34,2,85.00,20.40,8.98
645265,295175,33,1,58.00,6.96,3.06
645266,295176,22,1,55.00,2.75,3.13
645267,295177,38,1,58.00,4.06,3.24
645268,295177,27,1,38.00,2.66,2.12
645269,295177,3,2,29.00,4.06,3.24
645270,295178,21,2,108.00,0.00,12.96
645271,295178,13,1,84.00,0.00,5.04
645272,295179,36,3,72.00,6.48,12.57
645273,295179,21,1,108.00,3.24,6.29
645274,295179,22,1,55.00,1.65,3.20
645275,295179,13,1,84.00,2.52,4.89
645276,295180,17,1,85.00,2.55,4.95
645277,295180,42,1,25.00,0.75,1.45
645278,295181,5,2,35.00,8.40,3.70
645279,295182,27,1,38.00,0.00,2.28
645280,295183,34,1,85.00,0.00,5.10
645281,295183,37,1,55.00,0.00,3.30
645282,295184,1,1,32.00,0.00,1.92
645283,295184,31,1,48.00,0.00,2.88
645284,295185,16,1,149.00,17.88,7.87
645285,295185,14,1,68.00,8.16,3.59
645286,295185,18,1,65.00,7.80,3.43
645287,295185,8,1,38.00,4.56,2.01
645288,295185,18,1,65.00,7.80,3.43
645289,295186,36,3,72.00,0.00,12.96
645290,295187,9,1,30.00,2.10,1.67
645291,295188,38,1,58.00,0.00,3.48
645292,295189,28,1,50.00,0.00,3.00
645293,295189,17,1,85.00,0.00,5.10
645294,295189,36,2,72.00,0.00,8.64
645295,295189,20,1,48.00,0.00,2.88
645296,295189,25,1,48.00,0.00,2.88
645297,295190,32,1,68.00,2.04,3.96
645298,295191,41,1,22.00,0.66,1.28
645299,295192,6,1,27.00,0.00,1.62
645300,295192,14,1,68.00,0.00,4.08
645301,295192,31,1,48.00,0.00,2.88
645302,295192,32,1,68.00,0.00,4.08
645303,295193,17,1,85.00,2.55,4.95
645304,295194,38,1,58.00,4.06,3.24
645305,295194,18,1,65.00,4.55,3.63
645306,295195,22,1,55.00,3.85,3.07
645307,295196,35,2,42.00,0.00,5.04
645308,295197,3,1,29.00,1.45,1.65
645309,295198,47,1,52.00,0.00,3.12
645310,295198,26,1,58.00,0.00,3.48
645311,295198,14,2,68.00,0.00,8.16
645312,295198,36,1,72.00,0.00,4.32
645313,295198,31,1,48.00,0.00,2.88
645314,295199,8,1,38.00,0.00,2.28
645315,295199,7,2,32.00,0.00,3.84
645316,295199,2,1,38.00,0.00,2.28
645317,295200,12,1,98.00,4.90,5.59
645318,295200,18,3,65.00,9.75,11.12
645319,295201,46,1,82.00,2.46,4.77
645320,295201,29,1,34.00,1.02,1.98
645321,295202,44,1,68.00,0.00,4.08
645322,295202,13,1,84.00,0.00,5.04
645323,295202,26,1,58.00,0.00,3.48
645324,295203,13,1,84.00,0.00,5.04
645325,295203,45,2,105.00,0.00,12.60
645326,295204,44,2,68.00,16.32,7.18
645327,295205,6,3,27.00,0.00,4.86
645328,295206,41,1,22.00,1.54,1.23
645329,295206,28,2,50.00,7.00,5.58
645330,295207,27,1,38.00,1.14,2.21
645331,295207,19,2,88.00,5.28,10.24
645332,295208,42,2,25.00,3.50,2.79
645333,295209,30,1,82.00,5.74,4.58
645334,295210,22,1,55.00,1.65,3.20
645335,295210,36,1,72.00,2.16,4.19
645336,295210,46,1,82.00,2.46,4.77
645337,295210,46,2,82.00,4.92,9.54
645338,295211,35,2,42.00,0.00,5.04
645339,295211,9,1,30.00,0.00,1.80
645340,295211,16,3,149.00,0.00,26.82
645341,295211,26,1,58.00,0.00,3.48
645342,295212,8,2,38.00,5.32,4.24
645343,295212,24,1,69.00,4.83,3.85
645344,295213,35,1,42.00,0.00,2.52
645345,295213,17,1,85.00,0.00,5.10
645346,295214,47,1,52.00,6.24,2.75
645347,295215,2,2,38.00,5.32,4.24
645348,295215,9,1,30.00,2.10,1.67
645349,295216,9,1,30.00,0.90,1.75
645350,295217,41,1,22.00,0.00,1.32
645351,295218,20,1,48.00,0.00,2.88
645352,295218,28,1,50.00,0.00,3.00
645353,295219,17,1,85.00,2.55,4.95
645354,295220,12,2,98.00,23.52,10.35
645355,295220,42,1,25.00,3.00,1.32
645356,295221,1,1,32.00,0.00,1.92
645357,295222,27,1,38.00,0.00,2.28
645358,295223,46,1,82.00,2.46,4.77
645359,295224,12,1,98.00,0.00,5.88
645360,295225,19,2,88.00,5.28,10.24
645361,295226,35,1,42.00,3.36,2.32
645362,295226,2,1,38.00,3.04,2.10
645363,295226,30,1,82.00,6.56,4.53
645364,295227,45,2,105.00,35.70,10.46
645365,295227,8,2,38.00,12.92,3.78
645366,295227,23,1,62.00,10.54,3.09
645367,295228,11,3,40.00,3.60,6.98
645368,295228,45,2,105.00,6.30,12.22
645369,295228,2,2,38.00,2.28,4.42
645370,295229,35,3,42.00,0.00,7.56
645371,295229,23,1,62.00,0.00,3.72
645372,295229,23,2,62.00,0.00,7.44
645373,295229,38,1,58.00,0.00,3.48
645374,295229,38,1,58.00,0.00,3.48
645375,295230,48,2,88.00,0.00,10.56
645376,295230,46,2,82.00,0.00,9.84
645377,295230,40,1,72.00,0.00,4.32
645378,295231,11,2,40.00,0.00,4.80
645379,295231,42,2,25.00,0.00,3.00
645380,295232,30,2,82.00,11.48,9.15
645381,295232,47,1,52.00,3.64,2.90
645382,295233,23,2,62.00,0.00,7.44
645383,295233,47,1,52.00,0.00,3.12
645384,295233,3,1,29.00,0.00,1.74
645385,295234,45,1,105.00,0.00,6.30
645386,295234,35,1,42.00,0.00,2.52
645387,295234,6,2,27.00,0.00,3.24
645388,295235,12,1,98.00,6.86,5.47
645389,295235,36,1,72.00,5.04,4.02
645390,295236,43,1,18.00,1.26,1.00
645391,295236,6,1,27.00,1.89,1.51
645392,295236,47,3,52.00,10.92,8.70
645393,295236,35,1,42.00,2.94,2.34
645394,295237,7,1,32.00,0.00,1.92
645395,295237,19,2,88.00,0.00,10.56
645396,295238,17,1,85.00,0.00,5.10
645397,295238,20,2,48.00,0.00,5.76
645398,295239,42,2,25.00,0.00,3.00
645399,295239,35,1,42.00,0.00,2.52
645400,295240,2,1,38.00,2.66,2.12
645401,295240,14,1,68.00,4.76,3.79
645402,295240,34,1,85.00,5.95,4.74
645403,295241,3,2,29.00,0.00,3.48
645404,295242,27,2,38.00,5.32,4.24
645405,295242,14,1,68.00,4.76,3.79
645406,295242,20,1,48.00,3.36,2.68
645407,295242,32,1,68.00,4.76,3.79
645408,295243,26,3,58.00,0.00,10.44
645409,295244,9,1,30.00,2.40,1.66
645410,295244,14,1,68.00,5.44,3.75
645411,295244,12,2,98.00,15.68,10.82
645412,295244,24,1,69.00,5.52,3.81
645413,295245,31,2,48.00,0.00,5.76
645414,295245,37,1,55.00,0.00,3.30
645415,295245,46,2,82.00,0.00,9.84
645416,295246,16,1,149.00,10.43,8.31
645417,295246,47,2,52.00,7.28,5.80
645418,295246,41,1,22.00,1.54,1.23
645419,295247,19,1,88.00,6.16,4.91
645420,295247,5,2,35.00,4.90,3.91
645421,295248,48,1,88.00,10.56,4.65
645422,295249,26,1,58.00,0.00,3.48
645423,295250,43,1,18.00,1.44,0.99
645424,295250,39,1,62.00,4.96,3.42
645425,295250,12,1,98.00,7.84,5.41
645426,295250,32,1,68.00,5.44,3.75
645427,295250,41,1,22.00,1.76,1.21
645428,295251,12,1,98.00,0.00,5.88
645429,295251,18,1,65.00,0.00,3.90
645430,295251,24,2,69.00,0.00,8.28
645431,295252,8,1,38.00,0.00,2.28
645432,295253,44,1,68.00,2.04,3.96
645433,295253,7,1,32.00,0.96,1.86
645434,295253,24,2,69.00,4.14,8.03
645435,295254,39,1,62.00,0.00,3.72
645436,295255,22,1,55.00,2.75,3.13
645437,295256,2,3,38.00,0.00,6.84
645438,295257,48,2,88.00,12.32,9.82
645439,295258,42,1,25.00,0.00,1.50
645440,295258,8,1,38.00,0.00,2.28
645441,295259,27,2,38.00,2.28,4.42
645442,295260,15,1,125.00,8.75,6.97
645443,295260,15,1,125.00,8.75,6.97
645444,295261,25,2,48.00,0.00,5.76
645445,295261,17,1,85.00,0.00,5.10
645446,295262,20,1,48.00,3.36,2.68
645447,295262,24,1,69.00,4.83,3.85
645448,295262,44,1,68.00,4.76,3.79
645449,295262,18,1,65.00,4.55,3.63
645450,295262,41,2,22.00,3.08,2.46
645451,295263,4,1,54.00,0.00,3.24
645452,295263,9,1,30.00,0.00,1.80
645453,295263,19,1,88.00,0.00,5.28
645454,295264,11,1,40.00,0.00,2.40
645455,295264,48,3,88.00,0.00,15.84
645456,295265,29,1,34.00,0.00,2.04
645457,295265,35,2,42.00,0.00,5.04
645458,295265,41,3,22.00,0.00,3.96
645459,295265,6,1,27.00,0.00,1.62
645460,295266,23,1,62.00,0.00,3.72
645461,295267,25,1,48.00,0.00,2.88
645462,295267,32,2,68.00,0.00,8.16
645463,295268,32,1,68.00,2.04,3.96
645464,295268,25,2,48.00,2.88,5.59
645465,295268,20,1,48.00,1.44,2.79
645466,295269,44,1,68.00,2.04,3.96
645467,295269,36,3,72.00,6.48,12.57
645468,295270,30,1,82.00,0.00,4.92
645469,295271,41,2,22.00,0.00,2.64
645470,295271,44,1,68.00,0.00,4.08
645471,295272,27,1,38.00,0.00,2.28
645472,295272,25,2,48.00,0.00,5.76
645473,295272,46,1,82.00,0.00,4.92
645474,295272,25,1,48.00,0.00,2.88
645475,295273,36,1,72.00,0.00,4.32
645476,295274,3,1,29.00,0.00,1.74
645477,295274,42,1,25.00,0.00,1.50
645478,295274,41,1,22.00,0.00,1.32
645479,295275,2,1,38.00,2.66,2.12
645480,295276,23,1,62.00,0.00,3.72
645481,295276,46,1,82.00,0.00,4.92
645482,295277,45,2,105.00,0.00,12.60
645483,295277,32,1,68.00,0.00,4.08
645484,295277,38,2,58.00,0.00,6.96
645485,295278,44,1,68.00,0.00,4.08
645486,295278,6,1,27.00,0.00,1.62
645487,295278,8,1,38.00,0.00,2.28
645488,295278,22,2,55.00,0.00,6.60
645489,295279,19,1,88.00,0.00,5.28
645490,295280,47,2,52.00,3.12,6.05
645491,295280,39,3,62.00,5.58,10.83
645492,295280,48,1,88.00,2.64,5.12
645493,295280,45,2,105.00,6.30,12.22
645494,295281,27,1,38.00,1.14,2.21
645495,295281,47,2,52.00,3.12,6.05
645496,295282,28,1,50.00,0.00,3.00
645497,295282,43,1,18.00,0.00,1.08
645498,295282,1,1,32.00,0.00,1.92
645499,295283,38,1,58.00,1.74,3.38
645500,295283,36,1,72.00,2.16,4.19
645501,295284,6,1,27.00,1.89,1.51
645502,295284,41,2,22.00,3.08,2.46
645503,295284,12,2,98.00,13.72,10.94
645504,295285,33,1,58.00,2.90,3.31
645505,295285,5,1,35.00,1.75,1.99
645506,295286,36,1,72.00,0.00,4.32
645507,295287,36,1,72.00,5.04,4.02
645508,295287,17,1,85.00,5.95,4.74
645509,295288,29,1,34.00,1.02,1.98
645510,295288,43,1,18.00,0.54,1.05
645511,295289,37,1,55.00,0.00,3.30
645512,295290,34,1,85.00,2.55,4.95
645513,295290,3,1,29.00,0.87,1.69
645514,295291,32,1,68.00,0.00,4.08
645515,295292,33,1,58.00,0.00,3.48
645516,295292,17,1,85.00,0.00,5.10
645517,295293,30,1,82.00,4.10,4.67
645518,295293,2,1,38.00,1.90,2.17
645519,295294,42,1,25.00,0.75,1.45
645520,295294,19,2,88.00,5.28,10.24
645521,295294,29,2,34.00,2.04,3.96
645522,295294,7,1,32.00,0.96,1.86
645523,295295,3,1,29.00,1.45,1.65
645524,295295,6,1,27.00,1.35,1.54
645525,295295,19,1,88.00,4.40,5.02
645526,295295,34,1,85.00,4.25,4.84
645527,295296,26,1,58.00,0.00,3.48
645528,295297,25,2,48.00,6.72,5.36
645529,295297,45,1,105.00,7.35,5.86
645530,295297,3,1,29.00,2.03,1.62
645531,295297,7,1,32.00,2.24,1.79
645532,295298,35,2,42.00,0.00,5.04
645533,295298,23,2,62.00,0.00,7.44
645534,295298,20,3,48.00,0.00,8.64
645535,295298,40,1,72.00,0.00,4.32
645536,295299,15,1,125.00,6.25,7.12
645537,295299,23,2,62.00,6.20,7.07
645538,295299,38,2,58.00,5.80,6.61
645539,295299,12,2,98.00,9.80,11.17
645540,295300,22,1,55.00,0.00,3.30
645541,295300,36,1,72.00,0.00,4.32
645542,295300,25,1,48.00,0.00,2.88
645543,295300,22,1,55.00,0.00,3.30
645544,295301,37,2,55.00,3.30,6.40
645545,295301,36,1,72.00,2.16,4.19
645546,295302,7,1,32.00,2.24,1.79
645547,295302,1,1,32.00,2.24,1.79
645548,295302,25,2,48.00,6.72,5.36
645549,295302,3,1,29.00,2.03,1.62
645550,295302,32,1,68.00,4.76,3.79
645551,295303,25,2,48.00,0.00,5.76
645552,295304,40,1,72.00,5.04,4.02
645553,295304,23,1,62.00,4.34,3.46
645554,295305,47,3,52.00,4.68,9.08
645555,295305,40,1,72.00,2.16,4.19
645556,295306,35,1,42.00,1.26,2.44
645557,295307,26,1,58.00,1.74,3.38
645558,295307,35,1,42.00,1.26,2.44
645559,295307,28,2,50.00,3.00,5.82
645560,295307,7,1,32.00,0.96,1.86
645561,295308,40,1,72.00,8.64,3.80
645562,295309,30,2,82.00,0.00,9.84
645563,295310,40,1,72.00,0.00,4.32
645564,295310,17,1,85.00,0.00,5.10
645565,295311,47,2,52.00,0.00,6.24
645566,295311,40,1,72.00,0.00,4.32
645567,295311,36,1,72.00,0.00,4.32
645568,295311,4,1,54.00,0.00,3.24
645569,295312,31,1,48.00,0.00,2.88
645570,295312,33,1,58.00,0.00,3.48
645571,295312,11,1,40.00,0.00,2.40
645572,295313,29,2,34.00,0.00,4.08
645573,295314,16,1,149.00,10.43,8.31
645574,295314,39,2,62.00,8.68,6.92
645575,295314,24,1,69.00,4.83,3.85
645576,295315,24,3,69.00,0.00,12.42
645577,295316,17,1,85.00,2.55,4.95
645578,295316,35,1,42.00,1.26,2.44
645579,295316,23,3,62.00,5.58,10.83
645580,295317,36,1,72.00,0.00,4.32
645581,295317,37,1,55.00,0.00,3.30
645582,295318,22,1,55.00,2.75,3.13
645583,295318,38,2,58.00,5.80,6.61
645584,295319,26,2,58.00,0.00,6.96
645585,295320,13,1,84.00,0.00,5.04
645586,295321,26,2,58.00,5.80,6.61
645587,295321,42,1,25.00,1.25,1.43
645588,295321,41,1,22.00,1.10,1.25
645589,295322,30,1,82.00,2.46,4.77
645590,295323,47,2,52.00,3.12,6.05
645591,295324,39,2,62.00,3.72,7.22
645592,295324,22,1,55.00,1.65,3.20
645593,295325,1,1,32.00,0.00,1.92
645594,295325,40,1,72.00,0.00,4.32
645595,295325,21,2,108.00,0.00,12.96
645596,295326,21,1,108.00,3.24,6.29
645597,295326,18,2,65.00,3.90,7.57
645598,295327,46,1,82.00,0.00,4.92
645599,295328,25,1,48.00,0.00,2.88
645600,295329,34,1,85.00,4.25,4.84
645601,295329,22,1,55.00,2.75,3.13
645602,295329,14,1,68.00,3.40,3.88
645603,295329,12,2,98.00,9.80,11.17
645604,295330,39,1,62.00,0.00,3.72
645605,295330,34,1,85.00,0.00,5.10
645606,295330,6,1,27.00,0.00,1.62
645607,295330,10,1,45.00,0.00,2.70
645608,295330,16,3,149.00,0.00,26.82
645609,295331,44,2,68.00,0.00,8.16
645610,295331,25,2,48.00,0.00,5.76
645611,295332,31,1,48.00,5.76,2.53
645612,295333,33,1,58.00,0.00,3.48
645613,295333,9,1,30.00,0.00,1.80
645614,295333,19,1,88.00,0.00,5.28
645615,295334,47,3,52.00,0.00,9.36
645616,295334,38,1,58.00,0.00,3.48
645617,295335,46,1,82.00,0.00,4.92
645618,295335,12,1,98.00,0.00,5.88
645619,295336,31,1,48.00,3.36,2.68
645620,295336,17,1,85.00,5.95,4.74
645621,295336,19,2,88.00,12.32,9.82
645622,295336,26,1,58.00,4.06,3.24
645623,295337,1,1,32.00,2.24,1.79
645624,295337,11,1,40.00,2.80,2.23
645625,295338,1,2,32.00,4.48,3.57
645626,295339,37,2,55.00,3.30,6.40
645627,295339,1,2,32.00,1.92,3.72
645628,295339,28,2,50.00,3.00,5.82
645629,295340,35,1,42.00,1.26,2.44
645630,295340,17,1,85.00,2.55,4.95
645631,295340,36,1,72.00,2.16,4.19
645632,295341,2,1,38.00,1.14,2.21
645633,295341,6,1,27.00,0.81,1.57
645634,295341,34,1,85.00,2.55,4.95
645635,295342,19,1,88.00,2.64,5.12
645636,295342,32,1,68.00,2.04,3.96
645637,295342,33,1,58.00,1.74,3.38
645638,295342,26,1,58.00,1.74,3.38
645639,295342,15,1,125.00,3.75,7.27
645640,295343,7,2,32.00,0.00,3.84
645641,295344,38,1,58.00,1.74,3.38
645642,295344,15,2,125.00,7.50,14.55
645643,295345,26,1,58.00,0.00,3.48
645644,295345,2,1,38.00,0.00,2.28
645645,295345,1,1,32.00,0.00,1.92
645646,295346,25,1,48.00,0.00,2.88
645647,295346,35,2,42.00,0.00,5.04
645648,295347,7,1,32.00,0.00,1.92
645649,295347,32,1,68.00,0.00,4.08
645650,295348,27,1,38.00,0.00,2.28
645651,295348,2,2,38.00,0.00,4.56
645652,295349,3,1,29.00,0.87,1.69
645653,295349,44,2,68.00,4.08,7.92
645654,295350,16,1,149.00,0.00,8.94
645655,295351,20,1,48.00,0.00,2.88
645656,295351,24,2,69.00,0.00,8.28
645657,295352,1,1,32.00,0.96,1.86
645658,295353,39,1,62.00,0.00,3.72
645659,295354,41,1,22.00,0.66,1.28
645660,295355,41,1,22.00,2.64,1.16
645661,295355,39,1,62.00,7.44,3.27
645662,295356,3,1,29.00,2.03,1.62
645663,295356,30,1,82.00,5.74,4.58
645664,295357,17,1,85.00,5.95,4.74
645665,295358,30,3,82.00,0.00,14.76
645666,295359,23,1,62.00,1.86,3.61
645667,295359,32,1,68.00,2.04,3.96
645668,295360,20,1,48.00,1.44,2.79
645669,295360,21,1,108.00,3.24,6.29
645670,295361,38,2,58.00,0.00,6.96
645671,295361,48,2,88.00,0.00,10.56
645672,295362,2,1,38.00,4.56,2.01
645673,295362,17,1,85.00,10.20,4.49
645674,295363,11,2,40.00,0.00,4.80
645675,295364,36,1,72.00,3.60,4.10
645676,295364,31,1,48.00,2.40,2.74
645677,295364,13,1,84.00,4.20,4.79
645678,295364,2,1,38.00,1.90,2.17
645679,295365,14,1,68.00,0.00,4.08
645680,295365,5,2,35.00,0.00,4.20
645681,295365,14,2,68.00,0.00,8.16
645682,295366,43,2,18.00,1.08,2.10
645683,295367,30,1,82.00,0.00,4.92
645684,295367,41,2,22.00,0.00,2.64
645685,295368,5,1,35.00,2.45,1.95
645686,295368,38,1,58.00,4.06,3.24
645687,295369,36,2,72.00,0.00,8.64
645688,295369,13,1,84.00,0.00,5.04
645689,295369,29,1,34.00,0.00,2.04
645690,295370,18,1,65.00,1.95,3.78
645691,295370,37,1,55.00,1.65,3.20
645692,295370,19,1,88.00,2.64,5.12
645693,295370,38,1,58.00,1.74,3.38
645694,295371,21,2,108.00,25.92,11.40
645695,295372,6,1,27.00,0.81,1.57
645696,295372,48,1,88.00,2.64,5.12
645697,295372,25,1,48.00,1.44,2.79
645698,295373,2,2,38.00,2.28,4.42
645699,295373,37,1,55.00,1.65,3.20
645700,295373,36,2,72.00,4.32,8.38
645701,295374,25,1,48.00,0.00,2.88
645702,295374,18,1,65.00,0.00,3.90
645703,295375,3,1,29.00,2.03,1.62
645704,295375,7,1,32.00,2.24,1.79
645705,295375,32,1,68.00,4.76,3.79
645706,295376,36,1,72.00,0.00,4.32
645707,295376,11,1,40.00,0.00,2.40
645708,295377,42,1,25.00,1.25,1.43
645709,295377,35,1,42.00,2.10,2.39
645710,295378,25,1,48.00,3.36,2.68
645711,295379,43,1,18.00,0.54,1.05
645712,295380,39,1,62.00,0.00,3.72
645713,295380,20,1,48.00,0.00,2.88
645714,295381,38,1,58.00,1.74,3.38
645715,295381,46,1,82.00,2.46,4.77
645716,295382,48,2,88.00,0.00,10.56
645717,295382,30,2,82.00,0.00,9.84
645718,295382,17,2,85.00,0.00,10.20
645719,295383,19,1,88.00,2.64,5.12
645720,295384,14,2,68.00,4.08,7.92
645721,295384,42,2,25.00,1.50,2.91
645722,295384,48,1,88.00,2.64,5.12
645723,295385,19,1,88.00,0.00,5.28
645724,295386,41,2,22.00,1.32,2.56
645725,295386,19,1,88.00,2.64,5.12
645726,295386,26,1,58.00,1.74,3.38
645727,295386,38,1,58.00,1.74,3.38
645728,295386,13,1,84.00,2.52,4.89
645729,295387,24,2,69.00,9.66,7.70
645730,295387,23,1,62.00,4.34,3.46
645731,295388,29,2,34.00,2.04,3.96
645732,295389,3,2,29.00,1.74,3.38
645733,295389,37,1,55.00,1.65,3.20
645734,295389,19,1,88.00,2.64,5.12
645735,295390,1,1,32.00,0.00,1.92
645736,295390,30,2,82.00,0.00,9.84
645737,295390,31,1,48.00,0.00,2.88
645738,295391,24,2,69.00,0.00,8.28
645739,295391,43,1,18.00,0.00,1.08
645740,295392,17,2,85.00,0.00,10.20
645741,295392,11,3,40.00,0.00,7.20
645742,295393,35,3,42.00,0.00,7.56
645743,295393,32,1,68.00,0.00,4.08
645744,295394,42,1,25.00,0.00,1.50
645745,295394,35,2,42.00,0.00,5.04
645746,295394,38,1,58.00,0.00,3.48
645747,295395,42,1,25.00,0.00,1.50
645748,295396,27,1,38.00,0.00,2.28
645749,295396,28,2,50.00,0.00,6.00
645750,295397,6,1,27.00,0.81,1.57
645751,295397,9,1,30.00,0.90,1.75
645752,295397,27,1,38.00,1.14,2.21
645753,295398,33,2,58.00,3.48,6.75
645754,295399,14,1,68.00,0.00,4.08
645755,295399,43,1,18.00,0.00,1.08
645756,295399,6,2,27.00,0.00,3.24
645757,295399,27,1,38.00,0.00,2.28
645758,295400,20,1,48.00,1.44,2.79
645759,295401,20,2,48.00,0.00,5.76
645760,295401,39,1,62.00,0.00,3.72
645761,295402,19,1,88.00,14.96,4.38
645762,295402,42,1,25.00,4.25,1.24
645763,295403,17,2,85.00,11.90,9.49
645764,295403,7,2,32.00,4.48,3.57
645765,295403,18,2,65.00,9.10,7.25
645766,295404,5,1,35.00,0.00,2.10
645767,295405,27,1,38.00,1.90,2.17
645768,295406,22,3,55.00,0.00,9.90
645769,295407,39,1,62.00,4.34,3.46
645770,295407,30,2,82.00,11.48,9.15
645771,295407,28,2,50.00,7.00,5.58
645772,295407,29,2,34.00,4.76,3.79
645773,295408,38,1,58.00,1.74,3.38
645774,295408,43,1,18.00,0.54,1.05
645775,295408,37,1,55.00,1.65,3.20
645776,295409,43,1,18.00,0.54,1.05
645777,295409,27,1,38.00,1.14,2.21
645778,295410,27,2,38.00,5.32,4.24
645779,295411,4,1,54.00,0.00,3.24
645780,295411,41,1,22.00,0.00,1.32
645781,295411,43,2,18.00,0.00,2.16
645782,295411,40,1,72.00,0.00,4.32
645783,295411,35,3,42.00,0.00,7.56
645784,295412,40,1,72.00,0.00,4.32
645785,295412,27,2,38.00,0.00,4.56
645786,295412,29,2,34.00,0.00,4.08
645787,295413,12,1,98.00,2.94,5.70
645788,295413,45,2,105.00,6.30,12.22
645789,295414,1,1,32.00,0.00,1.92
645790,295414,28,3,50.00,0.00,9.00
645791,295414,40,2,72.00,0.00,8.64
645792,295414,48,1,88.00,0.00,5.28
645793,295415,23,1,62.00,4.34,3.46
645794,295416,22,1,55.00,3.85,3.07
645795,295416,45,1,105.00,7.35,5.86
645796,295416,3,2,29.00,4.06,3.24
645797,295417,39,1,62.00,0.00,3.72
645798,295417,2,1,38.00,0.00,2.28
645799,295417,28,1,50.00,0.00,3.00
645800,295418,40,2,72.00,0.00,8.64
645801,295419,15,1,125.00,0.00,7.50
645802,295420,32,1,68.00,4.76,3.79
645803,295420,42,1,25.00,1.75,1.40
645804,295421,43,1,18.00,0.00,1.08
645805,295421,42,1,25.00,0.00,1.50
645806,295421,48,1,88.00,0.00,5.28
645807,295421,1,1,32.00,0.00,1.92
645808,295421,6,1,27.00,0.00,1.62
645809,295422,28,2,50.00,0.00,6.00
645810,295422,15,1,125.00,0.00,7.50
645811,295422,7,1,32.00,0.00,1.92
645812,295422,8,2,38.00,0.00,4.56
645813,295423,35,1,42.00,1.26,2.44
645814,295423,8,2,38.00,2.28,4.42
645815,295423,47,1,52.00,1.56,3.03
645816,295424,17,2,85.00,5.10,9.89
645817,295425,2,1,38.00,0.00,2.28
645818,295425,41,1,22.00,0.00,1.32
645819,295426,44,1,68.00,4.76,3.79
645820,295426,20,2,48.00,6.72,5.36
645821,295427,42,1,25.00,0.00,1.50
645822,295427,43,2,18.00,0.00,2.16
645823,295428,22,1,55.00,3.85,3.07
645824,295428,22,1,55.00,3.85,3.07
645825,295429,11,1,40.00,0.00,2.40
645826,295429,19,2,88.00,0.00,10.56
645827,295429,34,1,85.00,0.00,5.10
645828,295430,15,1,125.00,3.75,7.27
645829,295430,41,1,22.00,0.66,1.28
645830,295430,25,1,48.00,1.44,2.79
645831,295430,11,2,40.00,2.40,4.66
645832,295431,43,1,18.00,0.54,1.05
645833,295431,34,2,85.00,5.10,9.89
645834,295432,6,1,27.00,0.00,1.62
645835,295432,10,2,45.00,0.00,5.40
645836,295433,12,1,98.00,6.86,5.47
645837,295433,15,1,125.00,8.75,6.97
645838,295433,1,2,32.00,4.48,3.57
645839,295433,41,1,22.00,1.54,1.23
645840,295433,35,1,42.00,2.94,2.34
645841,295434,9,1,30.00,0.00,1.80
645842,295434,17,2,85.00,0.00,10.20
645843,295434,21,2,108.00,0.00,12.96
645844,295435,5,1,35.00,2.45,1.95
645845,295435,14,3,68.00,14.28,11.38
645846,295436,1,2,32.00,1.92,3.72
645847,295437,16,1,149.00,17.88,7.87
645848,295437,38,1,58.00,6.96,3.06
645849,295437,7,2,32.00,7.68,3.38
645850,295438,37,1,55.00,0.00,3.30
645851,295438,1,1,32.00,0.00,1.92
645852,295438,8,1,38.00,0.00,2.28
645853,295438,2,1,38.00,0.00,2.28
645854,295439,16,1,149.00,4.47,8.67
645855,295439,35,1,42.00,1.26,2.44
645856,295440,18,1,65.00,0.00,3.90
645857,295440,6,2,27.00,0.00,3.24
645858,295440,11,1,40.00,0.00,2.40
645859,295441,5,1,35.00,0.00,2.10
645860,295441,42,1,25.00,0.00,1.50
645861,295442,20,1,48.00,0.00,2.88
645862,295442,30,1,82.00,0.00,4.92
645863,295442,45,2,105.00,0.00,12.60
645864,295443,25,1,48.00,0.00,2.88
645865,295444,20,1,48.00,1.44,2.79
645866,295445,17,1,85.00,0.00,5.10
645867,295445,28,1,50.00,0.00,3.00
645868,295446,24,1,69.00,0.00,4.14
645869,295446,4,1,54.00,0.00,3.24
645870,295446,8,1,38.00,0.00,2.28
645871,295446,11,2,40.00,0.00,4.80
645872,295446,19,1,88.00,0.00,5.28
645873,295447,9,1,30.00,0.90,1.75
645874,295447,35,3,42.00,3.78,7.33
645875,295447,25,1,48.00,1.44,2.79
645876,295448,18,3,65.00,0.00,11.70
645877,295448,43,1,18.00,0.00,1.08
645878,295448,42,2,25.00,0.00,3.00
645879,295449,39,1,62.00,1.86,3.61
645880,295449,16,1,149.00,4.47,8.67
645881,295450,40,2,72.00,0.00,8.64
645882,295451,32,1,68.00,0.00,4.08
645883,295452,31,1,48.00,2.40,2.74
645884,295452,29,2,34.00,3.40,3.88
645885,295452,21,2,108.00,10.80,12.31
645886,295453,13,1,84.00,2.52,4.89
645887,295453,36,1,72.00,2.16,4.19
645888,295454,15,3,125.00,45.00,19.80
645889,295454,19,1,88.00,10.56,4.65
645890,295454,12,2,98.00,23.52,10.35
645891,295455,35,1,42.00,0.00,2.52
645892,295456,18,1,65.00,5.20,3.59
645893,295457,8,1,38.00,0.00,2.28
