br_exp_ID,br_ID,br_utils_ID,billing_period,payment_amount,payment_date
2035,6,1,2024-05,9064.00,2024-05-28
2036,6,2,2024-05,1349.00,2024-05-28
2037,6,3,2024-05,177.10,2024-05-28
2038,6,4,2024-05,215.27,2024-05-28
2039,6,5,2024-05,909.26,2024-05-28
2040,6,6,2024-05,206.13,2024-05-28
2041,1,1,2024-06,19055.00,2024-06-28
2042,1,2,2024-06,2859.26,2024-06-28
2043,1,3,2024-06,367.36,2024-06-28
2044,1,4,2024-06,215.27,2024-06-28
2045,1,5,2024-06,1747.57,2024-06-28
2046,1,6,2024-06,409.19,2024-06-28
2047,2,1,2024-06,14626.00,2024-06-28
2048,2,2,2024-06,2099.67,2024-06-28
2049,2,3,2024-06,261.09,2024-06-28
2050,2,4,2024-06,215.27,2024-06-28
2051,2,5,2024-06,1098.90,2024-06-28
2052,2,6,2024-06,318.06,2024-06-28
2053,3,1,2024-06,12154.00,2024-06-28
2054,3,2,2024-06,1776.32,2024-06-28
2055,3,3,2024-06,224.53,2024-06-28
2056,3,4,2024-06,215.27,2024-06-28
2057,3,5,2024-06,1124.64,2024-06-28
2058,3,6,2024-06,278.15,2024-06-28
2059,4,1,2024-06,9888.00,2024-06-28
2060,4,2,2024-06,1529.41,2024-06-28
2061,4,3,2024-06,175.90,2024-06-28
2062,4,4,2024-06,215.27,2024-06-28
2063,4,5,2024-06,692.09,2024-06-28
2064,4,6,2024-06,212.52,2024-06-28
2065,5,1,2024-06,7622.00,2024-06-28
2066,5,2,2024-06,1136.69,2024-06-28
2067,5,3,2024-06,143.57,2024-06-28
2068,5,4,2024-06,215.27,2024-06-28
2069,5,5,2024-06,547.38,2024-06-28
2070,5,6,2024-06,172.26,2024-06-28
2071,6,1,2024-06,9064.00,2024-06-28
2072,6,2,2024-06,1397.25,2024-06-28
2073,6,3,2024-06,170.94,2024-06-28
2074,6,4,2024-06,215.27,2024-06-28
2075,6,5,2024-06,922.61,2024-06-28
2076,6,6,2024-06,192.46,2024-06-28
2077,1,1,2024-07,19055.00,2024-07-28
2078,1,2,2024-07,2302.06,2024-07-28
2079,1,3,2024-07,344.42,2024-07-28
2080,1,4,2024-07,215.27,2024-07-28
2081,1,5,2024-07,2106.04,2024-07-28
2082,1,6,2024-07,438.36,2024-07-28
2083,2,1,2024-07,14626.00,2024-07-28
2084,2,2,2024-07,1945.02,2024-07-28
2085,2,3,2024-07,279.47,2024-07-28
2086,2,4,2024-07,215.27,2024-07-28
2087,2,5,2024-07,1531.11,2024-07-28
2088,2,6,2024-07,337.35,2024-07-28
2089,3,1,2024-07,12154.00,2024-07-28
2090,3,2,2024-07,1551.85,2024-07-28
2091,3,3,2024-07,223.66,2024-07-28
2092,3,4,2024-07,215.27,2024-07-28
2093,3,5,2024-07,963.21,2024-07-28
2094,3,6,2024-07,280.91,2024-07-28
2095,4,1,2024-07,9888.00,2024-07-28
2096,4,2,2024-07,1256.36,2024-07-28
2097,4,3,2024-07,161.54,2024-07-28
2098,4,4,2024-07,215.27,2024-07-28
2099,4,5,2024-07,1115.82,2024-07-28
2100,4,6,2024-07,214.51,2024-07-28
2101,5,1,2024-07,7622.00,2024-07-28
2102,5,2,2024-07,970.94,2024-07-28
2103,5,3,2024-07,142.38,2024-07-28
2104,5,4,2024-07,215.27,2024-07-28
2105,5,5,2024-07,556.23,2024-07-28
2106,5,6,2024-07,176.92,2024-07-28
2107,6,1,2024-07,9064.00,2024-07-28
2108,6,2,2024-07,1221.23,2024-07-28
2109,6,3,2024-07,169.14,2024-07-28
2110,6,4,2024-07,215.27,2024-07-28
2111,6,5,2024-07,613.72,2024-07-28
2112,6,6,2024-07,207.31,2024-07-28
2113,1,1,2024-08,19055.00,2024-08-28
2114,1,2,2024-08,2479.87,2024-08-28
2115,1,3,2024-08,354.53,2024-08-28
2116,1,4,2024-08,215.27,2024-08-28
2117,1,5,2024-08,1488.05,2024-08-28
2118,1,6,2024-08,403.35,2024-08-28
2119,2,1,2024-08,14626.00,2024-08-28
2120,2,2,2024-08,1911.04,2024-08-28
2121,2,3,2024-08,273.95,2024-08-28
2122,2,4,2024-08,215.27,2024-08-28
2123,2,5,2024-08,1219.05,2024-08-28
2124,2,6,2024-08,328.76,2024-08-28
2125,3,1,2024-08,12154.00,2024-08-28
2126,3,2,2024-08,1496.00,2024-08-28
2127,3,3,2024-08,217.76,2024-08-28
2128,3,4,2024-08,215.27,2024-08-28
2129,3,5,2024-08,1249.54,2024-08-28
2130,3,6,2024-08,256.58,2024-08-28
2131,4,1,2024-08,9888.00,2024-08-28
2132,4,2,2024-08,1319.88,2024-08-28
2133,4,3,2024-08,189.52,2024-08-28
2134,4,4,2024-08,215.27,2024-08-28
2135,4,5,2024-08,856.65,2024-08-28
2136,4,6,2024-08,228.09,2024-08-28
2137,5,1,2024-08,7622.00,2024-08-28
2138,5,2,2024-08,943.33,2024-08-28
2139,5,3,2024-08,143.79,2024-08-28
2140,5,4,2024-08,215.27,2024-08-28
2141,5,5,2024-08,691.45,2024-08-28
2142,5,6,2024-08,163.14,2024-08-28
2143,6,1,2024-08,9064.00,2024-08-28
2144,6,2,2024-08,1227.84,2024-08-28
2145,6,3,2024-08,164.50,2024-08-28
2146,6,4,2024-08,215.27,2024-08-28
2147,6,5,2024-08,675.44,2024-08-28
2148,6,6,2024-08,203.59,2024-08-28
2149,1,1,2024-09,19055.00,2024-09-28
2150,1,2,2024-09,2634.09,2024-09-28
2151,1,3,2024-09,321.99,2024-09-28
2152,1,4,2024-09,215.27,2024-09-28
2153,1,5,2024-09,1413.17,2024-09-28
2154,1,6,2024-09,407.91,2024-09-28
2155,2,1,2024-09,14626.00,2024-09-28
2156,2,2,2024-09,2045.64,2024-09-28
2157,2,3,2024-09,249.83,2024-09-28
2158,2,4,2024-09,215.27,2024-09-28
2159,2,5,2024-09,1457.20,2024-09-28
2160,2,6,2024-09,318.31,2024-09-28
2161,3,1,2024-09,12154.00,2024-09-28
2162,3,2,2024-09,1606.37,2024-09-28
2163,3,3,2024-09,209.39,2024-09-28
2164,3,4,2024-09,215.27,2024-09-28
2165,3,5,2024-09,886.09,2024-09-28
2166,3,6,2024-09,281.19,2024-09-28
2167,4,1,2024-09,9888.00,2024-09-28
2168,4,2,2024-09,1199.25,2024-09-28
2169,4,3,2024-09,181.58,2024-09-28
2170,4,4,2024-09,215.27,2024-09-28
2171,4,5,2024-09,984.60,2024-09-28
2172,4,6,2024-09,227.66,2024-09-28
2173,5,1,2024-09,7622.00,2024-09-28
2174,5,2,2024-09,1067.66,2024-09-28
2175,5,3,2024-09,146.94,2024-09-28
2176,5,4,2024-09,215.27,2024-09-28
2177,5,5,2024-09,793.11,2024-09-28
2178,5,6,2024-09,171.60,2024-09-28
2179,6,1,2024-09,9064.00,2024-09-28
2180,6,2,2024-09,1247.16,2024-09-28
2181,6,3,2024-09,156.71,2024-09-28
2182,6,4,2024-09,215.27,2024-09-28
2183,6,5,2024-09,943.09,2024-09-28
2184,6,6,2024-09,201.08,2024-09-28
2185,1,1,2024-10,19055.00,2024-10-28
2186,1,2,2024-10,2367.77,2024-10-28
2187,1,3,2024-10,355.44,2024-10-28
2188,1,4,2024-10,215.27,2024-10-28
2189,1,5,2024-10,1947.17,2024-10-28
2190,1,6,2024-10,432.60,2024-10-28
2191,2,1,2024-10,14626.00,2024-10-28
2192,2,2,2024-10,1802.02,2024-10-28
2193,2,3,2024-10,248.88,2024-10-28
2194,2,4,2024-10,215.27,2024-10-28
2195,2,5,2024-10,1424.31,2024-10-28
2196,2,6,2024-10,333.81,2024-10-28
2197,3,1,2024-10,12154.00,2024-10-28
2198,3,2,2024-10,1508.61,2024-10-28
2199,3,3,2024-10,215.97,2024-10-28
2200,3,4,2024-10,215.27,2024-10-28
2201,3,5,2024-10,929.09,2024-10-28
2202,3,6,2024-10,259.53,2024-10-28
2203,4,1,2024-10,9888.00,2024-10-28
2204,4,2,2024-10,1376.75,2024-10-28
2205,4,3,2024-10,183.35,2024-10-28
2206,4,4,2024-10,215.27,2024-10-28
2207,4,5,2024-10,779.95,2024-10-28
2208,4,6,2024-10,229.26,2024-10-28
2209,5,1,2024-10,7622.00,2024-10-28
2210,5,2,2024-10,917.59,2024-10-28
2211,5,3,2024-10,128.17,2024-10-28
2212,5,4,2024-10,215.27,2024-10-28
2213,5,5,2024-10,659.32,2024-10-28
2214,5,6,2024-10,168.98,2024-10-28
2215,6,1,2024-10,9064.00,2024-10-28
2216,6,2,2024-10,1119.95,2024-10-28
2217,6,3,2024-10,177.70,2024-10-28
2218,6,4,2024-10,215.27,2024-10-28
2219,6,5,2024-10,712.59,2024-10-28
2220,6,6,2024-10,210.33,2024-10-28
2221,1,1,2024-11,19055.00,2024-11-28
2222,1,2,2024-11,2498.32,2024-11-28
2223,1,3,2024-11,325.21,2024-11-28
2224,1,4,2024-11,215.27,2024-11-28
2225,1,5,2024-11,2160.28,2024-11-28
2226,1,6,2024-11,415.50,2024-11-28
2227,2,1,2024-11,14626.00,2024-11-28
2228,2,2,2024-11,2022.47,2024-11-28
2229,2,3,2024-11,275.21,2024-11-28
2230,2,4,2024-11,215.27,2024-11-28
2231,2,5,2024-11,1216.62,2024-11-28
2232,2,6,2024-11,314.24,2024-11-28
2233,3,1,2024-11,12154.00,2024-11-28
2234,3,2,2024-11,1460.65,2024-11-28
2235,3,3,2024-11,211.44,2024-11-28
2236,3,4,2024-11,215.27,2024-11-28
2237,3,5,2024-11,1072.95,2024-11-28
2238,3,6,2024-11,278.08,2024-11-28
2239,4,1,2024-11,9888.00,2024-11-28
2240,4,2,2024-11,1365.09,2024-11-28
2241,4,3,2024-11,187.70,2024-11-28
2242,4,4,2024-11,215.27,2024-11-28
2243,4,5,2024-11,1049.96,2024-11-28
2244,4,6,2024-11,217.06,2024-11-28
2245,5,1,2024-11,7622.00,2024-11-28
2246,5,2,2024-11,920.04,2024-11-28
2247,5,3,2024-11,133.55,2024-11-28
2248,5,4,2024-11,215.27,2024-11-28
2249,5,5,2024-11,576.78,2024-11-28
2250,5,6,2024-11,173.87,2024-11-28
2251,6,1,2024-11,9064.00,2024-11-28
2252,6,2,2024-11,1140.11,2024-11-28
2253,6,3,2024-11,174.70,2024-11-28
2254,6,4,2024-11,215.27,2024-11-28
2255,6,5,2024-11,678.84,2024-11-28
2256,6,6,2024-11,192.37,2024-11-28
2257,1,1,2024-12,19055.00,2024-12-28
2258,1,2,2024-12,2655.96,2024-12-28
2259,1,3,2024-12,340.25,2024-12-28
2260,1,4,2024-12,215.27,2024-12-28
2261,1,5,2024-12,1805.80,2024-12-28
2262,1,6,2024-12,403.59,2024-12-28
2263,2,1,2024-12,14626.00,2024-12-28
2264,2,2,2024-12,2013.45,2024-12-28
2265,2,3,2024-12,247.09,2024-12-28
2266,2,4,2024-12,215.27,2024-12-28
2267,2,5,2024-12,1594.15,2024-12-28
2268,2,6,2024-12,329.77,2024-12-28
2269,3,1,2024-12,12154.00,2024-12-28
2270,3,2,2024-12,1544.76,2024-12-28
2271,3,3,2024-12,225.72,2024-12-28
2272,3,4,2024-12,215.27,2024-12-28
2273,3,5,2024-12,1314.62,2024-12-28
2274,3,6,2024-12,268.17,2024-12-28
2275,4,1,2024-12,9888.00,2024-12-28
2276,4,2,2024-12,1342.16,2024-12-28
2277,4,3,2024-12,163.31,2024-12-28
2278,4,4,2024-12,215.27,2024-12-28
2279,4,5,2024-12,880.33,2024-12-28
2280,4,6,2024-12,214.07,2024-12-28
2281,5,1,2024-12,7622.00,2024-12-28
2282,5,2,2024-12,1047.05,2024-12-28
2283,5,3,2024-12,138.21,2024-12-28
2284,5,4,2024-12,215.27,2024-12-28
2285,5,5,2024-12,530.37,2024-12-28
2286,5,6,2024-12,165.36,2024-12-28
2287,6,1,2024-12,9064.00,2024-12-28
2288,6,2,2024-12,1228.63,2024-12-28
2289,6,3,2024-12,147.61,2024-12-28
2290,6,4,2024-12,215.27,2024-12-28
2291,6,5,2024-12,648.37,2024-12-28
2292,6,6,2024-12,201.39,2024-12-28
