order_det_ID,order_ID,product_ID,order_quantity,order_unit_price,order_discount,order_tax
434550,199734,7,1,32.00,2.24,1.79
434551,199734,35,1,42.00,2.94,2.34
434552,199735,41,2,22.00,0.00,2.64
434553,199735,14,1,68.00,0.00,4.08
434554,199736,12,1,98.00,0.00,5.88
434555,199736,33,1,58.00,0.00,3.48
434556,199736,2,1,38.00,0.00,2.28
434557,199737,25,2,48.00,2.88,5.59
434558,199738,2,1,38.00,0.00,2.28
434559,199739,4,1,48.00,1.44,2.79
434560,199739,43,1,18.00,0.54,1.05
434561,199739,9,1,30.00,0.90,1.75
434562,199739,29,1,34.00,1.02,1.98
434563,199739,26,1,58.00,1.74,3.38
434564,199740,23,1,62.00,0.00,3.72
434565,199741,26,1,58.00,0.00,3.48
434566,199742,43,1,18.00,0.00,1.08
434567,199742,15,1,125.00,0.00,7.50
434568,199742,46,1,82.00,0.00,4.92
434569,199742,20,1,48.00,0.00,2.88
434570,199742,31,1,48.00,0.00,2.88
434571,199743,32,1,68.00,0.00,4.08
434572,199743,9,2,30.00,0.00,3.60
434573,199743,27,1,38.00,0.00,2.28
434574,199743,9,1,30.00,0.00,1.80
434575,199744,7,2,32.00,3.20,3.65
434576,199744,47,1,52.00,2.60,2.96
434577,199745,19,1,78.00,2.34,4.54
434578,199746,5,2,35.00,2.10,4.07
434579,199746,34,1,85.00,2.55,4.95
434580,199746,5,1,35.00,1.05,2.04
434581,199746,14,2,68.00,4.08,7.92
434582,199747,9,2,30.00,1.80,3.49
434583,199748,29,1,34.00,0.00,2.04
434584,199748,27,3,38.00,0.00,6.84
434585,199749,38,1,58.00,4.06,3.24
434586,199750,46,1,82.00,6.56,4.53
434587,199751,33,1,58.00,4.06,3.24
434588,199751,46,1,82.00,5.74,4.58
434589,199751,44,2,68.00,9.52,7.59
434590,199751,9,1,30.00,2.10,1.67
434591,199751,20,1,48.00,3.36,2.68
434592,199752,41,2,22.00,2.20,2.51
434593,199752,23,1,62.00,3.10,3.53
434594,199753,16,1,135.00,4.05,7.86
434595,199754,43,1,18.00,0.00,1.08
434596,199755,14,1,68.00,2.04,3.96
434597,199755,36,3,65.00,5.85,11.35
434598,199756,22,1,55.00,0.00,3.30
434599,199756,43,2,18.00,0.00,2.16
434600,199756,21,1,108.00,0.00,6.48
434601,199756,7,1,32.00,0.00,1.92
434602,199757,12,2,98.00,15.68,10.82
434603,199757,26,2,58.00,9.28,6.40
434604,199758,9,1,30.00,0.00,1.80
434605,199759,34,1,85.00,0.00,5.10
434606,199759,22,1,55.00,0.00,3.30
434607,199759,34,1,85.00,0.00,5.10
434608,199759,23,1,62.00,0.00,3.72
434609,199759,14,1,68.00,0.00,4.08
434610,199760,2,2,38.00,5.32,4.24
434611,199760,42,1,25.00,1.75,1.40
434612,199760,6,2,27.00,3.78,3.01
434613,199761,2,1,38.00,1.14,2.21
434614,199761,16,1,135.00,4.05,7.86
434615,199762,1,1,32.00,0.96,1.86
434616,199763,39,1,62.00,1.86,3.61
434617,199764,45,1,95.00,11.40,5.02
434618,199764,2,2,38.00,9.12,4.01
434619,199764,24,1,62.00,7.44,3.27
434620,199764,24,1,62.00,7.44,3.27
434621,199765,44,1,68.00,3.40,3.88
434622,199766,26,1,58.00,0.00,3.48
434623,199766,9,1,30.00,0.00,1.80
434624,199766,6,1,27.00,0.00,1.62
434625,199766,34,1,85.00,0.00,5.10
434626,199767,33,1,58.00,0.00,3.48
434627,199767,38,1,58.00,0.00,3.48
434628,199768,16,2,135.00,0.00,16.20
434629,199768,11,1,40.00,0.00,2.40
434630,199769,46,2,82.00,0.00,9.84
434631,199770,33,1,58.00,0.00,3.48
434632,199771,36,1,65.00,1.95,3.78
434633,199771,31,2,48.00,2.88,5.59
434634,199772,8,1,38.00,1.14,2.21
434635,199772,2,1,38.00,1.14,2.21
434636,199773,35,1,42.00,5.04,2.22
434637,199773,29,1,34.00,4.08,1.80
434638,199774,1,1,32.00,0.00,1.92
434639,199774,46,2,82.00,0.00,9.84
434640,199775,48,1,88.00,2.64,5.12
434641,199775,2,1,38.00,1.14,2.21
434642,199776,12,3,98.00,0.00,17.64
434643,199776,29,1,34.00,0.00,2.04
434644,199776,7,2,32.00,0.00,3.84
434645,199776,37,1,55.00,0.00,3.30
434646,199776,11,1,40.00,0.00,2.40
434647,199777,40,1,72.00,2.16,4.19
434648,199778,15,1,125.00,0.00,7.50
434649,199778,42,2,25.00,0.00,3.00
434650,199779,18,1,65.00,1.95,3.78
434651,199780,39,1,62.00,0.00,3.72
434652,199781,5,1,35.00,1.05,2.04
434653,199782,4,1,48.00,0.00,2.88
434654,199782,25,1,48.00,0.00,2.88
434655,199782,2,1,38.00,0.00,2.28
434656,199782,47,1,52.00,0.00,3.12
434657,199782,11,2,40.00,0.00,4.80
434658,199783,35,1,42.00,1.26,2.44
434659,199783,37,1,55.00,1.65,3.20
434660,199783,28,1,45.00,1.35,2.62
434661,199783,47,1,52.00,1.56,3.03
434662,199783,28,2,45.00,2.70,5.24
434663,199784,11,1,40.00,0.00,2.40
434664,199784,38,1,58.00,0.00,3.48
434665,199785,30,1,82.00,0.00,4.92
434666,199785,34,1,85.00,0.00,5.10
434667,199785,40,2,72.00,0.00,8.64
434668,199785,5,1,35.00,0.00,2.10
434669,199785,21,1,108.00,0.00,6.48
434670,199786,23,1,62.00,1.86,3.61
434671,199787,8,1,38.00,1.14,2.21
434672,199788,20,2,48.00,6.72,5.36
434673,199789,41,1,22.00,1.76,1.21
434674,199789,3,1,29.00,2.32,1.60
434675,199789,42,1,25.00,2.00,1.38
434676,199789,23,1,62.00,4.96,3.42
434677,199790,22,1,55.00,2.75,3.13
434678,199790,13,1,75.00,3.75,4.27
434679,199791,1,1,32.00,0.00,1.92
434680,199791,17,1,85.00,0.00,5.10
434681,199791,48,1,88.00,0.00,5.28
434682,199792,29,1,34.00,0.00,2.04
434683,199792,8,1,38.00,0.00,2.28
434684,199792,31,3,48.00,0.00,8.64
434685,199793,7,1,32.00,2.24,1.79
434686,199793,28,2,45.00,6.30,5.02
434687,199794,43,1,18.00,0.54,1.05
434688,199795,26,1,58.00,1.74,3.38
434689,199795,27,1,38.00,1.14,2.21
434690,199796,6,2,27.00,1.62,3.14
434691,199797,12,1,98.00,2.94,5.70
434692,199797,45,1,95.00,2.85,5.53
434693,199797,10,2,45.00,2.70,5.24
434694,199798,6,1,27.00,0.00,1.62
434695,199798,34,1,85.00,0.00,5.10
434696,199799,10,1,45.00,3.15,2.51
434697,199800,39,1,62.00,1.86,3.61
434698,199800,12,1,98.00,2.94,5.70
434699,199800,11,2,40.00,2.40,4.66
434700,199800,6,1,27.00,0.81,1.57
434701,199801,3,1,29.00,0.87,1.69
434702,199802,12,1,98.00,2.94,5.70
434703,199802,32,1,68.00,2.04,3.96
434704,199803,46,2,82.00,4.92,9.54
434705,199803,8,1,38.00,1.14,2.21
434706,199803,16,1,135.00,4.05,7.86
434707,199804,48,2,88.00,0.00,10.56
434708,199804,6,2,27.00,0.00,3.24
434709,199804,36,1,65.00,0.00,3.90
434710,199805,39,1,62.00,4.34,3.46
434711,199806,9,2,30.00,0.00,3.60
434712,199806,41,2,22.00,0.00,2.64
434713,199807,35,1,42.00,2.10,2.39
434714,199807,27,1,38.00,1.90,2.17
434715,199808,7,1,32.00,3.84,1.69
434716,199808,10,3,45.00,16.20,7.13
434717,199809,23,1,62.00,0.00,3.72
434718,199810,12,1,98.00,2.94,5.70
434719,199810,22,1,55.00,1.65,3.20
434720,199810,28,2,45.00,2.70,5.24
434721,199811,42,2,25.00,0.00,3.00
434722,199811,43,1,18.00,0.00,1.08
434723,199811,16,2,135.00,0.00,16.20
434724,199811,7,1,32.00,0.00,1.92
434725,199812,28,1,45.00,5.40,2.38
434726,199812,41,1,22.00,2.64,1.16
434727,199812,30,1,82.00,9.84,4.33
434728,199812,12,1,98.00,11.76,5.17
434729,199812,40,2,72.00,17.28,7.60
434730,199813,5,1,35.00,0.00,2.10
434731,199813,19,1,78.00,0.00,4.68
434732,199814,11,1,40.00,3.20,2.21
434733,199815,26,2,58.00,0.00,6.96
434734,199815,3,1,29.00,0.00,1.74
434735,199816,18,1,65.00,1.95,3.78
434736,199817,20,1,48.00,3.36,2.68
434737,199817,45,2,95.00,13.30,10.60
434738,199818,26,1,58.00,1.74,3.38
434739,199819,5,2,35.00,3.50,3.99
434740,199820,20,2,48.00,0.00,5.76
434741,199820,26,1,58.00,0.00,3.48
434742,199821,26,2,58.00,0.00,6.96
434743,199821,10,2,45.00,0.00,5.40
434744,199822,16,1,135.00,0.00,8.10
434745,199822,24,1,62.00,0.00,3.72
434746,199823,20,2,48.00,6.72,5.36
434747,199823,46,1,82.00,5.74,4.58
434748,199824,5,1,35.00,1.05,2.04
434749,199824,11,1,40.00,1.20,2.33
434750,199824,4,2,48.00,2.88,5.59
434751,199825,41,1,22.00,1.10,1.25
434752,199825,37,1,55.00,2.75,3.13
434753,199826,30,1,82.00,13.94,4.08
434754,199826,39,1,62.00,10.54,3.09
434755,199826,37,1,55.00,9.35,2.74
434756,199827,10,1,45.00,0.00,2.70
434757,199827,14,1,68.00,0.00,4.08
434758,199827,23,1,62.00,0.00,3.72
434759,199828,27,1,38.00,3.04,2.10
434760,199828,36,1,65.00,5.20,3.59
434761,199828,20,1,48.00,3.84,2.65
434762,199829,23,1,62.00,0.00,3.72
434763,199829,1,1,32.00,0.00,1.92
434764,199829,45,1,95.00,0.00,5.70
434765,199829,39,3,62.00,0.00,11.16
434766,199830,24,2,62.00,3.72,7.22
434767,199830,8,2,38.00,2.28,4.42
434768,199830,11,1,40.00,1.20,2.33
434769,199831,25,1,48.00,0.00,2.88
434770,199831,29,1,34.00,0.00,2.04
434771,199831,15,2,125.00,0.00,15.00
434772,199832,44,1,68.00,4.76,3.79
434773,199832,15,2,125.00,17.50,13.95
434774,199833,6,1,27.00,0.81,1.57
434775,199833,42,2,25.00,1.50,2.91
434776,199834,37,1,55.00,0.00,3.30
434777,199834,23,1,62.00,0.00,3.72
434778,199834,27,2,38.00,0.00,4.56
434779,199834,25,1,48.00,0.00,2.88
434780,199835,24,1,62.00,0.00,3.72
434781,199835,23,1,62.00,0.00,3.72
434782,199836,27,1,38.00,0.00,2.28
434783,199836,9,2,30.00,0.00,3.60
434784,199837,17,1,85.00,0.00,5.10
434785,199838,6,1,27.00,0.81,1.57
434786,199838,2,1,38.00,1.14,2.21
434787,199838,32,1,68.00,2.04,3.96
434788,199838,32,3,68.00,6.12,11.87
434789,199839,37,2,55.00,3.30,6.40
434790,199840,45,1,95.00,0.00,5.70
434791,199840,14,1,68.00,0.00,4.08
434792,199841,27,1,38.00,1.14,2.21
434793,199841,27,1,38.00,1.14,2.21
434794,199841,37,1,55.00,1.65,3.20
434795,199841,48,1,88.00,2.64,5.12
434796,199842,21,1,108.00,12.96,5.70
434797,199842,43,1,18.00,2.16,0.95
434798,199842,1,2,32.00,7.68,3.38
434799,199842,21,1,108.00,12.96,5.70
434800,199843,8,1,38.00,0.00,2.28
434801,199843,11,1,40.00,0.00,2.40
434802,199843,13,1,75.00,0.00,4.50
434803,199843,29,2,34.00,0.00,4.08
434804,199843,39,1,62.00,0.00,3.72
434805,199844,16,2,135.00,8.10,15.71
434806,199844,17,1,85.00,2.55,4.95
434807,199845,47,1,52.00,3.64,2.90
434808,199845,16,1,135.00,9.45,7.53
434809,199845,42,1,25.00,1.75,1.40
434810,199846,15,2,125.00,0.00,15.00
434811,199847,27,1,38.00,0.00,2.28
434812,199847,43,1,18.00,0.00,1.08
434813,199847,7,1,32.00,0.00,1.92
434814,199848,22,1,55.00,1.65,3.20
434815,199849,1,1,32.00,0.00,1.92
434816,199849,23,1,62.00,0.00,3.72
434817,199850,41,1,22.00,0.00,1.32
434818,199850,18,2,65.00,0.00,7.80
434819,199850,42,1,25.00,0.00,1.50
434820,199851,28,1,45.00,0.00,2.70
434821,199851,7,1,32.00,0.00,1.92
434822,199852,6,2,27.00,0.00,3.24
434823,199852,47,2,52.00,0.00,6.24
434824,199853,25,1,48.00,1.44,2.79
434825,199853,46,1,82.00,2.46,4.77
434826,199853,18,1,65.00,1.95,3.78
434827,199854,10,1,45.00,0.00,2.70
434828,199855,30,3,82.00,0.00,14.76
434829,199855,8,1,38.00,0.00,2.28
434830,199856,21,2,108.00,0.00,12.96
434831,199857,36,1,65.00,0.00,3.90
434832,199857,46,1,82.00,0.00,4.92
434833,199858,1,1,32.00,0.00,1.92
434834,199859,41,1,22.00,0.00,1.32
434835,199859,38,1,58.00,0.00,3.48
434836,199859,6,1,27.00,0.00,1.62
434837,199860,1,1,32.00,3.84,1.69
434838,199861,45,2,95.00,0.00,11.40
434839,199861,31,2,48.00,0.00,5.76
434840,199862,27,2,38.00,0.00,4.56
434841,199862,11,1,40.00,0.00,2.40
434842,199862,44,1,68.00,0.00,4.08
434843,199863,47,1,52.00,0.00,3.12
434844,199864,19,2,78.00,0.00,9.36
434845,199864,6,2,27.00,0.00,3.24
434846,199864,37,2,55.00,0.00,6.60
434847,199865,47,2,52.00,7.28,5.80
434848,199865,26,1,58.00,4.06,3.24
434849,199865,26,1,58.00,4.06,3.24
434850,199865,16,1,135.00,9.45,7.53
434851,199865,41,3,22.00,4.62,3.68
434852,199866,47,1,52.00,0.00,3.12
434853,199866,18,1,65.00,0.00,3.90
434854,199866,2,1,38.00,0.00,2.28
434855,199867,29,1,34.00,5.78,1.69
434856,199868,6,1,27.00,0.81,1.57
434857,199868,37,1,55.00,1.65,3.20
434858,199868,36,1,65.00,1.95,3.78
434859,199868,9,1,30.00,0.90,1.75
434860,199868,24,2,62.00,3.72,7.22
434861,199869,26,2,58.00,0.00,6.96
434862,199869,2,2,38.00,0.00,4.56
434863,199870,22,2,55.00,0.00,6.60
434864,199870,27,1,38.00,0.00,2.28
434865,199870,20,1,48.00,0.00,2.88
434866,199871,48,2,88.00,5.28,10.24
434867,199872,11,2,40.00,0.00,4.80
434868,199872,1,1,32.00,0.00,1.92
434869,199873,9,2,30.00,1.80,3.49
434870,199873,24,1,62.00,1.86,3.61
434871,199874,3,1,29.00,0.00,1.74
434872,199874,13,1,75.00,0.00,4.50
434873,199874,45,1,95.00,0.00,5.70
434874,199874,45,2,95.00,0.00,11.40
434875,199875,12,1,98.00,0.00,5.88
434876,199876,42,2,25.00,0.00,3.00
434877,199877,24,1,62.00,4.34,3.46
434878,199877,41,1,22.00,1.54,1.23
434879,199877,40,2,72.00,10.08,8.04
434880,199878,39,1,62.00,3.10,3.53
434881,199879,21,1,108.00,5.40,6.16
434882,199879,29,3,34.00,5.10,5.81
434883,199879,17,1,85.00,4.25,4.84
434884,199879,5,2,35.00,3.50,3.99
434885,199880,2,2,38.00,5.32,4.24
434886,199880,5,1,35.00,2.45,1.95
434887,199880,6,2,27.00,3.78,3.01
434888,199880,47,1,52.00,3.64,2.90
434889,199881,13,2,75.00,18.00,7.92
434890,199881,41,1,22.00,2.64,1.16
434891,199882,28,1,45.00,3.60,2.48
434892,199883,21,1,108.00,0.00,6.48
434893,199883,29,1,34.00,0.00,2.04
434894,199883,26,1,58.00,0.00,3.48
434895,199884,36,2,65.00,0.00,7.80
434896,199885,25,1,48.00,3.36,2.68
434897,199885,4,1,48.00,3.36,2.68
434898,199885,29,1,34.00,2.38,1.90
434899,199885,13,1,75.00,5.25,4.18
434900,199885,3,2,29.00,4.06,3.24
434901,199886,35,1,42.00,2.10,2.39
434902,199887,16,1,135.00,16.20,7.13
434903,199887,27,3,38.00,13.68,6.02
434904,199888,15,2,125.00,7.50,14.55
434905,199888,3,1,29.00,0.87,1.69
434906,199888,6,1,27.00,0.81,1.57
434907,199888,29,1,34.00,1.02,1.98
434908,199889,18,1,65.00,5.20,3.59
434909,199889,6,2,27.00,4.32,2.98
434910,199889,41,1,22.00,1.76,1.21
434911,199890,39,1,62.00,0.00,3.72
434912,199890,20,1,48.00,0.00,2.88
434913,199890,36,1,65.00,0.00,3.90
434914,199891,24,1,62.00,0.00,3.72
434915,199892,9,1,30.00,0.00,1.80
434916,199893,24,1,62.00,1.86,3.61
434917,199893,12,1,98.00,2.94,5.70
434918,199893,8,1,38.00,1.14,2.21
434919,199894,42,1,25.00,0.75,1.45
434920,199894,10,1,45.00,1.35,2.62
434921,199895,38,2,58.00,5.80,6.61
434922,199895,3,1,29.00,1.45,1.65
434923,199896,41,1,22.00,0.66,1.28
434924,199896,13,1,75.00,2.25,4.37
434925,199897,44,1,68.00,4.76,3.79
434926,199897,45,1,95.00,6.65,5.30
434927,199897,24,1,62.00,4.34,3.46
434928,199898,5,1,35.00,1.05,2.04
434929,199898,24,1,62.00,1.86,3.61
434930,199898,33,1,58.00,1.74,3.38
434931,199898,23,1,62.00,1.86,3.61
434932,199899,42,1,25.00,0.00,1.50
434933,199900,21,1,108.00,0.00,6.48
434934,199900,24,1,62.00,0.00,3.72
434935,199900,5,2,35.00,0.00,4.20
434936,199900,46,1,82.00,0.00,4.92
434937,199901,9,1,30.00,3.60,1.58
434938,199901,4,1,48.00,5.76,2.53
434939,199902,40,1,72.00,5.04,4.02
434940,199903,6,1,27.00,0.00,1.62
434941,199904,20,1,48.00,0.00,2.88
434942,199904,18,2,65.00,0.00,7.80
434943,199904,15,2,125.00,0.00,15.00
434944,199904,11,2,40.00,0.00,4.80
434945,199905,37,1,55.00,1.65,3.20
434946,199905,6,1,27.00,0.81,1.57
434947,199906,22,1,55.00,0.00,3.30
434948,199907,19,3,78.00,7.02,13.62
434949,199908,43,1,18.00,1.26,1.00
434950,199909,48,3,88.00,0.00,15.84
434951,199909,23,1,62.00,0.00,3.72
434952,199910,25,1,48.00,2.40,2.74
434953,199910,8,3,38.00,5.70,6.50
434954,199911,41,1,22.00,0.00,1.32
434955,199912,46,1,82.00,5.74,4.58
434956,199912,8,1,38.00,2.66,2.12
434957,199912,29,1,34.00,2.38,1.90
434958,199912,12,1,98.00,6.86,5.47
434959,199913,18,1,65.00,4.55,3.63
434960,199913,40,1,72.00,5.04,4.02
434961,199913,21,1,108.00,7.56,6.03
434962,199913,25,2,48.00,6.72,5.36
434963,199914,48,1,88.00,0.00,5.28
434964,199914,29,1,34.00,0.00,2.04
434965,199915,15,2,125.00,7.50,14.55
434966,199916,43,1,18.00,0.54,1.05
434967,199916,30,1,82.00,2.46,4.77
434968,199916,29,2,34.00,2.04,3.96
434969,199917,9,2,30.00,0.00,3.60
434970,199917,41,2,22.00,0.00,2.64
434971,199918,22,1,55.00,0.00,3.30
434972,199918,11,2,40.00,0.00,4.80
434973,199918,6,3,27.00,0.00,4.86
434974,199919,28,3,45.00,0.00,8.10
434975,199920,8,1,38.00,0.00,2.28
434976,199920,39,1,62.00,0.00,3.72
434977,199921,33,2,58.00,3.48,6.75
434978,199921,36,1,65.00,1.95,3.78
434979,199921,15,2,125.00,7.50,14.55
434980,199922,9,1,30.00,0.00,1.80
434981,199922,7,2,32.00,0.00,3.84
434982,199923,9,1,30.00,0.90,1.75
434983,199924,16,2,135.00,0.00,16.20
434984,199924,47,1,52.00,0.00,3.12
434985,199924,29,1,34.00,0.00,2.04
434986,199925,33,1,58.00,1.74,3.38
434987,199925,31,1,48.00,1.44,2.79
434988,199925,9,1,30.00,0.90,1.75
434989,199926,43,1,18.00,0.54,1.05
434990,199926,42,1,25.00,0.75,1.45
434991,199926,9,1,30.00,0.90,1.75
434992,199927,34,1,85.00,2.55,4.95
434993,199928,32,1,68.00,2.04,3.96
434994,199929,33,2,58.00,0.00,6.96
434995,199929,26,2,58.00,0.00,6.96
434996,199930,26,1,58.00,0.00,3.48
434997,199930,44,3,68.00,0.00,12.24
434998,199931,8,1,38.00,1.14,2.21
434999,199932,25,1,48.00,1.44,2.79
435000,199933,17,1,85.00,6.80,4.69
435001,199933,17,1,85.00,6.80,4.69
435002,199933,41,1,22.00,1.76,1.21
435003,199933,24,1,62.00,4.96,3.42
435004,199933,25,1,48.00,3.84,2.65
435005,199934,46,1,82.00,9.84,4.33
435006,199934,21,2,108.00,25.92,11.40
435007,199935,44,1,68.00,0.00,4.08
435008,199935,7,1,32.00,0.00,1.92
435009,199936,26,1,58.00,1.74,3.38
435010,199936,6,1,27.00,0.81,1.57
435011,199937,9,1,30.00,3.60,1.58
435012,199937,16,1,135.00,16.20,7.13
435013,199938,8,2,38.00,5.32,4.24
435014,199939,11,1,40.00,1.20,2.33
435015,199939,14,1,68.00,2.04,3.96
435016,199940,4,1,48.00,0.00,2.88
435017,199940,40,1,72.00,0.00,4.32
435018,199941,30,1,82.00,5.74,4.58
435019,199941,21,1,108.00,7.56,6.03
435020,199942,36,1,65.00,0.00,3.90
435021,199942,28,3,45.00,0.00,8.10
435022,199942,7,1,32.00,0.00,1.92
435023,199942,12,1,98.00,0.00,5.88
435024,199943,19,1,78.00,3.90,4.45
435025,199943,47,1,52.00,2.60,2.96
435026,199943,41,1,22.00,1.10,1.25
435027,199943,37,1,55.00,2.75,3.13
435028,199943,37,1,55.00,2.75,3.13
435029,199944,48,2,88.00,0.00,10.56
435030,199944,17,1,85.00,0.00,5.10
435031,199945,28,1,45.00,1.35,2.62
435032,199946,10,1,45.00,1.35,2.62
435033,199946,3,1,29.00,0.87,1.69
435034,199946,26,2,58.00,3.48,6.75
435035,199946,39,1,62.00,1.86,3.61
435036,199947,33,1,58.00,0.00,3.48
435037,199948,32,1,68.00,0.00,4.08
435038,199948,36,1,65.00,0.00,3.90
435039,199949,39,2,62.00,0.00,7.44
435040,199949,9,1,30.00,0.00,1.80
435041,199950,27,1,38.00,2.66,2.12
435042,199950,12,2,98.00,13.72,10.94
435043,199950,34,1,85.00,5.95,4.74
435044,199951,16,1,135.00,0.00,8.10
435045,199952,29,1,34.00,0.00,2.04
435046,199952,8,1,38.00,0.00,2.28
435047,199952,6,1,27.00,0.00,1.62
435048,199953,24,1,62.00,0.00,3.72
435049,199953,12,1,98.00,0.00,5.88
435050,199953,15,2,125.00,0.00,15.00
435051,199953,12,1,98.00,0.00,5.88
435052,199954,10,1,45.00,1.35,2.62
435053,199955,23,3,62.00,0.00,11.16
435054,199955,48,1,88.00,0.00,5.28
435055,199955,28,1,45.00,0.00,2.70
435056,199956,15,1,125.00,0.00,7.50
435057,199956,15,1,125.00,0.00,7.50
435058,199957,5,1,35.00,0.00,2.10
435059,199957,20,1,48.00,0.00,2.88
435060,199957,25,2,48.00,0.00,5.76
435061,199957,24,1,62.00,0.00,3.72
435062,199957,41,1,22.00,0.00,1.32
435063,199958,37,2,55.00,0.00,6.60
435064,199958,6,1,27.00,0.00,1.62
435065,199958,15,2,125.00,0.00,15.00
435066,199959,32,1,68.00,0.00,4.08
435067,199960,25,2,48.00,2.88,5.59
435068,199960,29,2,34.00,2.04,3.96
435069,199961,10,1,45.00,1.35,2.62
435070,199961,29,2,34.00,2.04,3.96
435071,199961,24,1,62.00,1.86,3.61
435072,199961,5,1,35.00,1.05,2.04
435073,199962,40,3,72.00,15.12,12.05
435074,199963,27,1,38.00,6.46,1.89
435075,199963,46,1,82.00,13.94,4.08
435076,199964,29,1,34.00,0.00,2.04
435077,199964,9,1,30.00,0.00,1.80
435078,199965,42,1,25.00,3.00,1.32
435079,199965,44,1,68.00,8.16,3.59
435080,199966,4,1,48.00,0.00,2.88
435081,199967,28,1,45.00,3.15,2.51
435082,199967,42,1,25.00,1.75,1.40
435083,199968,38,1,58.00,0.00,3.48
435084,199968,35,2,42.00,0.00,5.04
435085,199968,45,2,95.00,0.00,11.40
435086,199969,42,1,25.00,1.75,1.40
435087,199969,2,2,38.00,5.32,4.24
435088,199970,33,1,58.00,0.00,3.48
435089,199971,48,1,88.00,10.56,4.65
435090,199972,1,2,32.00,0.00,3.84
435091,199972,47,1,52.00,0.00,3.12
435092,199973,12,1,98.00,0.00,5.88
435093,199974,26,1,58.00,4.06,3.24
435094,199974,43,2,18.00,2.52,2.01
435095,199974,40,2,72.00,10.08,8.04
435096,199975,44,1,68.00,4.76,3.79
435097,199975,42,1,25.00,1.75,1.40
435098,199975,14,2,68.00,9.52,7.59
435099,199976,6,1,27.00,0.00,1.62
435100,199976,44,1,68.00,0.00,4.08
435101,199977,25,1,48.00,0.00,2.88
435102,199978,43,1,18.00,0.00,1.08
435103,199978,18,1,65.00,0.00,3.90
435104,199978,19,1,78.00,0.00,4.68
435105,199979,9,1,30.00,0.00,1.80
435106,199979,14,2,68.00,0.00,8.16
435107,199979,11,1,40.00,0.00,2.40
435108,199979,5,1,35.00,0.00,2.10
435109,199980,42,3,25.00,3.75,4.27
435110,199981,26,1,58.00,0.00,3.48
435111,199981,47,1,52.00,0.00,3.12
435112,199981,15,1,125.00,0.00,7.50
435113,199981,11,1,40.00,0.00,2.40
435114,199981,45,3,95.00,0.00,17.10
435115,199982,7,1,32.00,0.00,1.92
435116,199982,26,1,58.00,0.00,3.48
435117,199982,41,1,22.00,0.00,1.32
435118,199983,9,2,30.00,7.20,3.17
435119,199983,11,1,40.00,4.80,2.11
435120,199984,6,1,27.00,1.35,1.54
435121,199984,24,1,62.00,3.10,3.53
435122,199984,6,1,27.00,1.35,1.54
435123,199984,29,1,34.00,1.70,1.94
435124,199984,20,2,48.00,4.80,5.47
435125,199985,17,1,85.00,6.80,4.69
435126,199986,1,1,32.00,0.00,1.92
435127,199986,8,1,38.00,0.00,2.28
435128,199987,27,1,38.00,4.56,2.01
435129,199987,9,1,30.00,3.60,1.58
435130,199988,10,2,45.00,0.00,5.40
435131,199988,26,1,58.00,0.00,3.48
435132,199989,19,3,78.00,7.02,13.62
435133,199990,35,2,42.00,2.52,4.89
435134,199990,29,1,34.00,1.02,1.98
435135,199991,41,1,22.00,0.66,1.28
435136,199991,28,3,45.00,4.05,7.86
435137,199992,26,1,58.00,4.06,3.24
435138,199993,48,2,88.00,14.08,9.72
435139,199993,48,1,88.00,7.04,4.86
435140,199993,28,2,45.00,7.20,4.97
435141,199994,22,2,55.00,3.30,6.40
435142,199994,4,2,48.00,2.88,5.59
435143,199995,24,2,62.00,9.92,6.84
435144,199996,35,2,42.00,5.88,4.69
435145,199996,21,1,108.00,7.56,6.03
435146,199996,20,1,48.00,3.36,2.68
435147,199996,27,1,38.00,2.66,2.12
435148,199997,42,1,25.00,0.00,1.50
435149,199997,33,1,58.00,0.00,3.48
435150,199998,35,1,42.00,2.10,2.39
435151,199998,21,1,108.00,5.40,6.16
435152,199998,20,3,48.00,7.20,8.21
435153,199998,44,1,68.00,3.40,3.88
435154,199999,24,2,62.00,0.00,7.44
435155,199999,24,3,62.00,0.00,11.16
435156,200000,9,2,30.00,3.00,3.42
435157,200001,32,1,68.00,0.00,4.08
435158,200002,41,1,22.00,0.00,1.32
435159,200003,12,1,98.00,0.00,5.88
435160,200004,4,1,48.00,0.00,2.88
435161,200004,27,2,38.00,0.00,4.56
435162,200004,42,1,25.00,0.00,1.50
435163,200005,3,2,29.00,4.06,3.24
435164,200005,35,1,42.00,2.94,2.34
435165,200005,41,1,22.00,1.54,1.23
435166,200006,22,2,55.00,3.30,6.40
435167,200006,43,2,18.00,1.08,2.10
435168,200007,3,1,29.00,0.87,1.69
435169,200007,25,1,48.00,1.44,2.79
435170,200008,35,2,42.00,2.52,4.89
435171,200008,19,2,78.00,4.68,9.08
435172,200009,39,1,62.00,1.86,3.61
435173,200010,1,1,32.00,0.00,1.92
435174,200010,23,2,62.00,0.00,7.44
435175,200010,20,1,48.00,0.00,2.88
435176,200010,3,1,29.00,0.00,1.74
435177,200010,8,1,38.00,0.00,2.28
435178,200011,10,1,45.00,3.15,2.51
435179,200012,37,1,55.00,0.00,3.30
435180,200012,19,2,78.00,0.00,9.36
435181,200012,35,2,42.00,0.00,5.04
435182,200013,6,1,27.00,0.81,1.57
435183,200013,44,1,68.00,2.04,3.96
